Gene name	sscrofa_dNdS
Traf3ip3	0.2331148040859887
Trem2	0.10008233242929096
Treml2	0.3915827996340348
Trf	0.2840500094714908
Trim14	0.15561814706769944
Trim9	0.01510802235987309
Trp53inp2	0.14613136440547608
Trpv2	0.13379233345738745
Trpv4	0.02887483593843217
Tsc22d4	0.3780021416551935
Tspan2	0.1692100538599641
Tspan32	0.2466998278171035
Tspan33	0.18079756753596068
Tspan7	0.013151485630784216
Tst	0.07378083763625931
Ttc7	0.08798001052077854
Ttyh1	0.14843021448554555
Tubb1	0.03576811594202898
Tyro3	0.13868116927260365
Tyrobp	0.14121890317210767
Ucp3	0.09578666666666667
Ugt8a	0.06987084480203261
Unc13d	0.0638764220853773
Unc93b1	0.0634
Vav1	0.02796112944627796
Vcam1	0.3109793187347932
Vegfa	0.3802816901408451
Veph1	0.17917760279965006
Vipr2	0.08420056764427626
Vit	0.17089125102207686
Vldlr	0.07119266055045871
Vnn1	0.19944161204175773
Vrk2	0.35564715581203626
Was	0.14180569185475955
Wdr81	0.08786610878661089
Wnt3	0.004944201158355701
Wnt7a	0.006880733944954128
Wscd1	0.07764972605327791
Wwc1	0.05976657688854688
Xylt1	0.06896551724137931
Zbtb7b	0.07207067575945443
Zcchc24	0.008260447035957241
Zdhhc14	0.047829156371337805
Zfhx3	0.05456431535269709
Zfp14	0.061674789543641986
Zfp296	0.14986033519553074
Zfp36	0.11985581255632324
Zfp36l2	0.06644480146890062
Zfp488	0.3452909938224775
Zfp691	0.11012385568120624
Zfpm2	0.06961710591745401
