Gene name	rnorvegicus_dNdS
Cwc27	0.09645232815964523
Cwf19l1	0.0909494232475599
Cwf19l2	0.5732788002726653
Cx3cl1	0.39932236205227495
Cxadr	0.09288194444444443
Cxcl1	0.30790190735694817
Cxcl10	0.3870767319043181
Cxcl12	0.10874357090374727
Cxcl14	0.014250089063056644
Cxcr4	0.03421499636010677
Cxxc1	0.014158363922391191
Cxxc4	0.034934497816593885
Cxxc5	0.0611961057023644
Cyb561	0.10139573070607552
Cyb561d1	0.2820163487738419
Cyb561d2	0.05918682449819866
Cyb5b	0.19250253292806485
Cyb5d1	0.2447513812154696
Cyb5d2	0.2314814814814815
Cyb5r1	0.09432387312186978
Cyb5r3	0.06997863247863248
Cyb5r4	0.13465250965250966
Cyba	0.06150627615062761
Cybrd1	0.20214909335124245
Cyc1	0.12096774193548385
Cyfip1	0.004554326610279766
Cyfip2	0.05566939890710382
Cygb	0.0591715976331361
Cyhr1	0.18618214445939885
Cyld	0.08846990572878899
Cyp20a1	0.34733542319749217
Cyp26b1	0.012554321583775951
Cyp2d22	0.35488877392653895
Cyp2j6	0.11825396825396825
Cyp2j9	0.28214904679376085
Cyp39a1	0.28184845961698585
Cyp46a1	0.03235679930039353
Cyp4f13	0.16956682710107368
Cyp4f17	0.2159817351598174
Cyp4x1	0.2223796033994334
Cyp51	0.07892204042348412
Cyp7b1	0.3987154150197628
Cyth1	0.035686274509803925
Cyth3	0.0011359333585762967
D030056L22Rik	0.5502742230347349
D10Wsu102e	0.4024916147580259
D11Wsu47e	0.8420787083753785
D130043K22Rik	0.2566371681415929
D16Ertd472e	0.14698331193838254
D17H6S53E	0.2225201072386059
D1Ertd622e	0.11661413777577667
D230025D16Rik	0.06941649899396378
D2hgdh	0.1467146714671467
D430019H16Rik	0.2833900870223231
D430041D05Rik	0.09312169312169316
D430042O09Rik	0.20825274016763384
D5Ertd579e	0.17140058765915772
D630003M21Rik	0.366230677764566
D630045J12Rik	0.2896678966789668
D6Wsu163e	0.0568075117370892
Daam1	0.017867113344500283
Daam2	0.18452217020104653
Dab1	0.07932379713914177
Dab2	0.2302158273381295
Dab2ip	0.09195402298850572
Dach1	0.02330226364846871
Dach2	0.0694591728525981
Dact1	0.13913824057450627
Dact2	0.27233028979753865
Dact3	0.017435320584926882
Dag1	0.05156335710367527
Dagla	0.008994708994708995
Daglb	0.096090719188302
Dalrd3	0.13628396143733568
Dand5	0.5293917770981991
Dap	0.2056451612903226
Dap3	0.25619519634006865
Dapk1	0.01642129105322763
Dapk3	0.0015808888108203056
Dars	0.05411255411255411
Dars2	0.211213935764834
Daxx	0.243
Dazap2	0.07673860911270984
Dbf4	0.382124943000456
Dbn1	0.1243523316062176
Dbndd1	0.2951768488745981
Dbndd2	0.05889375248706725
Dbnl	0.09576078728236184
Dbp	0.05052264808362369
Dbr1	0.11033978808914872
Dbt	0.12505899008966492
Dbx2	0.33203125
Dcaf10	0.1434745030250648
Dcaf11	0.07251264755480608
Dcaf12	0.34195216548157725
Dcaf12l1	0.047235023041474665
Dcaf13	0.06297348484848485
Dcaf15	0.07692307692307694
Dcaf4	0.1548250265111347
Dcaf5	0.13959390862944165
Dcaf6	0.1169709263015551
Dcaf8	0.04501452081316553
Dcakd	0.03778040141676505
Dcbld1	0.13084553613604155
Dcbld2	0.2901422764227642
Dchs1	0.08579272477693893
Dck	0.08823529411764706
Dclk1	0.04078389830508475
Dclk2	0.06090577824049975
Dclk3	0.2022271714922049
Dclre1a	0.3194048749604305
Dclre1b	0.24597156398104264
Dclre1c	0.2420429311621021
Dcn	0.2590551181102362
Dcp1a	0.2413793103448276
Dcp1b	0.2278787878787879
Dcps	0.107721639656816
Dctd	0.00817527795945062
Dctn1	0.027944969905417026
Dctn2	0.035087719298245605
Dctn3	0.08201701093560146
Dctn4	0.031985515992758
Dctn6	0.13616480880485396
Dctpp1	0.3119533527696793
Dcun1d3	0.08727272727272728
Dcun1d4	0.07045009784735813
Dcun1d5	0.01773049645390071
Dcx	0.011690647482014387
Dcxr	0.20337620578778132
Ddah1	0.03626943005181348
Ddah2	0.04809437386569872
Ddb1	0.011060507482108002
Ddb2	0.2367816091954023
Ddhd1	0.10283363802559414
Ddhd2	0.11832611832611832
Ddit3	0.15741507870753935
Ddn	0.3756243756243757
Ddost	0.02852676826885502
Ddr1	0.03113648157758173
Ddrgk1	0.20615384615384616
Ddt	0.07003012048192771
Ddx1	0.02727768685215494
Ddx10	0.16548881036513546
Ddx17	0.00907911802853437
Ddx18	0.15062597809076686
Ddx19b	0.058185404339250485
Ddx20	0.2237470167064439
Ddx23	0.004093784890212133
Ddx24	0.2264653641207815
Ddx25	0.0462962962962963
Ddx27	0.07807486631016043
Ddx28	0.2589641434262948
Ddx31	0.268370607028754
Ddx39	0.014976174268209666
Ddx3x	0.012422360248447206
Ddx3y	0.11255156157925753
Ddx41	0.01671309192200557
Ddx42	0.030456852791878174
Ddx46	0.008538587848932676
Ddx47	0.0240518038852914
Ddx49	0.06703096539162112
Ddx5	0.009333333333333334
Ddx50	0.04263959390862944
Ddx51	0.32391048292108365
Ddx52	0.1402471789360559
Ddx54	0.09919210053859964
Ddx55	0.05560420315236427
Ddx56	0.07322357019064124
Ddx59	0.17367639782285996
Ddx6	0.03478904515173945
Deaf1	0.015610651974288337
Decr1	0.0904893813481071
Dedd	0.013611615245009073
Dedd2	0.10045662100456622
Def8	0.02098092643051771
Degs1	0.10623306233062332
Degs2	0.09072978303747534
Dek	0.1320281124497992
Dennd1a	0.3791793313069909
Dennd1b	0.1556581986143187
Dennd2a	0.1060450819672131
Dennd4a	0.07836198179979778
Dennd4b	0.08318372232196289
Dennd4c	0.17770522388059698
Dennd5a	0.014511873350923485
Dennd5b	0.19173630454967505
Denr	0.1591712986356746
Depdc5	0.05501813784764208
Deptor	0.05124223602484472
Derl1	0.008733624454148471
Det1	0.0032219089810712853
Dffa	0.12779650628256206
Dffb	0.08958020989505247
Dgat1	0.2601994560290118
Dgat2	0.03599755948749237
Dgcr6	0.0375
Dgka	0.14610111396743786
Dgkb	0.014462809917355372
Dgkd	0.04838709677419355
Dgke	0.07593307593307594
Dgkg	0.21018697614442292
Dgkh	0.0909426987060998
Dgki	0.038860103626943004
Dgkq	0.1539838854073411
Dgkz	0.14996144949884346
Dguok	0.2541014879816864
Dhcr24	0.008083529808016167
Dhcr7	0.09073359073359072
Dhdds	0.12397885631907735
Dhodh	0.13736545361353153
Dhps	0.05547073791348599
Dhrs1	0.3103448275862069
Dhrs11	0.051189617880317236
Dhrs13	0.2767475035663338
Dhrs3	0.032554847841472036
Dhrs4	0.2524624157594609
Dhrs7	0.21737451737451735
Dhrs7b	0.2515306122448979
Dhx15	0.00413793103448276
Dhx16	0.031648012350443844
Dhx29	0.07534488857446056
Dhx30	0.16993865030674846
Dhx32	0.11243611584327087
Dhx33	0.06813880126182965
Dhx34	0.14728682170542634
Dhx35	0.047820823244552065
Dhx36	0.07514450867052024
Dhx37	0.121256038647343
Dhx38	0.029304029304029307
Dhx40	0.029387069689336694
Dhx57	0.06007820831852115
Dhx8	0.02161188653759568
Dhx9	0.016172506738544475
Dicer1	0.0947242206235012
Dido1	0.203551912568306
Dimt1	0.0169971671388102
Dip2a	0.05139619587211655
Dip2b	0.027593818984547464
Dip2c	0.008144796380090498
Diras1	0.006172839506172839
Dis3l	0.08968377397615344
Dis3l2	0.20328719723183392
Disp2	0.12315550510783202
Dixdc1	0.1315126050420168
Dkc1	0.0207731281666354
Dkk3	0.2978986402966625
Dkkl1	0.2236171047469596
Dlat	0.14248021108179418
Dlc1	0.07359192348565355
Dld	0.09357997823721437
Dleu7	0.10471204188481674
Dlg1	0.07161604799400073
Dlg2	0.0343980343980344
Dlg3	0.02103960396039604
Dlg4	0.14010507880910686
Dlg5	0.07380607814761216
Dlgap1	0.03202846975088968
Dlgap2	0.056185845488924906
Dlgap3	0.020066889632107024
Dlgap4	0.03904698874917273
Dlk2	0.090612777053455
Dll1	0.0980911983032874
Dll3	0.13551151580074985
Dll4	0.08373310074138683
Dlst	0.0903448275862069
Dlx2	0.0269000853970965
Dlx5	0.062240663900414925
Dmap1	0.0222634508348794
Dmpk	0.16071428571428573
Dmrt3	0.04039900249376558
Dmrta2	0.4462099505079448
Dmrtb1	0.4364521362898864
Dmtf1	0.051320754716981117
Dmwd	0.06963613550815559
Dmxl1	0.13559322033898305
Dmxl2	0.06050955414012739
Dnaja3	0.05219072164948453
Dnaja4	0.10259917920656636
Dnajb1	0.3252302968270215
Dnajb11	0.016167664670658687
Dnajb12	0.11156186612576063
Dnajb14	0.04772876892692561
Dnajb2	0.2445604873803307
Dnajb4	0.027304756312389898
Dnajb5	0.008019740900678593
Dnajb6	0.21946564885496184
Dnajb9	0.081799591002045
Dnajc1	0.168580375782881
Dnajc10	0.08718548858981863
Dnajc11	0.022116903633491312
Dnajc12	0.2368550368550369
Dnajc13	0.03835616438356164
Dnajc14	0.21145374449339208
Dnajc15	0.09947643979057592
Dnajc16	0.08261886204208886
Dnajc17	0.08523058960887332
Dnajc18	0.07927677329624479
Dnajc19	0.461025641025641
Dnajc2	0.04824165915238954
Dnajc21	0.19580838323353292
Dnajc24	0.24247685185185186
Dnajc25	0.02774653168353956
Dnajc27	0.2166947723440135
Dnajc3	0.06701346389228886
Dnajc30	0.18343195266272191
Dnajc4	0.2392367906066536
Dnajc6	0.1389284020862968
Dnajc7	0.04653130287648054
Dnajc8	0.21962992759452934
Dnajc9	0.11815068493150685
Dnase1l1	0.4031271244051665
Dner	0.11506469500924213
Dnlz	0.3184764991896272
Dnm1	0.06699958385351644
Dnm1l	0.0660436137071651
Dnm2	0.006699419383653417
Dnm3	0.024197530864197528
Dnmbp	0.2485299882399059
Dnmt1	0.17884278199883108
Dnmt3a	0.014076576576576575
Dnpep	0.07701492537313433
Dnttip1	0.03544929925803792
Dnttip2	0.4888989578613502
Doc2a	0.06642066420664207
Doc2b	0.1690799732679884
Doc2g	0.16513157894736846
Dock1	0.028616024973985424
Dock11	0.043144208037825066
Dock3	0.029339853300733493
Dock4	0.06218655967903713
Dock6	0.0454742312689476
Dock7	0.0167853509664293
Dock9	0.04671351798263745
Dohh	0.13563375469764266
Dok4	0.025665399239543727
Dok5	0.02492917847025496
Dok7	0.14497307001795334
Dolk	0.061942257217847775
Dolpp1	0.0934283452098179
Donson	0.2394586153045289
Dot1l	0.0708955223880597
Dpagt1	0.06420765027322405
Dpf1	0.07005579665220088
Dpf2	0.01753453772582359
Dpf3	0.25364882795223354
Dph1	0.1588201928530913
Dph2	0.13153153153153152
Dph3	0.09447004608294933
Dph5	0.03155940594059406
Dpm2	0.07422559906487435
Dpm3	0.08189216683621567
Dpp10	0.19380355965721816
Dpp3	0.07961630695443646
Dpp6	0.07462106490478042
Dpp7	0.23552374756018216
Dpp8	0.03841059602649007
Dpp9	0.036203522504892366
Dpy19l1	0.1715388858246001
Dpy19l3	0.06363191385217817
Dpy19l4	0.07566089334548769
Dpysl4	0.024419297200714715
Drap1	0.09077380952380952
Drd2	0.006747638326585695
Drg2	0.2136349355953503
Drosha	0.03497453310696096
Drp2	0.049040511727078885
Dscam	0.019553072625698324
Dscaml1	0.010410958904109587
Dse	0.07706945765937202
Dsel	0.13144329896907214
Dsn1	0.3063380281690141
Dsp	0.019852705731668262
Dstyk	0.08293321693583589
Dtd1	0.03705882352941176
Dtna	0.10430622009569378
Dtnb	0.18994708994709
Dtnbp1	0.2759968725566849
Dtwd1	0.3386027536970933
Dtx1	0.006386861313868613
Dtx2	0.09183673469387754
Dtx4	0.07255139056831922
Dtymk	0.13533834586466165
Dus1l	0.04820012202562539
Dus3l	0.1101997146932953
Dus4l	0.1372321945570353
Dusp1	0.028447254049782694
Dusp10	0.06475259621258399
Dusp15	0.08148591971240264
Dusp16	0.12812812812812813
Dusp18	0.11818181818181815
Dusp19	0.27955584585238397
Dusp2	0.06426400347372993
Dusp22	0.2725925925925925
Dusp23	0.1019522776572668
Dusp26	0.04587495375508694
Dusp4	0.038474186122985865
Dusp5	0.08685306365258774
Dusp6	0.026336791699920196
Dusp7	0.013140604467805518
Dusp8	0.2358012170385396
Dvl1	0.01846722068328717
Dvl2	0.034742570113018
Dvl3	0.021963245181532944
Dym	0.10812746151092016
Dync1h1	0.008133230054221533
Dync1i1	0.02249240121580547
Dync1i2	0.033873343151693665
Dync1li2	0.027906976744186046
Dync2h1	0.09747899159663866
Dync2li1	0.08076514346439959
Dynlt3	0.11802685950413225
Dyrk1a	0.022565320665083138
Dyrk1b	0.04098994586233565
Dyrk2	0.02596053997923157
Dyrk3	0.09439124487004104
Dzip1	0.23886480094599924
Dzip1l	0.15367383512544802
Dzip3	0.18806744487678334
E130308A19Rik	0.5462184873949579
E130309D02Rik	0.17680022415242366
E130311K13Rik	0.35216718266253866
E2f1	0.1893663510560816
E2f3	0.05725190839694656
E2f4	0.09000708717221828
E2f5	0.3207667731629393
E2f6	0.10610328638497653
E330009J07Rik	0.01950947603121516
Eaf1	0.01780626780626781
Eapp	0.13316326530612246
Ears2	0.1903986981285598
Ebag9	0.09993468321358588
Ebf2	0.00819252432155658
Ebf4	0.042723631508678236
Ebp	0.35200000000000004
Ebpl	0.2746113989637306
Ecd	0.17488471089038665
Ece1	0.028437408384637937
Ecel1	0.03520499108734403
Ech1	0.13514627111660488
Echdc1	0.1761297798377752
Echdc2	0.1894676588437321
Eci1	0.2603593692702603
Eci2	0.2616187989556136
Ecsit	0.32179556517036234
Eda	0.051420838971583234
Edc3	0.03755868544600938
Edc4	0.13672496025437197
Edem1	0.03283582089552239
Edem2	0.05169442848937393
Edem3	0.11613745106568076
Edil3	0.06128007262823424
Ednrb	0.06674144699943915
Eea1	0.20543528327959468
Eef1b2	0.05225368966892701
Eef1d	0.14372716199756394
Eef1e1	0.08601676224084694
Eef1g	0.017412935323383085
Eef2	0.0013404825737265414
Eef2k	0.09163103237629808
Eefsec	0.059549356223175975
Eepd1	0.06831831831831832
Efcab2	0.25296850800206505
Efemp2	0.04543257612373127
Efhd1	0.2261450381679389
Efhd2	0.014231896190874845
Efna5	0.2224334600760456
Efnb1	0.03322884012539185
Efnb2	0.12307692307692307
Efnb3	0.17357512953367876
Efr3a	0.02816901408450705
Efs	0.20939086294416245
Eftud2	0.002324500232450023
Egfl7	0.23298284449363585
Egfr	0.09046778464254193
Egln2	0.2688524590163935
Egln3	0.017657992565055763
Egr1	0.059264816204051024
Egr2	0.03644914756025867
Egr3	0.030303030303030307
Egr4	0.0619023653749371
Ehbp1	0.15943396226415096
Ehbp1l1	0.5158090514569126
Ehd3	0.009104151493080843
Ehd4	0.011034482758620687
Ehmt1	0.061097256857855366
Ehmt2	0.02367739548649649
Ei24	0.0327485380116959
Eid1	0.06184971098265895
Eid2	0.3149827963715984
Eid2b	0.2898512221041445
Eif1ad	0.08318264014466546
Eif2a	0.07424071991001124
Eif2ak1	0.11665930181175432
Eif2ak4	0.09876543209876544
Eif2b1	0.08640365177698077
Eif2b2	0.08055413032324267
Eif2b3	0.17619367854741091
Eif2b4	0.20941638057871506
Eif2b5	0.2305909617612978
Eif2d	0.2494729444834856
Eif2s2	0.05293551491819056
Eif2s3x	0.00563380281690141
Eif2s3y	0.0180296200901481
Eif3a	0.037873754152823916
Eif3b	0.07793575566087414
Eif3f	0.11371467953135768
Eif3g	0.013539651837524177
Eif3k	0.103660746647336
Eif3m	0.01309164149043303
Eif4b	0.13089005235602094
Eif4e2	0.13769941225860624
Eif4e3	0.05274725274725275
Eif4ebp1	0.0667818077144502
Eif4ebp2	0.06465155331654072
Eif4enif1	0.16261682242990652
Eif4g3	0.13431542461005197
Eif4h	0.07784431137724551
Eif5	0.015151515151515154
Elac1	0.04819277108433735
Elac2	0.15175332527206772
Elf1	0.1896754008603833
Elf2	0.12430080795525172
Elfn1	0.024320457796852643
Elfn2	0.0204142900030021
Elk1	0.27435897435897433
Elk4	0.11821471652593485
Ell	0.11351611351611353
Ell2	0.2510729613733905
Elmo2	0.02824601366742597
Elmod1	0.027638190954773868
Elmod3	0.1986786219915054
Eln	0.4725950782997764
Elovl1	0.1032222829055161
Elovl2	0.1197119711971197
Elovl4	0.05606573223779603
Elovl5	0.08186244674376142
Elp2	0.23329182233291826
Elp3	0.10597826086956523
Emb	0.4721753794266442
Emd	0.3293591654247392
Eme2	0.30176899063475543
Emg1	0.1144534115920763
Eml1	0.1386861313868613
Eml2	0.08528645833333334
Eml3	0.0592643051771117
Eml4	0.15216284987277354
Eml5	0.053103964098728494
Eml6	0.07114624505928854
Emp1	0.1171682289097188
Emp2	0.139750302053967
Emx1	0.04970760233918129
Enah	0.1269487750556793
Enc1	0.0031872509960159364
Endog	0.06595538312318137
Eng	0.41981132075471705
Engase	0.18791648156374946
Eno3	0.01956323930846224
Enoph1	0.034360189573459717
Enox1	0.013493975903614458
Enox2	0.07434944237918215
Enpp2	0.19857252102982406
Enpp4	0.2980992118683357
Enpp5	0.2144702842377261
Entpd2	0.14955262036642522
Entpd5	0.11835170100622905
Eomes	0.13182199832073888
Ep400	0.08585858585858586
Epas1	0.08866481223922112
Epc1	0.13344887348353554
Epc2	0.09405405405405404
Epdr1	0.19111522443313286
Epha10	0.1418007829491083
Epha3	0.029298751200768493
Epha4	0.008631319358816275
Epha5	0.040738728951656714
Epha6	0.024038461538461536
Epha7	0.01567749160134379
Epha8	0.027434842249657063
Ephb1	0.005952380952380952
Ephb2	0.007702763932940644
Ephb3	0.02218278615794144
Ephb6	0.0573025856044724
Ephx4	0.0727470141150923
Epm2a	0.13021978021978026
Epm2aip1	0.015151515151515147
Epn1	0.04321608040201005
Epn2	0.1019690576652602
Eprs	0.11591009255178493
Eps15	0.2347771500313873
Eps15l1	0.059084194977843424
Eps8	0.0937746256895193
Eral1	0.21959237343852725
Erap1	0.2527821939586646
Erbb4	0.018146150073565476
Erc1	0.00997506234413965
Erc2	0.025927808845958314
Ercc1	0.3017241379310345
Ercc2	0.012562814070351758
Ercc3	0.028406569019085663
Ercc5	0.5301624129930395
Ercc6	0.2857862903225807
Ercc8	0.14755896873285793
Erf	0.03204134366925064
Ergic1	0.014673743365594757
Ergic2	0.02918781725888325
Ergic3	0.006944444444444444
Eri1	0.08039843472073993
Eri2	0.31106243154435925
Eri3	0.046927374301675984
Erich1	0.3430079155672823
Erlec1	0.060054595086442224
Erlin1	0.07240143369175626
Erlin2	0.031021897810218975
Ermp1	0.09959183673469388
Ern1	0.05258467023172906
Ero1l	0.08150711264898118
Erp29	0.09189548272807796
Erp44	0.1390922401171303
Errfi1	0.20808625336927225
Esam	0.35034927458355725
Esco1	0.2857142857142857
Esd	0.11087689713322092
Esm1	0.07864726700747149
Esyt1	0.2274187790074973
Esyt2	0.16744427164333853
Etaa1	0.6178229665071769
Etfa	0.023144453312051082
Etfdh	0.03747963063552417
Ethe1	0.047619047619047616
Etl4	0.2405518896220756
Etnk1	0.030784508440913606
Ets1	0.05790297339593115
Ets2	0.10815682739972962
Etv1	0.007772020725388602
Etv3	0.1310724106324473
Etv4	0.12696747114375656
Etv5	0.08099523557437797
Etv6	0.14414821509263442
Evc2	0.19082840236686388
Evi5	0.05959112657677251
Evi5l	0.015308419630796937
Evl	0.05961251862891208
Exd2	0.2293794186959937
Exoc1	0.05451127819548872
Exoc3	0.06145893164847789
Exoc4	0.07073760580411123
Exoc5	0.025791324736225092
Exoc6	0.051815585475316187
Exoc6b	0.023500810372771474
Exoc8	0.02180685358255452
Exog	0.12592986184909669
Exosc1	0.02325581395348837
Exosc10	0.08155186064924783
Exosc2	0.053482587064676616
Exosc3	0.1320574162679426
Exosc4	0.037037037037037035
Exosc5	0.05526932084309134
Exosc6	0.025680534155110426
Exosc7	0.07576894223555887
Exosc8	0.24163568773234206
Exosc9	0.047052460789615995
Ext2	0.04299889746416758
Extl1	0.22256728778467905
Extl2	0.12863231305695466
Extl3	0.022603978300180832
Eya1	0.20445859872611466
Eya2	0.06799007444168734
Eya3	0.08143547273982056
Ezh1	0.028769312733084713
Ezh2	0.010309278350515462
Ezr	0.006946741647370161
F2r	0.12619699042407662
F3	0.4294320137693632
F8a	0.06497500961168781
Fabp3	0.09148936170212768
Fabp7	0.13722627737226278
Fads1	0.062088428974600186
Fads2	0.0744215134459037
Fads3	0.029428736295441432
Fads6	0.13514492753623186
Faf1	0.04836065573770492
Faf2	0.035350101971447986
Fah	0.1166407465007776
Fahd1	0.09136735979836168
Fahd2a	0.22457067371202116
Fam102a	0.05359957961114031
Fam102b	0.2320512820512821
Fam107b	0.012866333095067906
Fam110a	0.0727367870225013
Fam110b	0.05508798775822494
Fam114a2	0.5428675665815396
Fam117a	0.19487908961593173
Fam117b	0.05829228243021346
Fam118a	0.014913341394598953
Fam118b	0.02811244979919679
Fam120a	0.08532110091743117
Fam120b	0.1524838012958963
Fam120c	0.10107334525939177
Fam122a	0.019242333132892364
Fam126a	0.12965186074429771
Fam126b	0.06477093206951028
Fam129b	0.05190629306384933
Fam129c	0.2689189189189189
Fam131b	0.010196078431372548
Fam131c	0.1766095688127584
Fam133b	0.05042700284668565
Fam135a	0.22753854332801698
Fam136a	0.07241172950329144
Fam13b	0.1337579617834395
Fam13c	0.19234746639089967
Fam149a	0.2581818181818182
Fam149b	0.3279352226720648
Fam160a2	0.04707112970711296
Fam160b1	0.05435684647302905
Fam160b2	0.1148075668623614
Fam161a	0.649060436769934
Fam161b	0.19835051546391752
Fam163a	0.5613718411552346
Fam163b	0.008906305664410403
Fam167a	0.22521008403361345
Fam168a	0.025830258302583026
Fam169a	0.2846371347785108
Fam171a1	0.21712976224577485
Fam171a2	0.04179860671310956
Fam171b	0.2064026958719461
Fam172a	0.04511970534069981
Fam174a	0.28038897893030795
Fam174b	0.1553398058252427
Fam181b	0.4010917598128412
Fam183b	0.25999999999999995
Fam184a	0.06933144676335337
Fam184b	0.16703056768558955
Fam189a1	0.12122844827586207
Fam189a2	0.1288936627282492
Fam189b	0.0718608169440242
Fam192a	0.11723656664340545
Fam193a	0.0570801317233809
Fam193b	0.2268479184367035
Fam199x	0.20990681706718975
Fam20a	0.07108778625954199
Fam20b	0.03563941299790356
Fam20c	0.0560875512995896
Fam32a	0.020716685330347144
Fam3a	0.11435239206534425
Fam3c	0.030940594059405944
Fam45a	0.1276595744680851
Fam49a	0.0058165548098434005
Fam53a	0.20458553791887124
Fam53b	0.07331821617535904
Fam53c	0.1316270566727605
Fam57a	0.3694374475230899
Fam57b	0.008998875140607423
Fam71e1	0.16247379454926625
Fam76a	0.06389157792836399
Fam76b	0.03827460510328068
Fam78b	0.1286394917946003
Fam81a	0.06188340807174887
Fam83d	0.17078528281164193
Fam89b	0.045763760049474335
Fam92a	0.2252085264133457
Fam98a	0.10451306413301664
Fam98b	0.3320863309352518
Fam98c	0.18141097424412087
Fan1	0.4132397191574724
Fancc	0.3554033485540335
Fance	0.4092485549132948
Fancf	0.18909899888765294
Fancg	0.4081902245706737
Fancl	0.17626042080190552
Fancm	0.4212076583210604
Far1	0.2116436153103892
Far2	0.10615883306320907
Farp1	0.05557930739632322
Fars2	0.1248527679623086
Farsa	0.034870641169853764
Farsb	0.08090117767537124
Fasn	0.0990869124112276
Fastk	0.15751211631663975
Fastkd1	0.2595833333333333
Fastkd2	0.35264162953532785
Fastkd3	0.2851485148514852
Fat1	0.06803097345132744
Fat3	0.05998868138087154
Fat4	0.05110173464603845
Fbf1	0.24616100511865985
Fbl	0.08859357696566998
Fblim1	0.18797276853252645
Fbll1	0.056185437137818095
Fbln1	0.06497046796910495
Fbln2	0.08515815085158153
Fbn1	0.0198019801980198
Fbrs	0.03314121037463977
Fbrsl1	0.11513157894736845
Fbxl12	0.04401408450704225
Fbxl15	0.03836930455635491
Fbxl16	0.021818181818181816
Fbxl17	0.04712939160239932
Fbxl18	0.033003300330033014
Fbxl19	0.01908065915004337
Fbxl2	0.02911593435680254
Fbxl21	0.09081769436997318
Fbxl3	0.0186046511627907
Fbxl4	0.07571168988491822
Fbxl5	0.1266778523489933
Fbxl6	0.16479765967820573
Fbxl7	0.005567928730512249
Fbxo10	0.03996003996003996
Fbxo11	0.002235136343316942
Fbxo16	0.16253776435045314
Fbxo2	0.07610789980732177
Fbxo21	0.064
Fbxo22	0.060687432867883986
Fbxo25	0.18622540250447228
Fbxo27	0.2748168729477141
Fbxo28	0.0336832895888014
Fbxo3	0.044715447154471545
Fbxo30	0.15835616438356165
Fbxo31	0.03924461493065801
Fbxo32	0.022850270595309682
Fbxo33	0.0748148148148148
Fbxo34	0.2507204610951009
Fbxo38	0.06869525126786538
Fbxo4	0.08738781294284365
Fbxo41	0.1696690406367826
Fbxo42	0.04604918890633177
Fbxo44	0.020039292730844798
Fbxo45	0.2897588255854596
Fbxo46	0.08070550507749867
Fbxo5	0.3698224852071007
Fbxo6	0.25312656328164085
Fbxo7	0.35318850735809393
Fbxo8	0.02180685358255452
Fbxo9	0.09678920428106096
Fbxw17	0.3168160253031101
Fbxw2	0.04010025062656642
Fbxw4	0.10993071593533488
Fbxw5	0.056577086280056574
Fbxw7	0.05476190476190476
Fbxw8	0.1250574712643678
Fbxw9	0.15729665071770335
Fcer1g	0.3345794392523365
Fcf1	0.01053113553113553
Fcgrt	0.2007559848803024
Fcho1	0.30008826125330984
Fcho2	0.027027027027027032
Fchsd1	0.10747051114023592
Fchsd2	0.10325581395348836
Fdft1	0.1799511002444988
Fdx1	0.17741153659718856
Fdxacb1	0.3228266395526182
Fdxr	0.2028776978417266
Fech	0.10622710622710622
Fem1b	0.006633499170812604
Fem1c	0.006456820016142051
Fen1	0.03645147123407993
Fermt2	0.018972697825080983
Fez1	0.10751818916734034
Fez2	0.10056439199589533
Fezf2	0.04117009750812568
Fgd3	0.2538420773714891
Fgf14	0.5760831889081456
Fgfbp3	0.18667947486391287
Fgfr1	0.013749535488665924
Fgfr1op	0.1848937844217152
Fgfr2	0.12339055793991414
Fgfr3	0.1382175226586103
Fgfrl1	0.13062098501070665
Fggy	0.14028314028314026
Fh1	0.07178329571106096
Fhl1	0.07782101167315175
Fhl2	0.012678936605316974
Fhod3	0.08121827411167512
Fibin	0.09098639455782312
Fibp	0.021075984470327238
Ficd	0.03827859569648924
Fig4	0.0567651632970451
Filip1l	0.1835486063902108
Fis1	0.2996670366259712
Fitm2	0.08393742846241893
Fiz1	0.07225806451612903
Fjx1	0.11361079865016872
Fkbp10	0.11231652839821314
Fkbp11	0.20656479909451045
Fkbp15	0.406041986687148
Fkbp1a	0.12827586206896552
Fkbp1b	0.05493133583021224
Fkbp2	0.0801209372637944
Fkbp3	0.038830516217450886
Fkbp4	0.0988056460369164
Fkbp5	0.10302593659942363
Fkbp7	0.06890684814972353
Fkbp8	0.055725658297611766
Fkbp9	0.06221776216758655
Fkbpl	0.4307304785894207
Fkrp	0.034289973909802464
Fktn	0.1160997732426304
Flad1	0.0894308943089431
Flcn	0.042837078651685394
Flii	0.038755980861244016
Flna	0.04662698412698413
Flnb	0.031055900621118005
Flot1	0.005599104143337066
Flrt1	0.018080667593880387
Flrt2	0.042463835744283716
Flrt3	0.03249630723781389
Flywch1	0.15568862275449102
Flywch2	0.5035842293906809
Fmn1	0.3117744610281924
Fmnl2	0.11971411554496725
Fmo1	0.12838147638697844
Fmr1	0.059556786703601115
Fn1	0.06263269639065817
Fn3k	0.13016845329249616
Fn3krp	0.13840830449826988
Fnbp1	0.04704205274411974
Fnbp1l	0.030812324929971987
Fnbp4	0.16372391653290527
Fndc1	0.255592841163311
Fndc3a	0.12205882352941175
Fndc3b	0.10161290322580643
Fnip1	0.22426778242677825
Fnip2	0.22695738354806735
Fnta	0.030496131087847062
Fntb	0.02591170825335893
Fos	0.10662824207492796
Fosb	0.04052098408104197
Fosl2	0.3298377522754254
Foxg1	0.007285974499089255
