Gene name	hsapiens_dNdS
Disc1	0.4351124717156928
Dkc1	0.10738980121002592
Dlat	0.15366336633663366
Dld	0.05636743215031315
Dlg1	0.05130057803468208
Dlg2	0.07286497780099242
Dlg3	0.010235732009925558
Dlg4	0.027494108405341708
Dlgap1	0.03131185891668166
Dlgap3	0.057503949447077415
Dlgap4	0.03253757736516357
Dlk2	0.09062649450023913
Dll1	0.05833061268908477
Dlst	0.1290146978769733
Dmap1	0.019203413940256046
Dmrtb1	0.2860033430104689
Dmwd	0.04533001245330013
Dmxl1	0.12757830404889228
Dmxl2	0.07373366013071896
Dnaja1	0.004800349116299368
Dnaja2	0.006701631701631701
Dnaja3	0.15788293339313747
Dnaja4	0.08020110126885324
Dnajb1	0.044271926143516584
Dnajb12	0.04632329122125041
Dnajb13	0.08918784255107125
Dnajb14	0.037965783923131005
Dnajb2	0.18598696461824954
Dnajb4	0.061848958333333336
Dnajb5	0.011323003575685341
Dnajb6	0.18555646481178395
Dnajb9	0.0859329017068864
Dnajc1	0.2371617890668139
Dnajc10	0.0939635535307517
Dnajc11	0.02600912008106739
Dnajc12	0.2468142186452045
Dnajc13	0.032810565414775075
Dnajc15	0.3314606741573033
Dnajc16	0.07222356641664651
Dnajc18	0.09828548644338116
Dnajc19	0.18146771306622608
Dnajc2	0.052754525987930685
Dnajc21	0.15565847764800644
Dnajc24	0.11914523543297305
Dnajc27	0.07394198763670946
Dnajc3	0.0234163508391987
Dnajc30	0.13508944921819974
Dnajc4	0.2799385270126493
Dnajc5	0.002286426938266473
Dnajc7	0.033906633906633905
Dnajc8	0.005950357021421286
Dnajc9	0.1216650898770104
Dnase1l1	0.20028071690779528
Dnase1l3	0.20195263062737293
Dnase2a	0.26369257950530034
Dnlz	0.17659883720930233
Dnm1	0.014271151885830785
Dnm1l	0.032822232870148536
Dnm2	0.017825509300265722
Dnmbp	0.20452616690240447
Dnmt1	0.1469485523849198
Dnmt3a	0.036308316430020283
Dnpep	0.11409395973154365
Dnttip1	0.03064167267483778
Dnttip2	0.4371510742683134
Doc2a	0.028142589118198873
Dock1	0.023207625362619142
Dock10	0.06795302013422819
Dock11	0.04322838580709645
Dock2	0.046935394809497516
Dock4	0.015901862789641067
Dock6	0.037606837606837605
Dock7	0.019175846593227252
Dock8	0.07248734634851771
Dock9	0.04086725939790985
Dohh	0.0337161306142466
Dok1	0.16990027198549412
Dok2	0.1870975435249225
Dok3	0.18062076160667712
Dolk	0.051116333725029384
Dolpp1	0.059455901711276876
Donson	0.2464839523981248
Dot1l	0.08776884640451879
Dpagt1	0.08320876930742402
Dpf1	0.03527256069628952
Dpf2	0.013499693188791163
Dph1	0.14591651542649725
Dph2	0.18323761665470206
Dph3	0.04425684318239959
Dph5	0.1005735354362966
Dpm2	0.12703157108163649
Dpm3	0.08561218147917962
Dpp3	0.059166801750688926
Dpp7	0.1116590348714336
Dpp8	0.05443371378402107
Dpp9	0.027807921866521968
Dpy19l1	0.09838681084914022
Dpy19l3	0.12673796791443848
Dpy19l4	0.12389562358742552
Dpy30	0.033688552767273984
Dpysl2	0.0331958762886598
Dpysl4	0.034662610018472234
Dr1	0.008563273073263558
Dram2	0.19656652360515026
Drap1	0.04936890877136923
Drg1	0.003263871453678132
Drg2	0.01146449704142012
Drosha	0.035966270865599725
Dse	0.05816066884769175
Dsn1	0.4332947976878613
Dstn	0.0395373291272345
Dstyk	0.11019417475728156
Dtd1	0.07241949853633703
Dtnbp1	0.2324552583953348
Dtwd1	0.2433488651736059
Dtx1	0.01756007393715342
Dtx2	0.10848924881318067
Dtx3	0.040069309075157024
Dtx3l	0.4276684384427525
Dtx4	0.04983766233766234
Dtymk	0.15095194922937444
Duoxa1	0.1939937866758716
Dus1l	0.05436186450628155
Dus3l	0.05899173245477715
Dusp1	0.024390243902439025
Dusp11	0.4053883392969901
Dusp12	0.15107349945149662
Dusp14	0.06824408468244085
Dusp16	0.10858226647700332
Dusp18	0.115311004784689
Dusp2	0.06975176906660678
Dusp22	0.09919237937461173
Dusp26	0.02836195253714065
Dusp27	0.12877984084880634
Dusp28	0.09296524197571927
Dusp4	0.021560574948665298
Dusp5	0.07634129047506501
Dusp6	0.011851623826381406
Dusp7	0.009061084205592877
Dusp8	0.06455643481882549
Dut	0.16812388075423995
Dvl1	0.025896414342629483
Dvl2	0.024031007751937984
Dvl3	0.014178482068390326
Dym	0.05062212374296915
Dync1h1	0.0051034873830450795
Dync1i2	0.025504782146652496
Dync1li1	0.04327406910432741
Dync1li2	0.03653653653653654
Dynlrb1	0.02940549754954187
Dynlt3	0.08357165554496346
Dyrk1a	0.01338787653402752
Dyrk1b	0.035844301316157935
Dyrk2	0.030510722971479106
Dyrk3	0.08920741989881957
Dyrk4	0.31737704918032783
E130308A19Rik	0.3813581890812251
E130309D02Rik	0.03114818193666102
E2f1	0.12924424972617746
E2f2	0.14654144305307096
E2f3	0.08372093023255815
E2f4	0.07548717948717949
E2f5	0.18344577062791906
E2f6	0.0929634641407307
E4f1	0.08315685444020894
Eaf1	0.018488601687309283
Eapp	0.08525551166050721
Ears2	0.1691165328080012
Ebag9	0.0199725866457803
Ebf3	0.008080808080808079
Ebi3	0.2003908476508428
Ebna1bp2	0.12056629623991474
Ebpl	0.3364132717345653
Ecd	0.22426470588235287
Ece1	0.024387161991407637
Ech1	0.1997609244255545
Echs1	0.11092521331771793
Eci1	0.15073106620666996
Ecm1	0.4105777400169924
Ecsit	0.19622209502003432
Edc3	0.04500548847420417
Edc4	0.046684031256261284
Edem1	0.06636716356953237
Edem2	0.06327842507030935
Edf1	0.005986787778695293
Edn1	0.26911366711772666
Ednrb	0.1321463897131553
Eef1b2	0.06659090909090909
Eef1d	0.1173881144534116
Eef1g	0.028376248029427217
Eef2	0.0031899109792284863
Eef2k	0.06283843344666919
Eefsec	0.07190501600853788
Eepd1	0.06914600550964188
Efemp2	0.03501126972201353
Efhd2	0.015291651251695647
Efnb1	0.045064377682403435
Efnb2	0.07085396039603961
Efr3a	0.028963414634146336
Eftud2	0.0061403508771929825
Egfl7	0.141083640189374
Egln2	0.12737556561085972
Egr1	0.04617133115499361
Egr2	0.1145320197044335
Egr3	0.010214007782101166
Egr4	0.08822029576746558
Ehbp1l1	0.3645188284518828
Ehd1	0.001409082175110485
Ehd4	0.020193637621023514
Ehmt1	0.07504835589941973
Ehmt2	0.031631919482386785
Ei24	0.02766927083333334
Eid1	0.057410697873904785
Eid2	0.06346918271960862
Eid3	0.2469477658904972
Eif1ad	0.06889656426104344
Eif2a	0.08219810667282383
Eif2ak1	0.17545438186071624
Eif2ak3	0.08360864040660736
Eif2ak4	0.10088845014807504
Eif2b1	0.06248880931065354
Eif2b2	0.04926739926739927
Eif2b3	0.11247711221553754
Eif2b4	0.1906026015396868
Eif2b5	0.15805191821732134
Eif2d	0.2636789994788953
Eif2s1	0.011955593509820664
Eif2s2	0.06384455239417071
Eif3a	0.02903026559604695
Eif3b	0.06989576946658492
Eif3d	0.008545486914723163
Eif3f	0.057355800388852886
Eif3g	0.007222586999343402
Eif3h	0.025958930647036037
Eif3i	0.005326231691078561
Eif3k	0.011338697878566204
Eif3l	0.004071573984785171
Eif3m	0.006178942165101334
Eif4b	0.07874637872004214
Eif4e	0.03209782193351165
Eif4e2	0.026241134751773053
Eif4e3	0.15557190143435087
Eif4ebp1	0.101890756302521
Eif4ebp2	0.061990212071778135
Eif4ebp3	0.19230769230769232
Eif4enif1	0.1527418891759977
Eif4g1	0.1227486838459407
Eif4g2	0.023085585585585586
Eif4g3	0.1462060456508328
Eif4h	0.013738959764474977
Eif5b	0.07225042301184434
Eif6	0.01925491837588949
Elac1	0.08634933123524785
Elac2	0.14756079142123546
Elavl1	0.014526315789473684
Elavl3	0.0036415452818239383
Elf1	0.11435523114355232
Elf2	0.10395314787701318
Elf4	0.2655904467049978
Elk1	0.16097952629466078
Elk3	0.0856140350877193
Elk4	0.17155094679891794
Ell	0.08006788028386301
Ell2	0.1468058968058968
Elmo1	0.0036793183578621227
Elmo2	0.008413461538461538
Elmod3	0.2541125541125541
Elovl1	0.09462857142857142
Elovl5	0.04460510162324376
Elp2	0.19385826771653544
Elp3	0.052518756698821015
Emd	0.1751583949313622
Eme2	0.242833607907743
Emg1	0.11828737300435413
Emilin1	0.12266845908250715
Emilin2	0.17202666354812304
Eml2	0.041762983510556316
Eml3	0.17688988932658034
Eml4	0.14333492594362154
Emp1	0.2522595222724338
Emp3	0.041811468288444835
Enc1	0.006045241809672386
Endod1	0.23621123218776194
Endog	0.04161085811233146
Eng	0.2444698158983873
Engase	0.14605800439744532
Eno2	0.01959395656279509
Eno3	0.017573504562352144
Enoph1	0.03526636036259779
Enox2	0.0762978500262192
Enpp1	0.1853040024442408
Ensa	0.051369863013698634
Entpd1	0.2828828828828828
Entpd2	0.1249479961170434
Entpd5	0.16519937856033146
Entpd6	0.10776594102207812
Entpd7	0.08106485188150521
Ep300	0.0834679590737749
Ep400	0.1022461072068348
Epc1	0.10532276330690823
Epc2	0.07844155844155844
Epha2	0.03624755431984348
Ephb3	0.027232618286931385
Ephb6	0.07307692307692308
Ephx1	0.12340487238979117
Epm2a	0.09219380888290712
Epm2aip1	0.11798121039982525
Epn1	0.042179854901299135
Epn2	0.12176332120693345
Epor	0.1520433572579464
Eprs	0.1004250797024442
Eps15	0.2699222546161322
Eps15l1	0.06422651933701656
Eps8	0.0779147187986967
Epsti1	0.3517472913169541
Eral1	0.2915917266187051
Erap1	0.16377887788778878
Ercc1	0.11253871744866352
Ercc2	0.01366444866920152
Ercc3	0.029449606862044318
Ercc4	0.08613786386754681
Ercc5	0.2795821031115149
Ercc8	0.08481262327416172
Erf	0.032338308457711434
Ergic1	0.008241374493644364
Ergic2	0.05599162742019885
Ergic3	0.016083634901487738
Eri1	0.10823055625471936
Eri3	0.04133277098270772
Erlec1	0.040617991527535514
Erlin1	0.08179162609542356
Erlin2	0.01988169569503779
Ermap	0.2778370686588403
Ermp1	0.14735899731423455
Ern1	0.07325311378509605
Ero1l	0.06727772685609533
Ero1lb	0.04788597053171045
Erp29	0.08560252745599517
Erp44	0.07516040329972502
Errfi1	0.2164591977869986
Esam	0.3370828646419197
Esd	0.06855241264559069
Espl1	0.2802395209580838
Esrra	0.01873814041745731
Esyt1	0.13160854893138355
Esyt2	0.08008213552361396
Etfa	0.0739787713091026
Etfdh	0.07494780793319418
Ethe1	0.05929224279353175
Etnk1	0.04483717885779742
Ets1	0.10570824524312898
Ets2	0.04751342516927387
Etv1	0.03588968643747638
Etv3	0.1593743394631156
Etv5	0.058652575957727875
Etv6	0.12872129288347034
Evi5	0.099609375
Evl	0.07293196279980421
Ewsr1	0.04594711746857391
Exd2	0.15028415070511472
Exoc1	0.02132583898164986
Exoc2	0.0586376404494382
Exoc3	0.022900763358778626
Exoc4	0.0400390625
Exoc5	0.019307923771313944
Exoc6	0.07863171923589518
Exoc6b	0.01299068059870093
Exoc7	0.024881697450770877
Exog	0.16941875825627475
Exosc1	0.04394861392832995
Exosc10	0.09978009895547003
Exosc2	0.055345479546235817
Exosc3	0.12937062937062938
Exosc4	0.027817403708987158
Exosc5	0.06599509234146972
Exosc7	0.0472141418661893
Exosc8	0.08323400874056416
Exosc9	0.0770803516663259
Ext1	0.016375545851528384
Ext2	0.03917727717923604
Extl1	0.2128275862068965
Extl2	0.0968529961201322
Extl3	0.017187940264863342
Eya3	0.0837612323491656
Ezh1	0.02132552791135271
Ezh2	0.019113352800637112
Ezr	0.014922461718521409
F11r	0.3456277056277056
F13a1	0.1120201384518565
F2r	0.1300172637030643
F3	0.5190525231719876
F9	0.19795296167247384
Faah	0.14444623569240692
Fabp3	0.10072862073373386
Fabp5	0.12746326460872534
Fabp7	0.2097818902842036
Fads1	0.07518401682439538
Fads2	0.08914335410929121
Fads3	0.08307541944942172
Faf1	0.06142963514519732
Faf2	0.02338530066815145
Fah	0.07630306286942505
Fahd2a	0.14461713419257016
Faim	0.10260336906584992
Faim2	0.084023178807947
Fam102a	0.025434091464905845
Fam102b	0.06042368801155513
Fam107b	0.013953488372093023
Fam110a	0.10712928960364697
Fam111a	0.6061217008797655
Fam114a1	0.2218350754936121
Fam114a2	0.24491094147582695
Fam117a	0.18594687232219367
Fam117b	0.09903047091412744
Fam118a	0.05956595351700784
Fam118b	0.028312901342673676
Fam120a	0.04829545454545454
Fam120b	0.16848164281269445
Fam122a	0.031930333817126275
Fam126a	0.09242736215968886
Fam129b	0.04627301076350468
Fam129c	0.16900520258552734
Fam131a	0.08098685974792169
Fam131b	0.0427426536064114
Fam133b	0.09013814799617016
Fam136a	0.08190869810257374
Fam13b	0.12408402540302882
Fam149b	0.23283450704225356
Fam151b	0.1384738955823293
Fam160a2	0.12536549707602335
Fam160b1	0.05278039585296889
Fam160b2	0.11947483588621445
Fam162a	0.2724501758499414
Fam163b	0.04013232349612605
Fam167b	0.06729939603106126
Fam168b	0.017241379310344827
Fam171a2	0.035437430786267994
Fam172a	0.07273948075201432
Fam174a	0.3458760288929951
Fam189b	0.06201214223764094
Fam192a	0.07141412097916244
Fam193a	0.11683642899940085
Fam193b	0.2075912408759124
Fam20b	0.034858967535923366
Fam20c	0.04645219482862297
Fam32a	0.007725321888412017
Fam3a	0.1176703645007924
Fam3c	0.05242082271568984
Fam43a	0.052637108636268116
Fam45a	0.12449899799599197
Fam49a	0.0026017468871956887
Fam49b	0.00545171339563863
Fam50a	0.007036328871892925
Fam53a	0.2390330188679245
Fam53b	0.1559778305621536
Fam53c	0.14494212380473076
Fam57b	0.02333829081340808
Fam76a	0.01931187569367369
Fam76b	0.02738693467336684
Fam78a	0.017481981291213006
Fam81a	0.05216566550742965
Fam83g	0.14657748683648786
Fam89a	0.07570475146926985
Fam89b	0.02297592997811816
Fam92a	0.15382955771305284
Fam98a	0.07814113597246128
Fam98b	0.06281645569620252
Fam98c	0.25035074045206546
Fancc	0.4920988203872691
Fance	0.35012867398076664
Fancg	0.3889599317988065
Fancl	0.27610936799641417
Far1	0.027812113720642767
Farp1	0.0558918766718288
Fars2	0.13289795918367345
Farsa	0.03879098158905188
Farsb	0.06372809346787044
Fas	0.4610019760548646
Fasn	0.09475245688855924
Fastk	0.12801564877200608
Fastkd2	0.4084696823869105
Fastkd3	0.33633459192564624
Fau	0.028104925053533198
Fbf1	0.31493080844865257
Fbl	0.01798976728833141
Fblim1	0.26193675535250377
Fbrs	0.1033740129217516
Fbrsl1	0.17460007803355446
Fbxl14	0.005757052389176742
Fbxl15	0.028562792806407736
Fbxl16	0.01733440477557112
Fbxl17	0.10671819262782403
Fbxl19	0.026310114298037524
Fbxl20	0.0038910505836575885
Fbxl3	0.027116017819097418
Fbxl4	0.08382154123479045
Fbxl5	0.08485178134348652
Fbxl6	0.11121815457075572
Fbxo10	0.04391891891891892
Fbxo11	0.007514088916718847
Fbxo2	0.050552428601209086
Fbxo21	0.02588639430744694
Fbxo22	0.09985835694050993
Fbxo25	0.07379464811976895
Fbxo28	0.06220322886989554
Fbxo3	0.05192730177751149
Fbxo30	0.13258480649784998
Fbxo31	0.04514843972303899
Fbxo33	0.1166989039329465
Fbxo34	0.2713216145833333
Fbxo36	0.3659574468085106
Fbxo38	0.0767776990314198
Fbxo4	0.11845930232558137
Fbxo41	0.018811881188118808
Fbxo42	0.04838012958963283
Fbxo45	0.057891109579600274
Fbxo46	0.04738947584367628
Fbxo6	0.17187085360459972
Fbxo7	0.3943693194413656
Fbxo8	0.05924596050269301
Fbxo9	0.09038765822784807
Fbxw11	0.00455764075067024
Fbxw2	0.0463618802318094
Fbxw4	0.10789350770667913
Fbxw5	0.038250484183344084
Fbxw7	0.048936170212765966
Fbxw8	0.16842105263157894
Fbxw9	0.1534974886683817
Fcer1g	0.19901568748077514
Fcgrt	0.15125879805089334
Fcho1	0.07236251122866554
Fcho2	0.06227598566308243
Fchsd1	0.11063321385902032
Fchsd2	0.0478426768417963
Fcrl1	0.5708820403825717
Fdft1	0.14278337206300026
Fdps	0.149188623276915
Fdx1	0.20096483432778975
Fdxacb1	0.453320019970045
Fech	0.14624505928853754
Fem1b	0.00951173113506658
Fem1c	0.006107717934480844
Fen1	0.031432335780161864
Fermt3	0.027019575406672183
Fes	0.0658904109589041
Fez1	0.055920252856795534
Fez2	0.07588778984919732
Fgd2	0.11389012952210807
Fgd3	0.17393376221110315
Fgd4	0.19612213059950973
Fgfr1	0.01047880058036434
Fgfr1op	0.20479569366283334
Fgfr1op2	0.011183597390493941
Fgfr3	0.047463175122749585
Fgfrl1	0.09226121310713456
Fggy	0.12110977080820265
Fgl2	0.1461314576764492
Fgr	0.0999736217356898
Fh1	0.07150964812712828
Fhit	0.0890527509926262
Fhl3	0.020809437981320664
Fhod1	0.1167669539762563
Fibp	0.02317819395512702
Ficd	0.05311125078566939
Fig4	0.04357154645981185
Fignl2	0.06413625304136253
Filip1l	0.16448598130841122
Fis1	0.03015825619587937
Fitm2	0.12600422832980973
Fjx1	0.07372023385141879
Fkbp14	0.09490178768483776
Fkbp15	0.2699742268041237
Fkbp1b	0.05616020896821942
Fkbp3	0.08461047254150703
Fkbp4	0.09748837209302326
Fkbp5	0.11087708740785318
Fkbp7	0.13106382978723405
Fkbp8	0.042509072058061176
Fkbp9	0.06755958243056923
Fkbpl	0.4490478641276376
Flad1	0.11199534161490683
Flcn	0.04743758212877793
Fli1	0.03560008526966532
Flii	0.029749478079331943
Flna	0.017954722872755662
Flnb	0.03676105315449578
Flot1	0.012209206401583898
Flot2	0.005646726663137464
Flt3l	0.13421146315414734
Flywch1	0.12059640403449788
Flywch2	0.2183636772308384
Fmnl1	0.09309021113243762
Fmnl2	0.07465277777777778
Fmnl3	0.05380894800483677
Fmo5	0.18076317859952792
Fmr1	0.06985105290190036
Fn1	0.0808881839809675
Fn3krp	0.08407210401891252
Fnbp1	0.03585790884718498
Fnbp1l	0.031258961858330936
Fnbp4	0.15222337125129265
Fndc3a	0.10543058395819133
Fndc3b	0.0631616723488247
Fndc4	0.0651458653213424
Fndc5	0.02006920415224913
Fnip1	0.13316582914572864
Fnip2	0.2233916143269394
Fnta	0.0786447638603696
Folr2	0.11976630963972736
Fos	0.20971937029431892
Fosb	0.05525006546216287
Fosl1	0.07393617021276595
Fosl2	0.04066390041493776
Foxj2	0.09907621247113164
Foxj3	0.10754414125200644
Foxk1	0.0601276452804837
Foxk2	0.07881429816913688
Foxm1	0.219460906136494
Foxn2	0.14105041278763392
Foxn3	0.06760411032990805
Foxo1	0.073918799646955
Foxo4	0.17947968430283542
Foxp4	0.059066370276278174
Foxred1	0.2563110749185668
Fpgs	0.12482955249783068
Frat2	0.14506008720621075
Frg1	0.020916855499389927
Frmd4a	0.04436325678496869
Frmd4b	0.05453601108033241
Frrs1	0.27468108707709377
Frs2	0.04943923094529641
Frs3	0.09819897084048028
Fryl	0.041686256072715866
Fsd1	0.04153686396677051
Fto	0.1325716358360537
Ftsj1	0.12582644628099174
Ftsj3	0.1413733410271206
Fubp1	0.016755876192692573
Fubp3	0.08354430379746837
Fuca1	0.15261923377638786
Fuca2	0.14624866839141684
Fundc1	0.04963131026659104
Fundc2	0.08762769580022703
Furin	0.05170975813177648
Fus	0.05083944194845117
Fut10	0.15190624536418929
Fut11	0.11119527344341767
Fut8	0.04849747099077655
Fuz	0.08015146733985484
Fxn	0.1981981981981982
Fxr1	0.03875619648490311
Fxr2	0.02231668437832093
Fxyd1	0.17399584487534628
Fxyd6	0.05092861288450377
Fxyd7	0.1079036739734486
Fyb	0.21080368906455865
Fyn	0.008346709470304976
Fyttd1	0.08252531781943546
Fzd4	0.04471168670983658
Fzd7	0.011686899800688532
G0s2	0.09728811159102173
G3bp1	0.04365019011406844
G3bp2	0.022938623682579047
G6pc3	0.18000000000000002
Gaa	0.09596911751503727
Gab1	0.07447134538768005
Gab2	0.08298845567414508
Gabarapl1	0.11295490959029525
Gabbr1	0.012728896828941494
Gabpa	0.03934221482098252
Gabpb1	0.022419186652763292
Gabpb2	0.23665768194070086
Gabrd	0.024345395704619004
Gadd45a	0.043714821763602266
Gadd45g	0.014733154749639397
Gadd45gip1	0.14692573862124034
Gak	0.11352941176470588
Gal3st4	0.224693115104074
Galc	0.1827474892395983
Gale	0.05086177762757688
Galk1	0.09572992138122398
Galk2	0.1188448722695298
Galm	0.12431096749667365
Galns	0.12620556627170018
Galnt1	0.026344280043305662
Galnt10	0.031559317171137566
Galnt11	0.11463812806094685
Galnt12	0.11889534883720933
Galnt6	0.10061126714026104
Galnt7	0.06674507497794767
Galnt9	0.028543455339659587
Galt	0.10260521042084167
Gamt	0.11536922953836308
Ganab	0.09397693293464332
Gap43	0.4523297491039428
Gapvd1	0.02356202356202356
Gar1	0.038830618165588034
Garnl3	0.07087719298245615
Gars	0.09815016322089228
Gart	0.1268728084156838
Gas2l1	0.10382129811744872
Gas2l3	0.220625
Gas6	0.07174662453318012
Gas7	0.024749558043606363
Gatad1	0.06419166057059254
Gatad2a	0.08705849889624724
Gatad2b	0.02591792656587473
Gatc	0.1608657502193624
Gatm	0.06467800390298299
Gba	0.12932306179314867
Gba2	0.1883834489848368
Gbe1	0.08896925858951177
Gbf1	0.07865459249676585
Gbgt1	0.15660956277166965
Gbp5	0.3951625569341919
Gcc1	0.0522831437786454
Gcdh	0.07880339890583167
Gch1	0.11013310433662517
Gclc	0.054109717281407975
Gclm	0.06359859379993607
Gcnt1	0.12436066052900775
Gdap1l1	0.3633176157659291
Gdap2	0.05204536249493722
Gde1	0.14688778806805944
Gdf15	0.07695973982281036
Gdi1	0.01817822564710532
Gdi2	0.033648393194706985
Gdpd1	0.0941078492608786
Gdpd5	0.06696242894773326
Gem	0.033946520007585815
Gemin4	0.14633117795895415
Gemin5	0.16661184210526314
Gemin7	0.13148748841519928
Gemin8	0.3322859387274156
Gfap	0.05744387307161671
Gfer	0.13614965312190286
Gfm1	0.08020952692748404
Gfm2	0.14352373290426387
Gfod2	0.022603978300180832
Gfpt1	0.012042916575432449
Gga1	0.07539142273655547
Gga2	0.1816152597402597
Gga3	0.12812557035955466
Ggcx	0.14054813773717498
Ggh	0.3986717267552182
Ggnbp2	0.05829903978052126
Ggps1	0.06644449073109768
Ggt5	0.17511454753722794
Ggt7	0.0439344262295082
Ghdc	0.3669836131903702
Ghitm	0.13772652388797366
Gigyf1	0.07081204861722741
Gigyf2	0.0649550706033376
Gimap1	0.11587404792866432
Gimap6	0.31639827625311856
Gins1	0.07369101486748546
Gins2	0.03448275862068965
Gins4	0.143323894576345
Gipc1	0.017436122381840113
Git1	0.019478133039323782
Git2	0.07993268826251577
Gjb6	0.022651992734266484
Gkap1	0.07220305569245934
Gla	0.2608867775138559
Glb1	0.248024213889356
Glb1l	0.2952609158679446
Gle1	0.17467404893731026
Glg1	0.03396447394105016
Glipr1	0.34491315136476425
Glipr2	0.05627337640258415
Glis2	0.0538295397906629
Glo1	0.053326996197718635
Glod4	0.111944027986007
Glrx	0.11196319018404907
Glrx3	0.12142857142857146
Glrx5	0.05308104487608842
Gls	0.057707509881422925
Glt8d1	0.1266314912524299
Gltp	0.031914893617021274
Glul	0.05598657999580625
Glyr1	0.01878382680674944
Gm13889	0.02389300090897286
Gm1673	0.004241318150271187
Gm2a	0.2590346834829008
Gm5617	0.4202274823240086
Gm572	0.4313725490196079
Gm7694	0.1872921407316646
Gmds	0.02590176515732924
Gmeb1	0.054066333484779655
Gmeb2	0.03167799268165185
Gmfb	0.02006688963210702
Gmfg	0.040193370165745854
Gmip	0.14648229752317274
Gmppa	0.02344019303688383
Gmppb	0.017783046828689985
Gmpr	0.03593170007423905
Gmpr2	0.0751580426129712
Gmps	0.024152232251768727
Gna11	0.00192669885047518
Gna12	0.0186965811965812
Gna13	0.03900871959614502
Gnai2	0.01256433545261883
Gnai3	0.028478731074261
Gnao1	0.023590469450342058
Gnb1l	0.16816053511705684
Gnb4	0.017110056297604592
Gnb5	0.006107418717442069
Gne	0.023709483793517408
Gng10	0.04553155442609064
Gng12	0.014250723669561344
Gng4	0.007621550591327202
Gngt2	0.17230554586675967
Gnl1	0.03465015065282892
Gnl2	0.1485800263306376
Gnl3	0.3457207207207207
Gnl3l	0.14085115575718296
Gnpat	0.16764928193499626
Gnpda1	0.03326242506285052
Gnpda2	0.02399470461691213
Gnptab	0.10960670535138622
Gnptg	0.15798341109383102
Gns	0.056676400318555885
Golga4	0.19401116888118625
Golga5	0.14630027632790912
Golga7	0.011054958938723942
Golga7b	0.007254788160185722
Golgb1	0.21883933676386508
Golm1	0.23638011099784803
Golph3	0.019707565162110616
Golph3l	0.060475161987041025
Golt1b	0.016029593094944512
Gorasp1	0.17094155844155845
Gorasp2	0.11229314420803783
Gosr1	0.021620568757304247
Got1	0.09046974676203363
Got2	0.0482998454404946
Gp1bb	0.07308223911541119
Gp9	0.17133528097611272
Gpaa1	0.06921041637654922
Gpam	0.05175600739371535
Gpank1	0.19298804780876494
Gpatch1	0.13417521704814525
Gpatch2	0.12283147459727385
Gpatch3	0.15786694825765574
Gpatch8	0.12509752925877762
Gpbp1l1	0.1340782122905028
Gpc1	0.059255141745414124
Gpcpd1	0.07636050763605076
Gpd1	0.05607295304617773
Gpd1l	0.02401702472638833
Gpd2	0.05445995145631068
Gphn	0.036129568106312286
Gpi1	0.08212229229503701
Gpkow	0.3022157646204141
Gpld1	0.20031397174254315
Gpm6a	0.014827487881380098
Gpm6b	0.0310536044362292
Gpn1	0.10473662719477338
Gpn2	0.03406884377758165
Gpnmb	0.2847850230049183
Gpr107	0.13129837885205198
Gpr108	0.08776026464292662
Gpr137	0.09597137968579872
Gpr137b	0.054041882458905656
Gpr153	0.07147522627601008
Gpr155	0.10199999999999998
Gpr157	0.09812304483837332
Gpr160	0.28135937676414136
Gpr162	0.04393747359526827
Gpr18	0.10796781728523228
Gpr180	0.08962561452161855
Gpr183	0.06658484197606629
Gpr3	0.07460890493381467
Gpr34	0.08778263347900436
Gpr35	0.13739352640545144
Gpr37l1	0.051409978308026016
Gpr65	0.13320223556199545
Gprasp1	0.5075901328273245
Gprasp2	0.3535377928036706
Gprc5b	0.10436671239140376
Gprin1	0.5397882513661202
Gps1	0.01964655010340289
Gps2	0.03339773668230748
Gpsm1	0.038762163024405806
Gpsm3	0.15457486136783732
Gpt2	0.04965127864496845
Gramd1a	0.03423160961398398
Gramd1b	0.03675373134328358
Gramd3	0.21870857792084836
Gramd4	0.02688280306081353
Grap	0.033956505150705835
Grasp	0.06223692122669874
Grb2	0.004589261128958236
Grcc10	0.014054190934413777
Grhpr	0.15086887835703006
Grik5	0.06773569256289742
Grin1	0.018211157215306598
Grin2c	0.06588262160310572
Grina	0.0569090216977541
Gripap1	0.06390293225480284
Grk5	0.03595227026189369
Grk6	0.0527641914925152
Grn	0.189415738771425
Grpel1	0.07391037446286064
Grpel2	0.1743138936535163
Grsf1	0.1123959296947271
Grwd1	0.06553059643687065
Gsdmd	0.38738149722131415
Gse1	0.05930563460443939
Gsg1	0.30762869547240024
Gsk3a	0.05492297387809779
Gsk3b	0.027158774373259045
Gsn	0.07637051039697541
Gspt1	0.08683812405446294
Gsr	0.1140370705244123
Gss	0.1862546924631822
Gstcd	0.1825156470825762
Gstk1	0.2080387048753256
Gstm4	0.10562347188264057
Gstm5	0.09942196531791908
Gsto1	0.20655204460966545
Gstz1	0.1693395413002242
Gtdc1	0.2808829485621709
Gtf2a1	0.037450569899976735
Gtf2a2	0.018245004344048653
Gtf2b	0.002863141820958198
Gtf2e1	0.07161458333333334
Gtf2e2	0.07305236270753512
Gtf2f1	0.023710002882675118
Gtf2f2	0.022302591922845092
Gtf2h1	0.04025365315687896
Gtf2h3	0.04244817374136229
Gtf2h4	0.01155001155001155
Gtf2h5	0.00824742268041237
Gtf2i	0.02100710534445474
