Gene name	mdomestica_dNdS
Trim46	0.0875268817204301
Trim66	0.16734100391958526
Trim67	0.03695851478340592
Trpc3	0.03834742619789349
Trpc4	0.04798636649026818
Trpc6	0.0410221923335575
Trpc7	0.019202873523520063
Trpv6	0.10956080545425716
Tspan11	0.07340966921119592
Ttbk1	0.046445267439742574
Ttc22	0.07481602616516762
Ttc39a	0.0024859929354718877
Ttc9	0.12212518195050945
Ttc9b	0.04456284814725115
Ttll1	0.014435955948010715
Tub	0.09627960410038884
Tubb3	0.0013294925769997785
Tuft1	0.1284246575342466
Twsg1	0.02408013870159892
Ube2o	0.06543816543816544
Ube2ql1	0.062202182712507034
Uchl1	0.039506988004842085
Unc119	0.04277989821882952
Unc5a	0.06792294807370185
Unc5d	0.042560435818862784
Unc80	0.035394363119947564
Upk3a	0.1309510780343658
Upp2	0.05883805643020312
Usp11	0.12649612766956114
Usp13	0.06434343434343437
Vamp2	0.1698369565217391
Vash2	0.052397945861258594
Vat1l	0.07776761207685269
Vax1	0.05404574520413183
Vgf	0.08835644651929153
Vip	0.25794134373222843
Vopp1	0.1099343359457742
Vsnl1	0.002590070426634073
Vstm2a	0.11803340213923813
Vstm2l	0.03237027988740772
Vwc2	0.07995767195767196
Vwc2l	0.060348019252128834
Vwce	0.20810850226046376
Wdr17	0.10084703537618336
Wdr54	0.1407887724284953
Wdr6	0.03757409075821518
Wnt7b	0.02470988395358143
Wscd2	0.05220067355707815
Xkr6	0.013288288288288288
Xkr7	0.09060355692480043
Ybx2	0.1195290858725762
Ydjc	0.0036316061203416883
Ypel4	0.005924566088117491
Ywhag	0.0010256410256410256
Zbtb12	0.0037893997189319415
Zbtb16	0.02978621186644247
Zbtb8b	0.08646998982706001
Zdhhc22	0.04386572071292612
Zfp385b	0.07487804878048783
Zfp536	0.06714757635003032
Zfp704	0.13368721927317273
Zfp711	0.12528880487292585
Zfp804a	0.3324285606574681
Zfp804b	0.4105937456949993
Zfr2	0.15796377042787765
Zic1	0.020220387678655853
Zic2	0.02247861547642729
Zim1	0.15294512180515965
Zmat4	0.1073030379961073
Zpbp	0.3221067359584249
Zwint	0.06978212233454945
