Gene name	sscrofa_dNdS
Dnajc5	0.04306611490713117
Dnajc7	0.029080874548928038
Dnajc8	0.07193816884661118
Dnajc9	0.1043664996420902
Dnase1l1	0.18897287683414848
Dnase1l3	0.21551476914252934
Dnase2a	0.21850865512649806
Dnlz	0.1657899680631223
Dnm1	0.043845072222932366
Dnm2	0.008372871895060006
Dnmbp	0.19876416065911431
Dnmt1	0.14904359646567628
Dnmt3a	0.05059614796698257
Dnpep	0.06788005370729522
Dnttip1	0.03560767590618337
Dnttip2	0.3709677419354839
Doc2a	0.04023845007451566
Dock1	0.04085998502513638
Dock10	0.0745388569700635
Dock11	0.05262124484586688
Dock2	0.04447610003165559
Dock4	0.021497120921305183
Dock6	0.04588930682428802
Dock7	0.014697776961234612
Dock8	0.07813010787839163
Dock9	0.05391616105901821
Dohh	0.004033571973160136
Dok1	0.1874820143884892
Dok2	0.17016057091882247
Dolk	0.112417340191036
Dolpp1	0.051203797897592405
Donson	0.23615989295868875
Dot1l	0.09587747823350466
Dpagt1	0.06400566839867737
Dpf1	0.013569178580082384
Dpf2	0.01377310619789779
Dph1	0.16641566265060245
Dph2	0.14855979962429555
Dph5	0.0879638719811506
Dpm2	0.05988898626935436
Dpp3	0.07771026543012473
Dpp7	0.14951456310679612
Dpp8	0.0596752961825362
Dpp9	0.038500905440516486
Dpy19l1	0.12458402662229615
Dpy19l3	0.12720055229547808
Dpy19l4	0.1157155399473222
Dpy30	0.0206713057715923
Dpysl2	0.02325241298625329
Dpysl4	0.038146299377580566
Dr1	0.0179960008886914
Dram2	0.19669255825607615
Drap1	0.07145359019264448
Drg1	0.005789356490759296
Drg2	0.008205399682371625
Drosha	0.03781047302641987
Dse	0.059477226483017676
Dsn1	0.4500488758553275
Dstn	0.05498891352549889
Dstyk	0.09846909846909847
Dtd1	0.048334421946440234
Dtnb	0.12194625407166125
Dtnbp1	0.23241511851377325
Dtwd1	0.19513008672448295
Dtx1	0.013064030941125914
Dtx2	0.10077204388459976
Dtx3	0.1151173708920188
Dtx3l	0.4981147320226232
Dtx4	0.05480295566502463
Dtymk	0.1451484472756228
Duoxa1	0.2052536231884058
Dus1l	0.03862129916040655
Dus3l	0.07070638528872905
Dusp1	0.035439652290203946
Dusp11	0.3360255763082618
Dusp12	0.1506638714185884
Dusp14	0.08431836091410559
Dusp16	0.1354874497295798
Dusp18	0.11763459092835947
Dusp2	0.07691393247741321
Dusp22	0.0923142070717764
Dusp26	0.06890098673018033
Dusp27	0.10525114155251143
Dusp28	0.0844495765973826
Dusp4	0.017276422764227646
Dusp5	0.07743785850860421
Dusp6	0.010925343486177786
Dusp8	0.06441124780316346
Dut	0.1758209249580909
Dvl2	0.06425071646482389
Dvl3	0.014686048254158547
Dym	0.05393153040487729
Dync1h1	0.004155233241865935
Dync1i2	0.047160345173590204
Dync1li1	0.048796463075159655
Dync1li2	0.0437049913086665
Dynlrb1	0.25355952741593457
Dynlt3	0.06856690419635789
Dyrk1a	0.019414385741565884
Dyrk1b	0.03895714713814804
Dyrk2	0.023021861094989358
Dyrk3	0.07690329218106996
Dyrk4	0.2782212086659065
E130308A19Rik	0.028472821397756688
E130309D02Rik	0.029269896952422717
E2f1	0.12250898399215945
E2f2	0.12117796251937438
E2f3	0.10181958962446767
E2f4	0.07361472294458891
E2f5	0.16573426573426572
E2f6	0.09058127794605507
E4f1	0.07205452775073029
Eaf1	0.02212196186872362
Eapp	0.07431960921144452
Ears2	0.11073727325921592
Ebag9	0.02059386973180077
Ebf3	0.00391389432485323
Ebi3	0.14331135186057467
Ebna1bp2	0.1063377788268618
Ebp	0.2402916468537011
Ebpl	0.2605472682346481
Ecd	0.21889846911842334
Ece1	0.026375437873480317
Ech1	0.1690715181932246
Echs1	0.09401031336771122
Ecm1	0.3898471187769502
Ecscr	0.43480190877816
Ecsit	0.17660044150110374
Edc3	0.041443850267379685
Edc4	0.05836719615810861
Edem1	0.17541583107231332
Edem2	0.06437425029988005
Edem3	0.06890826068908261
Edf1	0.009389152767038552
Edn1	0.24548387096774196
Ednrb	0.12202656780970035
Eef1b2	0.057774914089347075
Eef1d	0.09580185372692578
Eef1e1	0.11689115962223255
Eef1g	0.028310104529616725
Eef2	0.006682915323531724
Eef2k	0.06495560150833232
Eefsec	0.05538989789464173
Eepd1	0.05894116408799074
Efemp2	0.0908845981140548
Efnb1	0.04026186579378069
Efnb2	0.07214369846878681
Efr3a	0.02895403546869345
Eftud2	0.0069163292847503385
Egfl7	0.15746753246753248
Egln1	0.2112182296231376
Egr1	0.03885505481120585
Egr2	0.10085497150094998
Egr3	0.0187125748502994
Egr4	0.08311855670103092
Ehbp1l1	0.35714285714285715
Ehd4	0.016799292661361626
Ehmt1	0.0629091159649969
Ehmt2	0.025355218030377262
Ei24	0.2351210681149581
Eid2	0.14783578448456122
Eif1ad	0.21971132818195074
Eif1ax	0.004702931493964571
Eif2a	0.12913299044819987
Eif2ak1	0.1375747011952191
Eif2ak3	0.09395725865880618
Eif2ak4	0.10548823948681398
Eif2b1	0.05419968304278922
Eif2b2	0.05725781491798205
Eif2b3	0.1708909370199693
Eif2b4	0.1545091444187513
Eif2b5	0.14654088050314465
Eif2d	0.2756368386675375
Eif2s2	0.03917525773195876
Eif2s3x	0.0037008180755746006
Eif3a	0.029721274175199087
Eif3b	0.04131348386637225
Eif3c	0.0187347619658668
Eif3d	0.10241587575496117
Eif3f	0.027093744355469924
Eif3g	0.007937434341076223
Eif3h	0.035837729670729485
Eif3k	0.15197702672851776
Eif3l	0.03107497741644083
Eif3m	0.05206802435439849
Eif4b	0.08473242392444913
Eif4e	0.07925117004680186
Eif4e2	0.08875739644970415
Eif4e3	0.12952137376689807
Eif4ebp1	0.1941254683911519
Eif4ebp2	0.15816326530612246
Eif4enif1	0.1456109134045077
Eif4g1	0.1508896797153025
Eif4g2	0.021123132405976304
Eif4g3	0.1376865671641791
Eif4h	0.07111806642323075
Eif5	0.027728613569321537
Eif5b	0.07136112235262378
Eif6	0.023944875107665804
Elac1	0.10827225130890053
Elac2	0.09913830620593612
Elavl1	0.02389078498293515
Elavl3	0.0049125848865770845
Elf1	0.11407668337623628
Elf2	0.09893491124260356
Elf4	0.1830899308224443
Elk3	0.06151832460732985
Elk4	0.1579659706109822
Ell	0.10987791342952274
Ell2	0.1437716724459856
Elmo2	0.005571769700185725
Elmod3	0.17391304347826084
Elovl1	0.08571428571428573
Elovl5	0.03868354430379747
Elp2	0.20094562647754136
Elp3	0.0770140428677014
Emd	0.08573939241777555
Eme2	0.20885554844021592
Emg1	0.11168734950916837
Emilin1	0.09793814432989692
Emilin2	0.15417558886509636
Eml2	0.04213397999393755
Eml3	0.13706942709262893
Eml4	0.11747723739729073
Emp1	0.17792381647803335
Emp3	0.0607689127738735
Enc1	0.002901609074122923
Endod1	0.22020375598379774
Endog	0.03534161017594638
Eng	0.2795645719940624
Engase	0.1121526064791975
Enho	0.049645390070922
Eno2	0.014335664335664338
Eno3	0.053155732603012575
Enoph1	0.0889438729001172
Enox2	0.08743537873679477
Enpp1	0.1917304296645085
Ensa	0.07692307692307691
Entpd1	0.4422596233961007
Entpd5	0.2218763895064473
Entpd6	0.1305437233775996
Entpd7	0.07295492487479133
Ep300	0.07214103456274648
Ep400	0.08737127371273712
Epc1	0.11355815554026152
Epc2	0.08100810081008103
Epha2	0.03674540682414699
Ephb3	0.02250502344273275
Ephb6	0.060258249641319934
Ephx1	0.11338468945594607
Epm2aip1	0.18571713544783566
Epn1	0.03849936771111424
Epn2	0.07770046388336646
Epor	0.14545011572664152
Eprs	0.08883861236802415
Eps15	0.19966035904900534
Eps15l1	0.05916705086829568
Eps8	0.09153257715642313
Epsti1	0.3915438644814764
Eral1	0.25531550068587106
Erap1	0.16008626410086266
Ercc3	0.02512384996461429
Ercc4	0.10402837137401112
Ercc5	0.25869275233437083
Ercc8	0.08501539514197742
Erf	0.042083013066871636
Ergic1	0.02698087431693989
Ergic2	0.09486607142857144
Ergic3	0.023232323232323236
Eri1	0.1055063054064178
Eri3	0.26195121951219513
Erlec1	0.06587072869493618
Erlin2	0.0175834084761046
Ermap	0.3020663744520977
Ermp1	0.1478429471643238
Ern1	0.05042827844130776
Ero1l	0.09069528149345876
Ero1lb	0.054446177847113884
Erp29	0.1223322639140745
Erp44	0.23717083051991894
Errfi1	0.12317691819911225
Esam	0.3301148659896787
Esd	0.07522198023119453
Espl1	0.2350441320693037
Esrra	0.016838401608444336
Esyt1	0.11195970100747482
Esyt2	0.06597510373443984
Etfa	0.12519768054823405
Etfdh	0.05737947352854185
Ethe1	0.10236525785188058
Etnk1	0.04596430263781393
Ets1	0.07930429232487632
Ets2	0.06856102740418647
Etv1	0.06656618939964833
Etv3	0.15788472512840027
Etv5	0.06508290027220985
Etv6	0.08295454545454545
Evi2a	0.4882352941176471
Evi5	0.08864924145494425
Evl	0.1988005728607232
Ewsr1	0.05284810126582278
Exd2	0.1679701386420192
Exoc1	0.024525745257452575
Exoc2	0.09263854425144748
Exoc3	0.025195080015870917
Exoc4	0.03679823871677937
Exoc5	0.022867420349434738
Exoc6	0.06319485078993563
Exoc6b	0.015935334872979216
Exoc7	0.043059055549468615
Exog	0.15603493912122815
Exosc1	0.04225077881619938
Exosc10	0.08215122733440237
Exosc2	0.04532206353832702
Exosc3	0.10849453322119428
Exosc4	0.029140722291407226
Exosc5	0.06518502764780944
Exosc7	0.13686372304532785
Exosc8	0.13234227701232776
Exosc9	0.09788825340959084
Ext1	0.028116213683223992
Ext2	0.051539912005028284
Extl1	0.20029437017048934
Extl2	0.08987891959018939
Extl3	0.01908788111708942
Eya3	0.08570653647952264
Ezh1	0.029239766081871343
Ezh2	0.013677012098895316
Ezr	0.0835934204976803
F11r	0.2814107274063189
F13a1	0.0829143345033678
F2r	0.11465291282658326
F3	0.33186792629314377
F9	0.14296230859835102
Faah	0.1413651622528907
Fabp5	0.12301389580911255
Fabp7	0.26012269938650306
Fadd	0.04706734250543085
Fads1	0.09341187785525368
Fads2	0.096063164820704
Fads3	0.05162591977213387
Faf1	0.06683435141933165
Faf2	0.0269467915049098
Fah	0.0671001300390117
Faim	0.049768800194694575
Faim2	0.058689890193108676
Fam102a	0.09167437557816836
Fam102b	0.10702199661590524
Fam110a	0.0845501648610457
Fam111a	0.6944358578052551
Fam114a1	0.29165154264972776
Fam114a2	0.25158428390367554
Fam117a	0.1127710843373494
Fam117b	0.10016488046166527
Fam118b	0.05320899616017554
Fam120a	0.0586072167317858
Fam120b	0.19246460283177344
Fam126a	0.0811777076761304
Fam129b	0.034368737474949895
Fam131a	0.18223989396951626
Fam131b	0.026112946358345133
Fam133b	0.07151885401306088
Fam13b	0.13472292831723434
Fam149b	0.21964244253540746
Fam151b	0.1610496869588384
Fam160a2	0.06653225806451614
Fam160b1	0.06574251990118034
Fam160b2	0.1372107969151671
Fam162a	0.19889867841409692
Fam163b	0.024201977968963576
Fam167b	0.06433224755700326
Fam168a	0.2336208906505013
Fam168b	0.013125309559187715
Fam171a2	0.035996488147497806
Fam172a	0.06484118291347207
Fam174a	0.25635022825705256
Fam189b	0.06225756400310317
Fam192a	0.04932472108044627
Fam193a	0.10127118644067797
Fam193b	0.1832659251769464
Fam20b	0.02756244616709733
Fam20c	0.03494492044063647
Fam32a	0.013653948266707124
Fam3a	0.06737825216811208
Fam3c	0.059254214200578914
Fam43a	0.07462686567164177
Fam45a	0.12122335495829473
Fam49a	0.07485665746442981
Fam49b	0.2247635425623388
Fam50a	0.005979997937931745
Fam53a	0.1694317710493571
Fam53b	0.1246340443329151
Fam53c	0.17885117493472585
Fam57b	0.030721740408643238
Fam72a	0.19388672460293674
Fam76a	0.016068759342301942
Fam76b	0.026897938662644543
Fam78a	0.010298661174047373
Fam81a	0.035375638220277165
Fam83g	0.09462246192893403
Fam89a	0.11232416544194834
Fam89b	0.04503127171646976
Fam92a	0.12157221206581352
Fam98a	0.07326917106488667
Fam98b	0.07572298325722984
Fam98c	0.24783088815270546
Fance	0.2936878425005074
Fancg	0.3890241618280577
Fancl	0.2399771993159795
Far1	0.031007751937984492
Farp1	0.06047595682041216
Fars2	0.1367327667610954
Farsa	0.045791949817041294
Fas	0.4225748142197228
Fasn	0.10390651085141904
Fastk	0.1342644024757975
Fastkd2	0.4991578947368421
Fastkd3	0.2419279363593823
Fbf1	0.2323826325590513
Fbl	0.024372551864210067
Fblim1	0.13740458015267176
Fbrs	0.3069069069069069
Fbrsl1	0.1592191378921237
Fbxl12	0.02657532183994579
Fbxl14	0.0018940855910088538
Fbxl15	0.016633922724296004
Fbxl16	0.021912144702842376
Fbxl17	0.10048705460138424
Fbxl18	0.03652180728084957
Fbxl19	0.029624753127057275
Fbxl20	0.04595015576323988
Fbxl3	0.028300019790223632
Fbxl4	0.09357111404667548
Fbxl5	0.09449244060475162
Fbxl6	0.17168122506200795
Fbxo10	0.061032274268491775
Fbxo11	0.0038012489818083093
Fbxo2	0.0776233828461907
Fbxo21	0.023266475644699136
Fbxo22	0.1065463620656556
Fbxo25	0.07746705239472837
Fbxo28	0.06379821958456973
Fbxo3	0.045864045864045855
Fbxo30	0.15248859805671228
Fbxo31	0.03924088915771965
Fbxo33	0.10342873335222444
Fbxo34	0.26844231632500376
Fbxo36	0.16506849315068492
Fbxo38	0.06862869465939364
Fbxo4	0.10667278849097032
Fbxo41	0.019133669944193462
Fbxo42	0.052641727728499815
Fbxo45	0.05394304490690032
Fbxo46	0.05011704618003831
Fbxo6	0.0039405754150052775
Fbxo7	0.327406090242276
Fbxo8	0.04508196721311476
Fbxo9	0.09606130814471574
Fbxw11	0.004229907937297836
Fbxw17	0.404949290060852
Fbxw2	0.2398295234405269
Fbxw4	0.09461312438785506
Fbxw5	0.0306426535371858
Fbxw7	0.03948412698412698
Fbxw8	0.2034777303233679
Fbxw9	0.10418533213874312
Fcer1g	0.23096632503660325
Fcgr1	0.38372093023255816
Fcgr4	0.4963235294117647
Fcgrt	0.12371834815612075
Fcho1	0.07396009133326714
Fcho2	0.05591259640102828
Fchsd1	0.10868781542898344
Fchsd2	0.08552631578947369
Fcrl1	0.5745180217937971
Fdft1	0.0874154904519037
Fdps	0.11471657466002425
Fdx1	0.19886052372082832
Fdxacb1	0.45003577390889576
Fech	0.14382369998066885
Fem1b	0.008773640085786702
Fem1c	0.007712082262210797
Fermt3	0.033831120943952804
Fes	0.058447191498590324
Fez1	0.06067332593414725
Fez2	0.06530353463306388
Fgd2	0.09021392808375056
Fgd3	0.15560382276281495
Fgfr1	0.010444227823422922
Fgfr1op	0.1395024117796395
Fgfr1op2	0.01184517851184518
Fgfr3	0.03294829056516009
Fgfrl1	0.07713073659853452
Fggy	0.22174622603019176
Fgl2	0.14243391066545122
Fgr	0.08312482624409229
Fh1	0.033286908077994434
Fhit	0.2349556687417468
Fhl3	0.015371477369769428
Fhod1	0.12470202622169248
Fibp	0.020558853337194156
Ficd	0.03749510763209393
Fig4	0.052934722984092165
Filip1l	0.12966252220248667
Fip1l1	0.2951393076830298
Fis1	0.0564568462037638
Fitm2	0.0999709724238026
Fiz1	0.056600999705968824
Fjx1	0.06883906119027661
Fkbp14	0.08596635207221995
Fkbp15	0.2953900709219858
Fkbp1b	0.04954268292682927
Fkbp2	0.022923129955187863
Fkbp3	0.06526371870005328
Fkbp4	0.08287671232876713
Fkbp5	0.11755057408419906
Fkbp7	0.11634173403074972
Fkbp8	0.052820974167844745
Fkbp9	0.05621107833497214
Fkbpl	0.38293168251160736
Flad1	0.115404233613874
Flcn	0.004855945902397696
Fli1	0.043287422430755264
Flii	0.020551686467294824
Flna	0.024186680292965425
Flnb	0.031226082963416505
Flot1	0.00990770901194354
Flot2	0.020135009310986964
Flywch2	0.2473695747479176
Fmnl1	0.08032449725776966
Fmnl2	0.06326673676831407
Fmnl3	0.02056451612903226
Fmo5	0.15277293337983955
Fmr1	0.05618401206636501
Fn1	0.07015724900639364
Fn3krp	0.07367360029322828
Fnbp1	0.0388809862494073
Fnbp1l	0.027475375842405392
Fnbp4	0.1474118529632408
Fndc3a	0.09878154917319408
Fndc3b	0.061330005348546976
Fndc4	0.028714378942788776
Fndc5	0.02078036918315464
Fnip1	0.14301017675415106
Fnip2	0.15360082304526748
Fnta	0.059240865555161414
Fntb	0.042817970892216825
Folr2	0.13791485082132082
Fos	0.18683858411385476
Fosb	0.0720504353047133
Fosl1	0.08500854027066088
Fosl2	0.02796251511487304
Foxj2	0.09069767441860466
Foxj3	0.14182436742504784
Foxk1	0.047631862217438106
Foxk2	0.06476383656911039
Foxm1	0.16214622641509435
Foxn2	0.1287435456110155
Foxn3	0.04770920106020447
Foxo1	0.07347605224963716
Foxo3	0.04310018903591682
Foxo4	0.2113314447592068
Foxp1	0.084525702172761
Foxp4	0.06135327801799696
Foxred1	0.22834507042253524
Fpgs	0.14732872407291012
Frat2	0.1422876667751383
Frg1	0.05005720823798627
Frmd4a	0.02205882352941177
Frmd4b	0.06279485928095006
Frmd8	0.10262793914246196
Frrs1	0.2424102327014948
Frs2	0.050489537339220576
Frs3	0.07224458709607225
Fryl	0.04556278774408636
Fscn1	0.05398263495658739
Fsd1	0.051287440882816615
Fth1	0.2744946568816789
Fto	0.1409273931679439
Ftsj1	0.11196963535312457
Ftsj3	0.09655172413793103
Fubp1	0.016830294530154274
Fubp3	0.1881277169839604
Fuca1	0.1962815782003974
Fuca2	0.15753803596127247
Fundc1	0.08973438621679827
Fundc2	0.11018913971934106
Furin	0.05440791387838232
Fus	0.03780996808249448
Fut10	0.15375842405391393
Fut11	0.08949973944762897
Fut8	0.08978328173374614
Fuz	0.08214709371292998
Fxn	0.24560981477026705
Fxr1	0.03512157468159012
Fxr2	0.02172886159659896
Fxyd1	0.09779842902975994
Fxyd2	0.11776395368930362
Fyb	0.18543212982765128
Fyn	0.007932804479701353
Fyttd1	0.044865864939870485
Fzd4	0.04588607594936708
Fzd5	0.01268161585621903
Fzd7	0.012520868113522538
Fzr1	0.003622063541343268
G0s2	0.176381299332119
G3bp1	0.043814050200504974
G3bp2	0.0372454448017149
G6pc3	0.12125798856374033
Gaa	0.11343889565570442
Gab1	0.08343653250773997
Gab2	0.08359473023839399
Gabarap	0.572463768115942
Gabarapl1	0.013799805636540331
Gabarapl2	0.19085584119752685
Gabbr1	0.031032810732180376
Gabpa	0.04035960214231063
Gabpb1	0.08402419896930316
Gabpb2	0.1947523184799819
Gabrd	0.06930388101733696
Gadd45a	0.09374660141381186
Gadd45g	0.04064898813677599
Gadd45gip1	0.15200947780916796
Gak	0.09268123482483524
Gal3st1	0.04487556339408191
Gal3st4	0.2448164842240824
Galc	0.1718594630427577
Gale	0.0972897196261682
Galk1	0.08639245171752911
Galk2	0.14053254437869825
Galns	0.15713265372378415
Galnt1	0.028271640921014283
Galnt10	0.03240942819729376
Galnt11	0.1200462351387054
Galnt12	0.14507575757575758
Galnt4	0.07480601357904948
Galnt6	0.08424640857073289
Galnt7	0.06270292207792208
Galnt9	0.03536390600045631
Galt	0.08947822337214317
Gamt	0.10221627818112344
Ganab	0.09260847196021267
Ganc	0.1629551078119477
Gap43	0.2874100019459039
Gapvd1	0.02186147186147186
Gar1	0.04555102040816327
Garnl3	0.08778103616813296
Gars	0.0840241145440844
Gart	0.13197492163009406
Gas2l1	0.1044020715630885
Gas2l3	0.2406639004149377
Gas6	0.06966218432272876
Gas7	0.08345209817893902
Gas8	0.02880195441833553
Gatad1	0.05989048596851473
Gatad2a	0.09695003244646334
Gatad2b	0.016651798988997917
Gatc	0.2138568569522539
Gatm	0.0582910134687569
Gba	0.11437535653166
Gba2	0.1783643271345731
Gbe1	0.1284758887715593
Gbf1	0.07391304347826087
Gbgt1	0.1035839429519887
Gcc1	0.043017020284448586
Gcdh	0.06721132897603486
Gch1	0.0990990990990991
Gclc	0.04596825396825397
Gclm	0.040743086341566384
Gcnt1	0.18796422616340766
Gcsh	0.4788376500315856
Gdap1l1	0.2895347186065225
Gdap2	0.06553442865054457
Gde1	0.10045467462347256
Gdf15	0.1906269087678383
Gdi1	0.021044720030063885
Gdi2	0.017976224992751522
Gdpd5	0.058882941117058885
Gem	0.024511049022098046
Gemin5	0.15866510538641684
Gemin8	0.0413939106938912
Gfap	0.04151109158796398
Gfer	0.124872475005101
Gfm1	0.08086814330310688
Gfm2	0.1386168910648715
Gfod2	0.026051070415269537
Gfpt1	0.018243003896563942
Gga1	0.05897501931496265
Gga2	0.14345218260579806
Gga3	0.1364142538975501
Ggct	0.1378840436075322
Ggcx	0.13055981595092025
Ggh	0.2948299953423381
Ggnbp2	0.049907578558225515
Ggps1	0.058710912571793235
Ggt5	0.1732951741833613
Ggt7	0.05826672275978124
Ggta1	0.1890060240963856
Ghdc	0.2940093708165997
Ghitm	0.13775345992919216
Gigyf1	0.07191481934019901
Gigyf2	0.07649962034927868
Gimap6	0.11231444309588276
Gins1	0.05893118594436311
Gins2	0.04074381144143077
Gins4	0.10457856399583766
Gipc1	0.026430587631511418
Git1	0.01660190745319675
Git2	0.15219149280284652
Gkap1	0.0989572018248968
Gla	0.1893663510560816
Glb1	0.22359994549666168
Glb1l	0.2513431441252044
Gle1	0.13838158871566444
Glg1	0.03745519713261649
Glipr1	0.3480901390442704
Glipr2	0.05395552314983595
Glis2	0.1400691197397845
Glrx3	0.08928832383457548
Glrx5	0.06886035313001605
Gls	0.04533397636845913
Glt8d1	0.1203187250996016
Gltp	0.022023250776229332
Glud1	0.021306160259379345
Glul	0.04439592430858807
Glyr1	0.02566481137909709
Gm2a	0.23412894919282956
Gm5617	0.2776212832550861
Gmcl1	0.0538737814263725
Gmds	0.05549932523616734
Gmeb1	0.04662550564189908
Gmfb	0.05409863104073892
Gmfg	0.042913811756220714
Gmip	0.15091525423728813
Gmppa	0.060921772911884164
Gmpr	0.30799938584369724
Gmpr2	0.04747774480712166
Gmps	0.03128237000207168
Gna11	0.003635758097194083
Gna12	0.013566739606126914
Gna13	0.05213869906352822
Gnai2	0.008610235265583313
Gnai3	0.01783226525494567
Gnao1	0.016277005031074286
Gnb1	0.05595647829465971
Gnb1l	0.1566425120772947
Gnb5	0.012134001582695859
Gne	0.032921275211450884
Gng10	0.1171171171171171
Gnl1	0.062074186222558676
Gnl2	0.1151803187028236
Gnl3	0.2808102064974352
Gnl3l	0.11228275727396993
Gnpat	0.1713213839099625
Gnpda1	0.017498532002348795
Gnpda2	0.07534527553671545
Gnptab	0.1264737406216506
Gnptg	0.14144256827183654
Gns	0.06563706563706563
Golga2	0.15313874450219914
Golga3	0.11130546860614987
Golga4	0.18746092703402695
Golga5	0.10961376488990496
Golga7b	0.10849821602335387
Golgb1	0.2000250972518509
Golm1	0.19657808518383693
Golph3l	0.053491827637444284
Golt1b	0.01313573593802627
Gon4l	0.2729805013927577
Gopc	0.05924382256623996
Gorasp1	0.1380327385341395
Gorasp2	0.156257421040133
Gosr1	0.025934537649794316
Gosr2	0.14201353881607373
Got1	0.0834293236794471
Got2	0.08850684495383636
Gp1bb	0.10575534098684712
Gp9	0.11428320063344034
Gpaa1	0.07170435741864314
Gpam	0.05562439763183258
Gpank1	0.23805719763540498
Gpatch1	0.11872209821428573
Gpatch2	0.11255701636705126
Gpatch3	0.1398310765518166
Gpatch8	0.10804399396161313
Gpbp1l1	0.15309672929714685
Gpcpd1	0.07564422277639235
Gpd1	0.1045492142266336
Gpd2	0.08518985568165896
Gphn	0.024860853432282004
Gpi1	0.09381207028265852
Gpkow	0.2612426505641189
Gpld1	0.1982210927573062
Gpm6a	0.011596638655462186
Gpm6b	0.06454944487477407
Gpn1	0.0968299711815562
Gpn3	0.04726276020445958
Gpnmb	0.3062143500450315
Gpr107	0.10292622302564683
Gpr108	0.08378378378378377
Gpr132	0.11302072645187768
Gpr137	0.022414671421293938
Gpr137b	0.05313394845688832
Gpr153	0.0799818016378526
Gpr155	0.09633260098022647
Gpr157	0.11134863834928896
Gpr160	0.27210526315789474
Gpr162	0.03774193548387097
Gpr18	0.07802852884820098
Gpr180	0.0927384076990376
Gpr3	0.0954653937947494
Gpr34	0.09955031787874087
Gpr35	0.10181579317787266
Gpr89	0.024629693420599383
Gprasp1	0.5216677609980302
Gprasp2	0.28052742212879805
Gprc5b	0.10109104953171767
Gprin1	0.5804304071837746
Gps1	0.033236151603498534
Gps2	0.02016806722689076
Gpsm1	0.02797061400552673
Gpsm3	0.4924883439820412
Gpt	0.04397905759162304
Gpt2	0.07370054305663305
Gpx1	0.08583106267029972
Gpx3	0.1336445366528354
Gramd1a	0.04572453210803542
Gramd1b	0.04816326530612245
Gramd3	0.22510294341924664
Gramd4	0.045476806828517465
Grap	0.040623523854511095
Grasp	0.0535445977325502
Grb2	0.0035279590756747228
Grcc10	0.009420751113940166
Grhpr	0.10771296434432344
Grik5	0.010939974089535051
Grin1	0.0038801465833153696
Grin2c	0.019632118853908736
Grina	0.04582426394776034
Gripap1	0.10400471142520612
Grk5	0.030877192982456145
Grk6	0.06095432062845504
Grn	0.24910215482841186
Grpel2	0.1131309224521369
Grsf1	0.09055199503824683
Grwd1	0.03724093264248705
Gsdmd	0.3040743779053869
Gse1	0.05603663613655288
Gsg1	0.3511011011011011
Gsk3a	0.07362901463840944
Gsk3b	0.06384248210023866
Gsn	0.055352627142455736
Gspt1	0.0914754098360656
Gsr	0.09094539283218528
Gss	0.1411956268899744
Gsta4	0.10945842868039664
Gstcd	0.2545664295327821
Gstk1	0.21896849551698608
Gstm5	0.07871198568872988
Gstz1	0.222986100732327
Gtdc1	0.285037130668352
Gtf2a1	0.032300305543430816
Gtf2b	0.005147319843805466
Gtf2e2	0.04195948739148408
Gtf2f1	0.029827432311811963
Gtf2f2	0.16196293176074136
Gtf2h1	0.04013810962451446
Gtf2h2	0.042131872761744266
Gtf2h3	0.09267044416011698
Gtf2h5	0.12089715536105032
Gtf2i	0.016064827978390667
Gtf2ird1	0.07293113713038299
Gtf2ird2	0.09483544723534776
Gtf3a	0.11754582221839775
Gtf3c1	0.11128347485303723
Gtf3c4	0.03280936807680135
Gtf3c6	0.2852632765813508
Gtpbp1	0.06807103064066852
Gtpbp2	0.010907594155175962
Gtpbp3	0.11270625524377738
Gtpbp4	0.03302669280651485
Guca1a	0.019316022799240024
Guk1	0.07262302914476827
Gusb	0.14261278597391489
Gxylt1	0.10629599345870808
Gyg	0.20668058455114824
Gys1	0.013559322033898305
H13	0.21740196078431373
H1f0	0.03549595740485112
H2-Aa	0.4091103507271172
H2-Ab1	0.24991691591890994
H2-DMa	0.2147213009521772
H2-Ke6	0.3337941628264209
H2-Oa	0.2033004041311181
H2-Ob	0.2940149230036514
H2-T24	0.396797520661157
H2afv	0.16042134346399586
H2afx	0.007372349139892599
H2afy	0.01076555023923445
H6pd	0.09700702531036473
Haao	0.11616613418530353
Habp4	0.14129586260733806
Hace1	0.04692951849267271
Hacl1	0.16980799718161002
Hadh	0.07104999283770233
Hadha	0.1667257892869812
Hadhb	0.12071395021136685
Haghl	0.06800051466803912
Hars	0.04567444507683551
Hars2	0.1967336211751455
Hat1	0.08978249873545778
Haus1	0.1600292290829375
Haus2	0.5287269045811187
Haus4	0.16063788409179308
Haus7	0.17415106315455411
Haus8	0.24367847598163506
Havcr2	0.4638470128419877
Hax1	0.24649050371593725
Hbegf	0.20082107423879572
Hbp1	0.10021991831605402
Hbs1l	0.10648836057454183
Hccs	0.10783410138248847
Hcfc1r1	0.13655504311209146
Hcfc2	0.11779279279279277
Hck	0.0734958111195735
Hcls1	0.14328308762630446
Hcn2	0.04854368932038836
Hcst	0.4976640711902113
Hdac1	0.10681553074487586
Hdac10	0.18748107016658253
Hdac11	0.06674892041949414
Hdac2	0.002840012622278321
Hdac3	0.0026686999618757146
Hdac4	0.05014079389590336
Hdac5	0.11217105263157896
Hdac6	0.2267477203647417
