Mageb5	-1	X	91779544	91783018
Derl1	-1	15	57869502	57892448
Fam83d	1	2	158768093	158786637
Psma5	1	3	108256926	108279974
Iqca	-1	1	90042132	90153401
Fbxo9	-1	9	78081499	78109065
Htr3a	-1	9	48899213	48911099
Cyp2d26	-1	15	82790101	82794294
Dars	-1	1	128363707	128417368
Wdr26	-1	1	181173228	181212001
1110012L19Rik	1	X	70385877	70389417
Tigit	-1	16	43648867	43664146
Dct	-1	14	118012790	118052244
Phlpp2	1	8	109868542	109944671
Tbcc	1	17	46890684	46891847
B230217C12Rik	1	11	97840780	97844099
Prph2	1	17	46910459	46924933
Rtl4	1	X	144688907	145122411
Bcl7b	1	5	135168283	135181855
Etfa	-1	9	55454508	55512243
Bpifb2	1	2	153875045	153895270
Uchl4	1	9	64235201	64236362
Map2k1	-1	9	64185770	64253631
Me3	1	7	89632392	89854359
1700011M02Rik	1	X	102908905	102909651
Olfr213	1	6	116538456	116544292
Adamdec1	-1	14	68563380	68582095
Lef1	1	3	131110471	131224356
Ten1	1	11	116198855	116215318
Mpv17l	1	16	13903161	13949619
Klhl4	1	X	114474333	114560829
Marveld3	-1	8	109947914	109962203
Heatr5b	-1	17	78752898	78835364
Ubtf	-1	11	102304560	102319742
Zmym5	-1	14	56790585	56811716
Lhfpl1	-1	X	145290359	145349089
Lrpprc	-1	17	84705247	84790789
Kdm6a	1	X	18162575	18279936
Ackr3	1	1	90203980	90216751
Tcf20	-1	15	82808436	82987872
Fbxo47	-1	11	97853826	97884154
Slc25a30	-1	14	75760117	75787037
Drd3	1	16	43754026	43822932
Eif4a3l2	1	6	116551141	116552502
Arsk	-1	13	76060422	76098660
Ada	-1	2	163726584	163750239
Chrna2	1	14	66135039	66152948
Sort1	1	3	108284082	108361511
Nipa2	-1	7	55931287	55962476
1700018G05Rik	1	X	102928372	102929094
Mageb1	-1	X	92015191	92016333
Mtcl1	-1	17	66336982	66449750
Cilk1	1	9	78109192	78172107
Gm5941	1	X	92489949	92490681
Olfr214	1	6	116554235	116560611
Tgds	-1	14	118111911	118132755
Mageb18	-1	X	92118879	92599572
Gtf3c1	-1	7	125640954	125707780
L3mbtl2	1	15	81663889	81688315
Comt	-1	16	18406886	18426852
Cds1	1	5	101765130	101823858
Lamb3	1	1	193207699	193343878
Ubl7	1	9	57910979	57929968
Lpin2	1	17	71182560	71249817
Olfr1243	-1	2	89525889	89531487
Olfr215	-1	6	116580084	116584195
Znfx1	-1	2	167035793	167063015
Cyb5d2	-1	11	72777232	72796142
2610044O15Rik8	-1	8	129216354	129234406
Arhgap30	1	1	171388954	171410298
Gpr180	1	14	118137158	118163261
Fancd2os	-1	6	113596761	113600715
Arvcf	1	16	18348182	18407076
Ifitm7	-1	16	13981699	13986888
Tipin	1	9	64281581	64305424
Bmerb1	1	16	13986604	14101500
Fancd2	1	6	113531682	113597017
Bpifb6	1	2	153900388	153912795
G0s2	-1	1	193272161	193273217
Hsd11b1	-1	1	193221634	193264075
Zfp422	-1	6	116624016	116628999
Sox21	-1	14	118233232	118237030
Chadl	-1	15	81678296	81697287
Isl2	1	9	55538672	55546180
C2cd5	-1	6	143010920	143100141
Amot	-1	X	145446425	145505181
Ccdc153	1	9	44240676	44247306
Osbpl2	1	2	180119306	180162680
Gm9376	1	14	118266960	118267688
Moap1	-1	12	102742230	102743661
Col24a1	1	3	145292472	145552011
Ube2dnl1	1	X	114905012	114905941
Gpatch11	1	17	78835567	78848308
Mchr1	1	15	81235499	81238964
Tmem251	1	12	102743762	102747561
Ube2dnl2	1	X	114907582	114908510
Ptger3	1	3	157566892	157645888
Ubr7	1	12	102757967	102777707
Dbx2	-1	15	95623563	95655960
Gon7	-1	12	102753275	102757803
Gm20604	-1	12	102741732	102758672
Brd7	-1	8	88331039	88362194
Cpxcr1	1	X	116448944	116478783
Gm28051	-1	12	102719975	102757765
Atm	-1	9	53439149	53536740
Adrm1	1	2	180171485	180176286
H2ab2	1	X	116681178	116681525
Itpk1	-1	12	102568582	102704930
H2ab1	1	X	117014757	117015104
Abcc4	-1	14	118482692	118706219
Pdgfb	-1	15	79995874	80014977
Sema7a	1	9	57940112	57962865
Pip5k1a	-1	3	95058530	95106930
Rpl39l	1	16	10170226	10174911
Ano6	1	15	95790843	95974751
Impa1	-1	3	10311956	10331439
Cth	-1	3	157894248	157925077
Cers3	1	7	66743504	66823691
Stk3	-1	15	34875496	35178921
Tmem185a	-1	X	70459753	70477180
Armh1	-1	4	117213334	117252125
Slc10a5	-1	3	10331734	10335656
Cyp11a1	1	9	58006411	58027023
Gm38303	-1	3	10321712	10335681
Arih1	-1	9	59388258	59486618
Ccn5	1	2	163820861	163833146
Cnih3	1	1	181352628	181460641
Dact1	1	12	71309884	71320107
Tmem53	1	4	117251951	117268582
Ppm1b	1	17	84956741	85023991
Scn2a	1	2	65620771	65767447
Kcnk15	1	2	163853651	163859746
Gm49355	1	14	12283976	12324454
Tgif2lx2	1	X	118427227	118428256
3830406C13Rik	1	14	12284173	12303231
Gm29776	-1	14	54692598	54698833
Tgif2lx1	-1	X	118479708	118480737
Arx	1	X	93286445	93298357
Gsta4	1	9	78182774	78209349
Slc25a17	-1	15	81318911	81360812
Atf7ip2	1	16	10192712	10251478
Gsta1	1	9	78230656	78242684
Rims4	-1	2	163859751	163918683
Usf1	1	1	171411313	171419142
Cfap97	1	8	46151771	46195590
Gm3776	1	9	78257129	78269166
Htr3b	-1	9	48935008	48964990
Gm10639	1	9	78289923	78305525
Eif2ak2	-1	17	78852564	78882573
Snx25	-1	8	46033261	46152159
Ywhab	1	2	163994960	164018588
Tstd1	1	1	171418872	171420352
Cebpe	-1	14	54710360	54712174
Omt2a	-1	9	78311972	78314796
Bpifb3	1	2	153918230	153932996
Sult6b1	-1	17	78883938	78906992
Depp1	1	6	116650609	116652794
Htr2c	1	X	146962513	147197277
Tpt1	1	14	75845093	75848525
Rassf4	-1	6	116633008	116673952
Ak5	-1	3	152462815	152668360
Zmym2	1	14	56886653	56962701
Omt2b	1	9	78327589	78329620
Rap1gap	1	4	137664726	137729861
Zzz3	1	3	152395473	152462826
Sowahb	-1	5	93041123	93045022
Casz1	1	4	148804429	148954889
Kcmf1	-1	6	72841114	72899979
Emilin2	-1	17	71252172	71311978
Elmo2	-1	2	165288031	165326479
Pfas	-1	11	68985697	69008460
Hexa	1	9	59539540	59565109
Cytip	-1	2	58129137	58195532
Gsta2	-1	9	78331018	78355788
Il13ra2	-1	X	147383476	147429192
Tmem202	-1	9	59518685	59539847
Nap1l2	-1	X	103184176	103186640
Ubr2	-1	17	46928295	47010556
Gtsf1	-1	15	103402405	103430470
Dppa5a	-1	9	78367052	78368177
Ooep	-1	9	78376109	78378725
Crat	-1	2	30400471	30415813
Ank2	-1	3	126921612	127499350
Dis3l	-1	9	64306756	64341288
Chfr	1	5	110135842	110171972
Lama5	-1	2	180176373	180225859
Ddx43	1	9	78395777	78423587
Adamts17	1	7	66839735	67153171
Gas2l3	-1	10	89408823	89443967
Arid2	1	15	96287518	96404992
Brk1	1	6	113604772	113616951
Pabpc5	1	X	119927196	119930165
Nkd1	1	8	88521354	88594884
Skint7	1	4	111972923	111988223
Dolpp1	1	2	30392254	30400529
Ankrd13c	1	3	157947239	158008034
Cgas	-1	9	78430526	78443237
Pcdh11x	1	X	120290259	120910619
Slc3a1	1	17	85028376	85064236
Dlx3	1	11	95120119	95125296
Prepl	-1	17	85063470	85090241
Car11	1	7	45699843	45704682
Ecd	-1	14	20319852	20348121
Tsga10	-1	1	37754776	37866429
Lrp8	1	4	107801869	107876840
Mllt3	-1	4	87769925	88033364
Mto1	1	9	78448208	78475348
H2ab3	-1	X	120312748	120313095
Ccdc50	1	16	27388869	27452218
Il2	-1	3	37120523	37125959
Adad1	1	3	37063527	37121930
Rdh10	1	1	16105774	16133734
Slc35c1	-1	2	92452764	92460538
Scaf11	-1	15	96411699	96460843
Vhl	1	6	113623959	113631633
Snx20	-1	8	88626563	88636128
Gm13023	1	4	143789352	143795575
Ptpn18	1	1	34459762	34475733
B3gnt7	1	1	86302832	86307305
Plxdc1	-1	11	97923238	97986444
Eef1a1	-1	9	78478449	78489151
Dusp6	1	10	99263231	99267489
Drp2	1	X	134404551	134456573
Tmem72	-1	6	116679063	116716913
Dlx4	-1	11	95140447	95146263
Tmsb10	-1	6	72957347	72958748
Mtmr6	1	14	60265228	60302370
Septin11	1	5	93093437	93176447
Rabgef1	1	5	130171798	130214342
Slc17a5	-1	9	78536488	78588041
Rhpn1	1	15	75704280	75715485
Stau2	-1	1	16228674	16520112
Rcbtb2	1	14	73123037	73207843
Hadh	-1	3	131233419	131272101
Marf1	-1	16	14109173	14163351
Adam28	-1	14	68606027	68655842
Ago4	-1	4	126489541	126533472
Gtsf2	-1	15	103438957	103448469
Sorbs1	-1	19	40294753	40513779
Nde1	1	16	14163275	14192928
Nckap1l	1	15	103453794	103498810
Bpnt1	1	1	185332149	185357777
E2f4	1	8	105297663	105305370
Slc38a1	-1	15	96571418	96642913
Gm13084	-1	4	143809245	143816093
Kdm5a	1	6	120364124	120444574
Baz1b	1	5	135187264	135246129
Cd109	1	9	78615546	78716253
Rps21	1	2	180257377	180258445
Pde1b	1	15	103503034	103530052
Cops8	1	1	90602981	90613341
Pola1	-1	X	93304767	93632155
Kctd4	1	14	75955009	75966206
Gtf2f2	-1	14	75896937	76010865
Ccdc77	-1	6	120324323	120364374
Ttyh3	-1	5	140620578	140649031
Sec61a1	-1	6	88503579	88518905
Cables2	-1	2	180258540	180273496
Slc38a2	-1	15	96687392	96699730
Amer2	1	14	60373259	60388197
Dhx35	1	2	158794807	158858214
Pex14	-1	4	148960535	149099876
Adam33	-1	2	131050591	131063814
Zzef1	1	11	72796226	72927120
Gpalpp1	-1	14	76086236	76110760
Cyp2u1	-1	3	131288441	131303227
Rnf220	-1	4	117271463	117497052
Fam151b	-1	13	92449625	92484015
Rbbp8nl	-1	2	180277646	180289879
Zwint	1	10	72654845	72674964
Tmem106a	1	11	101582242	101591788
Taf7l	-1	X	134460118	134476490
Furin	-1	7	80388585	80405436
Sgms2	-1	3	131318985	131491411
Slc38a4	-1	15	96994820	97055956
Ccdc191	1	16	43889800	43964314
Stap1	1	5	86071746	86106125
Pabpc1l	1	2	164025450	164050538
Olfr1245	-1	2	89573406	89578447
Rb1	-1	14	73183673	73325822
Qtrt2	-1	16	43861407	43926809
Col6a1	-1	10	76708792	76726168
Elmo3	1	8	105305601	105310760
Znhit6	1	3	145576205	145604795
Pnrc2	-1	4	135870918	135873850
Nufip1	1	14	76110891	76137379
Hspa5	1	2	34771970	34777547
Pced1b	1	15	97247107	97385680
Gm4707	-1	17	71458327	71459918
Ccdc121	-1	1	181509633	181511451
Arl2bp	1	8	94666600	94674425
Amigo2	-1	15	97244125	97247287
Gata5	-1	2	180325133	180334699
Smchd1	-1	17	71344489	71475343
Rab12	-1	17	66494512	66519729
Qars	1	9	108507706	108515941
Lxn	-1	3	67457998	67463926
Gfm1	1	3	67430096	67476529
Lpar6	1	14	73237895	73243294
Themis3	-1	17	66554505	66594621
Timm8a1	-1	X	134537256	134541865
Cldn10	1	14	118787908	118875489
Ints2	-1	11	86210681	86257575
Gja3	-1	14	57034460	57058100
Ttc8	1	12	98920574	98983238
Slco4a1	1	2	180456245	180474867
Gjb2	-1	14	57098600	57104702
Tex36	-1	7	133587024	133602158
Elp5	-1	11	69968222	69982517
Gm11634	-1	11	101593743	101599256
Col12a1	-1	9	79598991	79718831
Pls3	-1	X	75785654	75875182
Rarres1	-1	3	67478972	67515523
Pigk	1	3	152714100	152980408
Aurkaip1	1	4	155831272	155833130
Dlk1	1	12	109452823	109463336
Med13	-1	11	86267033	86357602
Ctdnep1	1	11	69981156	69990601
Usp28	1	9	48985375	49042517
Olfr1246	-1	2	89586141	89593157
Rdm1	1	11	101627195	101636100
Tsc2	-1	17	24595816	24632630
Celf6	1	9	59577917	59607292
Dbp	1	7	45705088	45710203
Kbtbd12	-1	6	88545114	88637950
St6galnac5	-1	3	152817081	152982246
Sphk2	-1	7	45709467	45718002
Txnrd2	1	16	18426384	18479073
Knstrn	1	2	118814003	118853957
Vmn1r239-ps	-1	X	147452748	147453710
Irak2	1	6	113638467	113695026
Stab2	-1	10	86841198	87008025
Cacng5	-1	11	107874605	107915055
Ttc37	1	13	76098734	76190316
Rpl18	1	7	45715457	45720836
Zfand1	-1	3	10339953	10351317
Cdx4	1	X	103321398	103330592
Dzip1	-1	14	118875520	118925460
Mgll	1	6	88724412	88828360
Camkmt	1	17	85090552	85458588
Skint1	1	4	112006269	112029538
Chic1	1	X	103356476	103396092
Rpap3	-1	15	97675097	97705825
Gdf10	1	14	33923587	33937983
Ascl5	1	1	136050804	136051370
Zcchc8	-1	5	123698294	123721100
Shfl	1	9	20868642	20874307
Endou	-1	15	97711015	97731339
Kcnb1	-1	2	167095969	167190155
Lysmd4	1	7	67222544	67307330
Dnah6	-1	6	73017606	73221651
Olfr1247	-1	2	89604959	89614130
Gm765	-1	6	98235708	98342754
Slc7a8	-1	14	54722209	54781946
Angptl6	-1	9	20873808	20879727
Ptgis	-1	2	167191805	167240604
Gdf2	1	14	33941039	33947198
Sox10	-1	15	79154908	79165240
Ccdc33	-1	9	58028677	58118823
Ephx3	-1	17	32183770	32189549
Ppp6c	-1	2	39194354	39226451
Mef2a	-1	7	67231163	67372858
Pcyt1b	1	X	93654863	93749951
Pdzd3	-1	9	44247307	44251471
Ahsg	1	16	22891277	22899449
Scaper	-1	9	55549879	55938119
Mamld1	1	X	71050240	71156056
Nap1l4	-1	7	143513579	143549106
Dnajb11	1	16	22857845	22879634
Esrrb	1	12	86361117	86521628
Snx16	-1	3	10417817	10440102
Cox7a2	-1	9	79755361	79759878
Tsc22d1	1	14	76414961	76507765
Nfam1	-1	15	82992973	83033306
Oprk1	1	1	5588466	5606131
Tmem30a	-1	9	79768943	79793507
Cxcl12	1	6	117168535	117181367
Olfr1248	-1	2	89617168	89618245
Homez	-1	14	54852736	54870961
Olfr1249	-1	2	89628902	89634983
Cnr2	1	4	135895394	135920207
Chmp4c	1	3	10366907	10428856
Kif5a	-1	10	127225696	127263348
Rnf212b	1	14	54814141	54854108
Vti1a	1	19	55316295	55627309
Filip1	-1	9	79805094	80012851
Tat	1	8	109990437	109999803
Fgf12	-1	16	28160098	28753068
Ccn1	-1	3	145646976	145649981
Rrm1	1	7	102441695	102469771
Stk4	1	2	164070322	164155524
Bpifb4	1	2	153938221	153964101
Tsx	1	X	103414467	103424580
Olfr1250	-1	2	89653773	89661467
Gm26992	1	X	103422010	103481705
Stra6	1	9	58063788	58153996
Nr1h4	-1	10	89454234	89533585
Olfr1251	-1	2	89665870	89671936
Ube3b	1	5	114380607	114421169
Tomm34	-1	2	164053540	164071169
F11r	1	1	171437535	171464603
Atp5j	-1	16	84827866	84835625
Fuca1	1	4	135920735	135940311
Kdr	-1	5	75932827	75978458
Mxra8	1	4	155839680	155844088
Csrnp3	1	2	65845767	66031546
Stc1	1	14	69029238	69041804
Bpifa6	1	2	153974945	154000495
Gabpa	1	16	84834925	84863779
Senp6	1	9	80066903	80144953
Olfr1252	-1	2	89719575	89725012
Ddah1	1	3	145758675	145894277
Spata13	1	14	60634001	60764556
Olfr543	-1	7	102476579	102481679
Arl4d	1	11	101665541	101667832
Ntsr1	1	2	180499976	180544980
Gm2888	1	14	3030002	3038762
Olfr544	-1	7	102482031	102488313
Ctso	1	3	81932601	81956725
Gm2897	1	14	3049285	3076840
Lrch2	-1	X	147470375	147554081
Btk	-1	X	134542336	134583570
Riox1	1	12	83950608	83952951
Olfr1253	-1	2	89749467	89757090
Chst4	-1	8	110029153	110039740
Edrf1	1	7	133637543	133672971
Six3	1	17	85613608	85629302
Pkd1	1	17	24549834	24596508
Rbp3	1	14	33954003	33964216
Olfr545	-1	7	102491466	102499573
Npbwr1	-1	1	5913707	5917398
Zfp488	-1	14	33967070	33978764
Olfr1254	-1	2	89787325	89793619
Zfp511	1	7	140036391	140040602
Sidt2	-1	9	45937857	45955258
Oc90	-1	15	65876053	65912397
Papss1	1	3	131564768	131643671
Gm10340	1	14	3133997	3141609
Tubgcp2	-1	7	139995955	140036669
Olfr547	1	7	102534749	102535684
Olfr548-ps1	1	7	102540896	102545890
Nkx2-6	1	14	69171802	69175518
Etnk1	1	6	143167221	143232307
Fbxw2	-1	2	34804514	34826311
Kifc2	1	15	76659858	76668196
Ptprb	1	10	116275523	116389535
Skint4	1	4	112072016	112168076
Alpl	-1	4	137741733	137796384
Olfr1255	1	2	89812051	89817860
Olfr549	1	7	102549870	102555842
Mrgbp	1	2	180581304	180586304
Cyhr1	-1	15	76643395	76660117
Casp4	1	9	5308828	5336783
Lipt1	1	1	37871738	37876228
D830030K20Rik	1	14	3208488	3234351
Mitd1	-1	1	37874801	37890411
Dnajc3	1	14	118937976	118981697
Gm5795	1	14	3188255	3196681
Myo18a	1	11	77763246	77865980
Serp2	-1	14	76532814	76556889
Alyref2	1	1	171503478	171504750
Fzd9	-1	5	135248938	135251230
Hmgcl	1	4	135946448	135962617
Arl5c	-1	11	97989578	97996181
Ppp1r3e	-1	14	54872669	54877550
Pllp	-1	8	94674894	94696278
Eprs	1	1	185363044	185428360
Eif2ak1	1	5	143817788	143904251
Itln1	-1	1	171518122	171535294
Skint3	1	4	112232245	112300468
Megf11	1	9	64385626	64709205
Aimp2	-1	5	143902704	143909847
Mfsd1	1	3	67582741	67604237
Mb21d2	-1	16	28826176	28929673
Olfr1256	-1	2	89825311	89841555
Srsf11	-1	3	158010473	158036639
D430042O09Rik	1	7	125707888	125874793
Wfdc21	1	11	83746940	83752642
Ankrd61	-1	5	143890741	143897685
Mpo	1	11	87793581	87804413
Olfr1024	-1	2	85904069	85905052
Gm4491	-1	14	57112506	57115883
Ccl22	1	8	94745590	94751699
Olfr1025-ps1	1	2	85915193	85921381
Olfr48	-1	2	89841793	89848205
Gjb6	-1	14	57123303	57133611
Bcl10	1	3	145922804	145934356
Olfr1026	1	2	85921558	85924623
Trim21	-1	7	102557921	102565486
Gm30083	-1	14	33988417	34015182
Bpifa2	1	2	154008265	154016079
Lgals1	1	15	78926725	78930465
Pla2g4e	-1	2	120166412	120245335
Rabepk	-1	2	34777556	34799912
Pgbd5	-1	8	124369049	124439658
Nkx3-1	1	14	69190638	69194662
Nod2	1	8	88647315	88688474
Iqce	-1	5	140661827	140702378
2410004B18Rik	1	3	145938014	145944829
Wdfy3	-1	5	101832956	102069921
Heatr6	1	11	83753696	83783754
Heatr4	-1	12	83954499	83984852
4930563M21Rik	-1	9	55962589	56010550
Adgrl1	1	8	83900105	83941954
Fdps	-1	3	89093588	89101959
Nap1l3	-1	X	122394565	122397401
Cxcr4	-1	1	128588199	128592293
Srd5a3	1	5	76140271	76155504
Dnah14	1	1	181576559	181815774
Six2	-1	17	85684277	85688274
Cldn34c1	1	X	123103495	123188795
Tdo2	-1	3	81957090	81976202
Nup155	1	15	8109273	8161247
Zfyve16	-1	13	92487108	92530868
Gm20521	1	14	54883441	54898137
Bcl2l2	1	14	54883377	54888234
Olfr1028	1	2	85950437	85953910
Olfr1029	1	2	85973895	85978913
Ndc80	-1	17	71496100	71526857
Il21	-1	3	37222759	37232636
Rusc1	-1	3	89083981	89093311
Spz1	-1	13	92574636	92576172
Pabpn1	1	14	54892500	54898169
Lrrc29	-1	8	105312265	105326278
Acot2	1	12	83987861	83993873
Gm15128	1	X	147765991	147833456
Syngr1	1	15	80091334	80119501
St6galnac3	-1	3	153198266	153725174
Il6st	1	13	112464070	112510086
Acot1	1	12	84009490	84018371
Osr2	1	15	35296098	35303305
Gm15080	1	X	147992993	148033174
Lbr	-1	1	181815335	181843046
Rapgef3	-1	15	97744770	97767972
B3gnt3	-1	8	71690756	71701789
Dnpep	-1	1	75307896	75317990
Nelfe	1	17	34850391	34856372
Clspn	1	4	126556935	126593903
Msx3	-1	7	140046157	140049089
Gm15107	1	X	148180724	148224710
4921517D22Rik	-1	13	59687402	59694108
Rpl3	-1	15	80077791	80091868
Gm15114	1	X	148488949	148521446
Pdk3	-1	X	93764607	93832201
Cryl1	-1	14	57274993	57398529
Gm49366	1	12	84038935	84058613
Prss39	1	1	34498410	34503063
Rab11a	-1	9	64715299	64737758
Acot4	1	12	84038379	84048601
Acot3	1	12	84052144	84060402
Thsd7b	1	1	129273302	130219278
Gm826	-1	2	160311393	160334162
Syde2	1	3	145987870	146021720
Serinc5	1	13	92611091	92711947
Spata31d1a	-1	13	59699806	59710330
Nol12	1	15	78934933	78943638
Mrps10	1	17	47368887	47381417
Acvr1c	-1	2	58267453	58357895
Slc25a37	-1	14	69241848	69285112
Mafb	-1	2	160363703	160367065
Polr2e	-1	10	80035949	80039795
Skint9	-1	4	112385969	112433985
Gm15127	1	X	148663598	148703849
Fgf2	1	3	37348346	37410108
Synb	-1	14	69289344	69294299
Spdya	1	17	71552061	71589533
Olfr1257	1	2	89878437	89883026
Pik3c2g	1	6	139587221	139969284
Ctc1	1	11	69015911	69036473
Spata5	1	3	37419896	37579096
Caly	-1	7	140069880	140082548
Srbd1	-1	17	85984665	86145175
Olfr1258	1	2	89927309	89936334
Uba6	-1	5	86109287	86172803
Olfr550	1	7	102571442	102583011
Uggt2	-1	14	118985039	119099430
Olfr551	-1	7	102583510	102591886
Itga6	1	2	71745616	71858416
Ptprm	-1	17	66666947	67354457
Emb	1	13	117208536	117274415
Gm43738	-1	3	89081939	89101099
Ptpn4	-1	1	119652467	119837613
Gm5460	1	14	34016758	34048193
Pla2g4d	-1	2	120265595	120289197
Mipep	1	14	60784573	60905478
Bbs12	1	3	37312554	37321453
Rcn2	1	9	56041845	56061882
Olfr1259	-1	2	89940532	89948664
Fam81b	-1	13	76201708	76305072
Olfr552	1	7	102597770	102608125
Nudt6	-1	3	37404910	37420211
Olfr553	-1	7	102611281	102618218
Rrp7a	-1	15	83113433	83122801
Olfr554	1	7	102638432	102642555
Olfr1030	1	2	85979276	85988294
B4galt5	-1	2	167298444	167349183
Zfp637	1	6	117841180	117845956
Apoh	1	11	108343354	108414396
Olfr1031	1	2	85990304	85993704
C1qtnf9	1	14	60768134	60780869
Olfr555	1	7	102658823	102659770
Skint2	1	4	112557194	112652248
Serhl	1	15	83089506	83116674
AU015836	1	X	93968659	93975470
Olfr1260	1	2	89974340	89981586
Lrp1	-1	10	127538161	127621148
Cetn4	-1	3	37307749	37312708
Prkca	-1	11	107933387	108343928
Wdr63	-1	3	146040526	146108130
Cux2	-1	5	121856366	122050102
Slc30a10	1	1	185454848	185468762
Jam3	-1	9	27097384	27155421
Olfr556	1	7	102664899	102673270
Ppp1r1a	-1	15	103530279	103538003
Vash1	1	12	86678700	86692091
Plaat1	1	16	29209695	29230531
Cd244a	1	1	171559193	171609746
Gm2956	1	14	3332627	3354799
Ogfr	1	2	180589245	180595836
Gsg1l	-1	7	125878420	126082411
Emp2	-1	16	10281749	10313968
Mctp1	1	13	76384535	77031810
Gm10413	1	14	3395093	3403525
Glycam1	-1	15	103562759	103565081
Mcoln3	1	3	146117450	146141806
Skint10	-1	4	112711147	112774866
Gm3005	1	14	3428103	3594220
Zfx	-1	X	94074631	94123702
Abl2	1	1	156558786	156649568
Rpl36a	1	X	134585654	134588062
Ly9	-1	1	171588624	171607410
Gm10409	1	14	3412614	3433800
Caprin1	-1	2	103762941	103797649
Top1	1	2	160645888	160722764
Gm10408	1	14	3449379	3459287
Luzp4	1	X	148857640	148924139
Slc6a19	-1	13	73679745	73704865
Anxa8	1	14	34085981	34100571
Tmtc1	-1	6	148232430	148444389
Olfr1261	1	2	89991221	89996189
Mucl1	-1	15	103751919	103755469
Galnt3	-1	2	66082766	66124994
Pstpip1	1	9	56089962	56128888
Washc4	1	10	83543752	83596473
Skint6	-1	4	112804616	113286973
Mucl2	-1	15	103895855	103899312
Bcs1l	1	1	74588289	74592443
Hs6st3	1	14	119138341	119869815
Zw10	1	9	49055613	49078775
Schip1	1	3	68064802	68626481
Cx3cl1	1	8	94772009	94782427
Gla	-1	X	134588149	134601125
Gabarap	1	11	69991143	69994951
Ift88	1	14	57424062	57517936
Gm15093	1	X	149272377	149305003
Casp12	1	9	5345430	5373032
A630023A22Rik	-1	14	34051126	34102754
Qrich1	1	9	108516806	108560163
Antxrl	1	14	34052707	34076405
Hnrnph2	1	X	134601179	134607060
Mrpl30	1	1	37890477	37898535
Dkk2	1	3	132085292	132180304
Ott	1	X	149074282	149138152
Cfc1	1	1	34535648	34544313
Angel1	-1	12	86700502	86726460
Prss40	-1	1	34543968	34560943
Kcns1	-1	2	164163619	164171113
Vps72	1	3	95111022	95123051
Trim68	-1	7	102677582	102687327
Slc17a8	-1	10	89574020	89621253
Gimd1	1	3	132629820	132645351
Entpd4	1	14	69337174	69367270
Gnrhr	-1	5	86180754	86197901
Gale	1	4	135963727	135968178
Olfr1032	1	2	86005540	86009125
Mafa	-1	15	75745490	75748228
Bpifa3	1	2	154130336	154138356
Lrrc30	-1	17	67630964	67632723
Evpl	-1	11	116220559	116238077
Camta2	-1	11	70669463	70688105
Zfp239	1	6	117862100	117873291
Gm16867	-1	14	69363504	69503362
Ece1	1	4	137862237	137965229
Tcfl5	-1	2	180621956	180642708
Ctsl	-1	13	64359337	64370890
Dennd4a	1	9	64811340	64919667
Iqcj	1	3	67892220	68056593
Col9a3	1	2	180597790	180622189
Gm27179	-1	14	69508632	69512549
Asic5	1	3	81982290	82021233
Igsf9b	1	9	27299204	27357546
Iqschfp	1	3	67892232	68626466
Larp7	-1	3	127536714	127553349
Ccl17	1	8	94810453	94812036
Myef2	-1	2	125084628	125123661
Nlrx1	-1	9	44252717	44268599
Ivd	1	2	118861954	118882909
Cep85	-1	4	134129858	134187112
Prkce	1	17	86167785	86657919
Olfr557	1	7	102695910	102700707
Oxgr1	-1	14	120019585	120042435
Btbd7	-1	12	102780797	102878471
Pla2g4f	-1	2	120299957	120314165
1700113H08Rik	1	10	87058045	87230589
Cldn34b3	1	X	76264304	76267738
Tmprss11c	-1	5	86231481	86289308
Il17d	1	14	57524777	57543166
Slc24a1	-1	9	64922861	64951607
Olfr1262	1	2	90000145	90008291
Mmp21	-1	7	133674270	133680061
Cldn34b4	1	X	76393350	76397979
Ccdc122	1	14	77036772	77112257
Impdh2	1	9	108560286	108565584
Cldn34d	-1	X	76582610	76602924
Skint5	-1	4	113477891	113999503
Ints14	1	9	64960905	64986978
Eef1akmt1	-1	14	57549597	57571612
Lpo	-1	11	87806428	87828289
Fetub	1	16	22918334	22939778
Prap1	1	7	140093395	140097200
Dipk2b	-1	X	18414881	18461397
Lacc1	-1	14	77024200	77036904
Fuom	-1	7	140096770	140102441
Pura	1	18	36281097	36292535
Zcchc13	1	X	103630586	103631670
Igip	1	18	36298679	36301517
Sfmbt1	1	14	30714849	30822721
Spaca4	-1	7	45725107	45725813
Tmod4	1	3	95124476	95129209
Fam83e	1	7	45721212	45729492
Armcx4	1	X	134686519	134696757
Ndufaf3	-1	9	108565537	108567434
Hpx	-1	7	105591613	105600137
Mcoln2	1	3	146149833	146195513
Skint11	1	4	114163384	114245028
Ccdc30	-1	4	119322466	119415521
Blm	-1	7	80454733	80535119
Enah	-1	1	181896384	182019990
Slc48a1	1	15	97778520	97792692
Tesk1	1	4	43441939	43448064
Scyl2	-1	10	89638721	89686285
Wdr6	-1	9	108572311	108578739
Olfr1033	1	2	86020633	86045171
Cdk20	1	13	64432314	64441773
Zc3h7b	1	15	81745057	81796260
Dalrd3	1	9	108569886	108572774
Fkbp6	-1	5	135291704	135350044
Hdac7	-1	15	97792664	97844502
Tor3a	-1	1	156653617	156674356
Cd72	-1	4	43446462	43454628
Cog2	1	8	124520767	124552008
Bpifa1	1	2	154142880	154149219
