Gene name	fcatus_dNdS
Eif1ad	0.08249382246721157
Eif2a	0.0771173271173271
Eif2ak1	0.16850519584332535
Eif2ak2	0.4222880853586248
Eif2ak3	0.0966430632048256
Eif2ak4	0.12615438229656736
Eif2b1	0.04213800904977375
Eif2b2	0.058854076510299475
Eif2b3	0.1260206859009254
Eif2b4	0.1876643557255558
Eif2b5	0.13073394495412846
Eif2d	0.2767137096774194
Eif2s1	0.00359527478171546
Eif2s2	0.048734770384254916
Eif2s3x	0.016927322907083715
Eif3a	0.025510923185341792
Eif3b	0.04399819494584838
Eif3d	0.01187681259494545
Eif3f	0.07842488418266047
Eif3g	0.007107473616196425
Eif3h	0.03568242640499554
Eif3i	0.008495145631067959
Eif3k	0.038089823763501986
Eif3l	0.004164383561643835
Eif3m	0.007991587802313354
Eif4b	0.06860226104830422
Eif4e3	0.1477471184072651
Eif4ebp1	0.13724304715840385
Eif4ebp2	0.19727251351986835
Eif4enif1	0.12879640044994375
Eif4g1	0.11409901985423475
Eif4g2	0.01865284974093264
Eif4g3	0.13414409434309935
Eif4h	0.018984094407388408
Eif5	0.028756957328385895
Eif5b	0.06005531410509681
Eif6	0.02251829611559392
Elac1	0.09104445862582428
Elac2	0.10748804061310163
Elavl1	0.013107721639656816
Elf1	0.08685185185185185
Elf2	0.08005674908796108
Elk1	0.1104486510657326
Elk3	0.07790964777947933
Ell	0.08653175157013257
Ell2	0.09977772289454186
Elmo1	0.00986724076067456
Elmo2	0.007079181961195596
Elmod2	0.10054570259208732
Elmod3	0.17924847664184154
Eln	0.24591679506933745
Elovl1	0.06508298080052066
Elovl5	0.04484896451655455
Elovl6	0.03651226158038147
Elp2	0.22127159872504606
Elp3	0.05533596837944664
Elp4	0.34607388453542304
Emcn	0.6463640244770172
Emd	0.09298429319371727
Emg1	0.13455657492354742
Emid1	0.4345028025742163
Emilin1	0.1012393609078692
Eml1	0.036054994388327724
Eml2	0.04269319051262434
Eml3	0.07113285660519382
Eml4	0.1279567470150935
Emp1	0.11791708506670492
Enah	0.15763351201111772
Endod1	0.17318435754189945
Endog	0.043660287081339705
Endou	0.09280072904009723
Eng	0.28040141676505315
Engase	0.1660095747676711
Enho	0.2131440706382028
Eno2	0.013218285294657609
Enoph1	0.04290596127072522
Enox2	0.06743737957610789
Enpep	0.18472222222222226
Enpp2	0.048220436280137766
Enpp3	0.17611134781991195
Enpp4	0.19405594405594406
Enpp5	0.16542857142857145
Ensa	0.14645744174988112
Entpd1	0.27468007312614257
Entpd6	0.1573822139481598
Ep300	0.0649909420289855
Epas1	0.09488272921108742
Epc1	0.10113546342751517
Epc2	0.13739266198282593
Epdr1	0.1587775408670931
Epha2	0.033195419994226885
Epha4	0.012014787430683918
Ephb4	0.04671115347950429
Ephx1	0.10852781968231433
Epm2a	0.1054301833568406
Epm2aip1	0.13451297028002066
Epn1	0.10848601735776277
Epn2	0.08836000547120777
Epor	0.13945420906567993
Eprs	0.08577057129868161
Eps15	0.19798575288626874
Eps15l1	0.06197908774056675
Eps8	0.0780281690140845
Eral1	0.27234472311058744
Erap1	0.18809756097560976
Erbb2	0.10682893847194053
Erc1	0.022718594883543337
Ercc1	0.11544617847138855
Ercc3	0.031939819953138486
Ercc5	0.38317832591993534
Ercc6	0.2148884870403858
Ercc8	0.12807042453499928
Erf	0.034235484617164004
Erg	0.04606971975393028
Ergic1	0.04736314782767101
Ergic2	0.044245456939689225
Ergic3	0.020864381520119227
Eri1	0.08690744920993229
Eri2	0.3273367952522255
Eri3	0.04171881518564873
Erich1	0.4591435664046339
Erlec1	0.05123635553575406
Erlin2	0.01910919540229885
Ermp1	0.13269513991163476
Ern1	0.0554603520797632
Ero1l	0.06953417205032303
Ero1lb	0.04240882103477523
Erp29	0.19325817105113316
Erp44	0.08455361360415682
Errfi1	0.15753518240196748
Esam	0.37753052078504096
Esco1	0.2838749233599019
Esf1	0.20023148148148148
Esm1	0.18958399491902192
Esrra	0.01808415398388541
Esyt1	0.11566516151441475
Esyt2	0.0982562038900067
Etaa1	0.5364891518737672
Etfa	0.10940866650706248
Etfdh	0.052870090634441085
Ethe1	0.05882352941176471
Etl4	0.1702468739980763
Etnk1	0.03924181845105879
Etnk2	0.09271786709112614
Ets1	0.08733172247152225
Etv3	0.14560071460473425
Etv4	0.08979297063071738
Etv5	0.056208246947707916
Etv6	0.1740896780018056
Evi5	0.08646446355817111
Evi5l	0.005599245045611828
Evl	0.05321834244846445
Ewsr1	0.035753374680773435
Exd2	0.1899741396459121
Exoc1	0.022520364159080014
Exoc2	0.058057253136056614
Exoc3	0.0340970789445108
Exoc3l	0.1698192517864649
Exoc4	0.03756708407871199
Exoc5	0.020529443544030256
Exoc6	0.06897967563128721
Exoc6b	0.011316872427983541
Exoc7	0.02131192914475505
Exosc1	0.13975448536355053
Exosc10	0.08152894387980557
Exosc2	0.053316606554806335
Exosc3	0.1086569291058069
Exosc4	0.029359655783345987
Exosc5	0.05136757838559039
Exosc7	0.08885067354542849
Exosc8	0.08908962097059865
Ext1	0.017632241813602016
Ext2	0.04000625097671511
Extl2	0.07877862595419848
Extl3	0.013798332069749812
Eya3	0.07368421052631577
Ezh1	0.018730316592076912
Ezh2	0.07140734871744082
Ezr	0.0427986906710311
F11r	0.2950527614087981
F2rl3	0.11097154242647377
Fabp5	0.2986908682033572
Fabp7	0.291276993708553
Fadd	0.06790934471998686
Fads1	0.04979544126241964
Fads2	0.0685569191705459
Fads3	0.04918426103646832
Faf1	0.1507122507122507
Faf2	0.025579361609094887
Fah	0.08136436311955943
Fahd1	0.0907882714511172
Fahd2a	0.14689265536723164
Fam102a	0.023938384679433804
Fam102b	0.08367243133265513
Fam107b	0.035897435897435895
Fam110a	0.08047155304971809
Fam111a	0.5188144704344035
Fam114a1	0.2627345844504021
Fam114a2	0.2564853556485356
Fam117b	0.08943781942078365
Fam118b	0.04518072289156627
Fam120a	0.05221785513756317
Fam120b	0.19156609793313914
Fam124b	0.2542935653766888
Fam126a	0.07893151235187787
Fam126b	0.07875745214935677
Fam129a	0.27826664452930433
Fam129b	0.03560083251177566
Fam131a	0.13105489773950485
Fam133b	0.08159612550010527
Fam135a	0.2132334581772784
Fam136a	0.055575347345920914
Fam13a	0.14928084784254353
Fam13b	0.12308429118773945
Fam13c	0.15379310344827588
Fam149a	0.22863933452168744
Fam149b	0.2369916921731526
Fam151b	0.143684290720707
Fam160a2	0.14431137724550902
Fam160b1	0.09508116684974978
Fam160b2	0.14717999715868732
Fam161a	0.35555326602101794
Fam162a	0.4322757287808021
Fam168a	0.010479041916167664
Fam168b	0.013363590519415028
Fam171a1	0.06955724390882892
Fam171a2	0.041289933694996984
Fam172a	0.1191201353637902
Fam174a	0.3288738606292267
Fam174b	0.11506883920677025
Fam181b	0.18043772724032225
Fam187b	0.18220289630003492
Fam189a2	0.1171641791044776
Fam189b	0.048449891852919966
Fam192a	0.05662472242783124
Fam193a	0.09331143624962676
Fam193b	0.19946949602122016
Fam199x	0.03423375234019792
Fam20a	0.117078269959493
Fam20b	0.02578341927806426
Fam20c	0.046696953898860506
Fam3a	0.07005455067470573
Fam3c	0.040681329584918144
Fam45a	0.2480260899416409
Fam49a	0.03736991485335856
Fam49b	0.047793326157158235
Fam50a	0.0056319722733672705
Fam53b	0.1804119306042219
Fam53c	0.16260822510822512
Fam57a	0.2801923762023513
Fam57b	0.03270419785226164
Fam71a	0.28440818622969266
Fam71f2	0.3630488076665924
Fam72a	0.1708984375
Fam76a	0.07307258973120878
Fam76b	0.011772696400271678
Fam89b	0.034626663658921725
Fam92a	0.10042194092827006
Fam98a	0.09826793920113114
Fam98b	0.06205128205128205
Fam98c	0.263220138536915
Fan1	0.3365755971963953
Fancc	0.4053364724347655
Fance	0.3764856326162178
Fancg	0.3900940679593012
Fancl	0.21389621811785398
Far1	0.02148910411622276
Far2	0.08056803361831617
Farp1	0.06634557495484647
Fars2	0.12650257584430455
Farsa	0.04350149636596836
Farsb	0.08412887828162291
Fas	0.3751372118551043
Fasn	0.07069374835135847
Fastk	0.1555162431650048
Fastkd1	0.3115035948733979
Fastkd2	0.4461473861011967
Fastkd3	0.3032988675529296
Fat1	0.06831460674157304
Fat4	0.0508280982295831
Fbf1	0.2759929167720719
Fbl	0.01607813673929376
Fbln1	0.10179874869655893
Fbln2	0.1137555042985951
Fbln5	0.10098485962075554
Fbrs	0.06285003111387677
Fbrsl1	0.14875010312680473
Fbxl12	0.03662915968398372
Fbxl15	0.015139116202945991
Fbxl17	0.09404473187819996
Fbxl18	0.02924203750971035
Fbxl19	0.028211009174311925
Fbxl2	0.09524325495720012
Fbxl20	0.028885037550548817
Fbxl22	0.059597806215722124
Fbxl3	0.02885534110452895
Fbxl4	0.07445495680789799
Fbxl5	0.09687582042530847
Fbxl6	0.14367197589324152
Fbxl7	0.011013419713095787
Fbxo10	0.03917187965445338
Fbxo11	0.002717391304347826
Fbxo21	0.02938475665748393
Fbxo22	0.0850883152173913
Fbxo25	0.09937678962438942
Fbxo28	0.044072746581707165
Fbxo3	0.050431196100487435
Fbxo30	0.1511406844106464
Fbxo31	0.03385155466399198
Fbxo32	0.03199705774181685
Fbxo33	0.10678391959798997
Fbxo34	0.25052790346907994
Fbxo36	0.2797868290826037
Fbxo38	0.07663782447466007
Fbxo4	0.11359691417550627
Fbxo42	0.054187192118226604
Fbxo45	0.06893710519088163
Fbxo5	0.2732583774250441
Fbxo6	0.1177710843373494
Fbxo7	0.3721330275229358
Fbxo8	0.04543067226890756
Fbxo9	0.2284908321579689
Fbxw11	0.05937683715461493
Fbxw2	0.03868887694787749
Fbxw4	0.09640683290791284
Fbxw5	0.04299774120684092
Fbxw7	0.058142526369951125
Fbxw8	0.10701685613484907
Fbxw9	0.08155495441338544
Fcf1	0.13344407530454042
Fcgrt	0.12188136456211815
Fcho2	0.05898876404494384
Fchsd1	0.09935564331739764
Fchsd2	0.1166316771635176
Fdft1	0.14145585957666496
Fdps	0.10007295719844356
Fdx1	0.2131367292225201
Fem1b	0.009557448576771243
Fem1c	0.008527572484366117
Fen1	0.015007244876837097
Fermt2	0.01450813871196037
Fes	0.10241069857469648
Fez1	0.09250627465041232
Fez2	0.05698444478669337
Fgd1	0.07878090856814261
Fgd5	0.20214610882289186
Fgd6	0.2545308740978348
Fgfbp1	0.3678312458800264
Fgfbp3	0.2502707492369794
Fgfr1	0.009172753524715476
Fgfr1op2	0.02184673152415088
Fgfrl1	0.07512202562538134
Fh1	0.08455882352941176
Fhl1	0.13197476952935466
Fhl3	0.021352313167259787
Fhod1	0.10760517799352752
Fibp	0.028476006328001405
Ficd	0.050279329608938536
Fig4	0.03455316475577195
Fignl2	0.06590836611034337
Filip1	0.03206971677559913
Filip1l	0.12650985378258106
Fis1	0.0674074074074074
Fitm2	0.11395398838959366
Fjx1	0.06454296921431119
Fkbp10	0.1257681712227167
Fkbp11	0.1101021566401816
Fkbp15	0.2632342277012328
Fkbp1a	0.062477686540521236
Fkbp2	0.02104927443788869
Fkbp3	0.07328605200945627
Fkbp4	0.09597326118096453
Fkbp5	0.1092398022249691
Fkbp7	0.12080149920715008
Fkbp8	0.05458950969213227
Fkbp9	0.059809853068280024
Fkbpl	0.4007720254314259
Fktn	0.16258405379442842
Flad1	0.10291405385466618
Flcn	0.04349915885604422
Fli1	0.04061433447098976
Flii	0.024806363826669457
Flna	0.01869790493354359
Flnb	0.030349478847332932
Flot1	0.012846000917571493
Flot2	0.12359015091342332
Flrt2	0.05219831618334893
Flt1	0.14396471060018715
Flt3l	0.2545361615129057
Flt4	0.08890063424947146
Fmnl2	0.07173085061362675
Fmnl3	0.01746806912096168
Fmo1	0.16453032332121673
Fmo5	0.2386363636363636
Fmr1	0.048183556405353725
Fn1	0.06948253794112268
Fnbp1l	0.02646085997794928
Fnbp4	0.15813156203128348
Fndc1	0.2686769899483836
Fndc3a	0.0890557939914163
Fndc3b	0.0656422248204443
Fndc4	0.09921436588103257
Fnip1	0.12857961053837344
Fnip2	0.22077084341235284
Fnta	0.06737320211960636
Fntb	0.0435141266240462
Fos	0.18717592007082334
Fosb	0.07893274041133963
Fosl1	0.06265746522072516
Fosl2	0.03011067708333334
Foxc1	0.04282244663172696
Foxf2	0.02557266982622433
Foxj2	0.08149632598530394
Foxj3	0.09451659451659453
Foxk2	0.08008658008658008
Foxl2	0.019808517662594918
Foxm1	0.1862745098039216
Foxn2	0.1407489393100904
Foxn3	0.05985835046835732
Foxo1	0.07772135129167587
Foxo3	0.04725738396624473
Foxo4	0.1704694466299502
Foxp1	0.08594150846587995
Foxq1	0.09872171359474867
Foxred1	0.29678098676293624
Foxs1	0.20492550927333536
Fpgs	0.11353479463715685
Fpgt	0.22846820809248555
Frat2	0.1501681378730559
Frem1	0.2570998683468121
Frem2	0.09568430777352513
Frg1	0.01597994673351089
Frmd4a	0.0251907298114294
Frmd4b	0.09038819653344793
Frmd6	0.05267702936096719
Frmd8	0.08634135472370767
Frrs1	0.220816824138982
Frs2	0.05666869054847196
Frs3	0.08002927900451386
Fry	0.029763486579856495
Fryl	0.0508094245872736
Fscn1	0.0212856990052412
Fstl1	0.11356224822558987
Fto	0.13137311703360371
Ftsj1	0.1089507207509219
Ftsj3	0.12302106027596225
Fuca1	0.20736985285025347
Fuca2	0.20028935708472734
Fundc1	0.33298484056455835
Fundc2	0.09720293592541164
Furin	0.04531186024293708
Fus	0.025015441630636195
Fut10	0.1207213838792786
Fut11	0.09467455621301776
Fut4	0.12544429995665365
Fut8	0.0728395061728395
Fuz	0.0978182194188812
Fxn	0.20930232558139533
Fxr1	0.03224489795918368
Fxr2	0.012711864406779662
Fxyd6	0.0861714621256606
Fxyd7	0.16787756994898748
Fyco1	0.14051959236400172
Fyn	0.004661365505895256
Fyttd1	0.06742424242424243
Fzd1	0.0301659125188537
Fzd4	0.04329004329004329
Fzd5	0.010131162369968342
Fzd6	0.16495358090185674
Fzd8	0.02255085653104925
G0s2	0.08400852878464819
G2e3	0.2155913978494624
G3bp1	0.040448130365197135
G3bp2	0.03336090432864626
G6pc3	0.1738658563056219
Gaa	0.11774817361409537
Gab1	0.07936033477806008
Gab2	0.07318827549001977
Gabarapl1	0.1162617220801364
Gabbr1	0.10938992042440318
Gabpa	0.03285024154589372
Gabpb1	0.02182493615045275
Gabpb2	0.18172356369691925
Gadd45a	0.05305956495222607
Gadd45b	0.0463335102752711
Gadd45g	0.023759461732548358
Gadd45gip1	0.13022401762761662
Gak	0.10572139303482588
Galc	0.19636711281070746
Gale	0.0452228251932248
Galk1	0.11392057166414732
Galk2	0.13263050501615373
Galns	0.2273424428332404
Galnt1	0.029905913978494625
Galnt10	0.029267250587481305
Galnt11	0.0990514694448764
Galnt7	0.05054240631163708
Galt	0.12169711611052395
Gamt	0.14785460508335613
Ganab	0.07637373536996628
Ganc	0.1754582865693977
Gap43	0.2466647743400511
Gapvd1	0.023596792668957617
Gar1	0.17148321291967702
Garnl3	0.08182373295338896
Gars	0.08848797250859107
Gart	0.12603596559812355
Gas2l1	0.12363489281380613
Gas2l3	0.23620953174934
Gas6	0.0806361384160473
Gas8	0.02268057224828442
Gata2	0.022695905535960743
Gata3	0.0152587890625
Gatad1	0.05893279297534618
Gatad2a	0.13602580283270227
Gatad2b	0.08982035928143713
Gatc	0.23636565589248024
Gatm	0.04744036451353525
Gba	0.097709049255441
Gba2	0.17748524738992286
Gbe1	0.1101044226044226
Gbf1	0.07192162101981743
Gcc1	0.041843697695377886
Gcc2	0.208
Gcdh	0.07865306624062922
Gclc	0.05643564356435644
Gclm	0.03928393833913476
Gcnt2	0.13640953150242327
Gcsh	0.2732849972113776
Gdap2	0.06571719226856562
Gde1	0.10015022533800699
Gdf15	0.14998601622118346
Gdi1	0.006526583890480739
Gdi2	0.03392226148409894
Gdpd1	0.08087389804522806
Gdpd3	0.2359618893168457
Gdpd5	0.21642422843069348
Gem	0.02701579384871156
Gemin4	0.13074534161490686
Gemin5	0.1614154896787211
Gemin8	0.14991255683805527
Gfap	0.03953563890241922
Gfm1	0.05998743718592965
Gfm2	0.15290611028315948
Gfod1	0.007697513111148706
Gfod2	0.02272456870910172
Gfpt1	0.008299595141700407
Gga1	0.17967757694186615
Gga2	0.15687705217074058
Gga3	0.1503862660944206
Ggct	0.16567111735769502
Ggcx	0.13187541418157722
Ggh	0.24853505758739144
Ggnbp2	0.05611466910643488
Ggps1	0.06389728096676736
Ggt1	0.1369664549203165
Ggt5	0.15075149734433269
Ggta1	0.2274332532843622
Ghdc	0.29609929078014185
Ghitm	0.14201680672268907
Ghr	0.305578684429642
Gigyf1	0.06439139206455953
Gigyf2	0.0858744394618834
Gimap6	0.2663691286126381
Gimap8	0.4377782274382841
Gin1	0.15001740341106856
Gins1	0.16315419740077272
Gins2	0.036377829820452776
Gins4	0.11153625406542947
Gipc1	0.04196277495769882
Git1	0.01849796522382538
Git2	0.08635639709785878
Gja4	0.0639028578437385
Gjc1	0.03601440576230492
Gk5	0.24514200298953664
Gkap1	0.058026086063469234
Gla	0.1836953196696237
Glb1	0.1891891891891892
Glb1l	0.2757894736842105
Glcci1	0.13276167947959788
Glce	0.04714784633294528
Gle1	0.15713425647200482
Glg1	0.0332737030411449
Glipr2	0.03287928604978863
Glis2	0.04502680166765932
Glmn	0.15092521202775633
Glo1	0.057328057917333114
Glod4	0.1132662835249042
Glrx3	0.05831458729884064
Glrx5	0.048493469546101134
Gls	0.04985067769354468
Glt8d1	0.1301066874837367
Gltp	0.0273394650240486
Glud1	0.01723741668581935
Glul	0.0556617803271723
Glyr1	0.023426573426573425
Gm1673	0.10347582900519377
Gm2a	0.19535374868004224
Gm527	0.043609527004360965
Gm6525	0.014913448735019975
Gmcl1	0.1164518574677786
Gmds	0.11972044971133393
Gmeb1	0.04942166140904312
Gmfb	0.019824238708358883
Gmfg	0.04825283571167215
Gmnn	0.21560452650387135
Gmppa	0.043901542983100665
Gmppb	0.018843614108552103
Gmpr	0.034543178973717135
Gmpr2	0.13188142770719902
Gmps	0.12451790633608815
Gna11	0.004066860682038653
Gna12	0.01553806486633193
Gna13	0.04430945149187065
Gnai2	0.010585122022934431
Gnai3	0.02410979228486647
Gnal	0.06430265950805343
Gnao1	0.10735611739296153
Gnb1l	0.2134865900383142
Gnb4	0.018593459477195668
Gnb5	0.00988235294117647
Gne	0.02394678492239468
Gng10	0.11498111624003356
Gng11	0.0092159364809301
Gng12	0.02051282051282052
Gngt2	0.18691417018930345
Gnl1	0.03805268833769835
Gnl2	0.10089593383873192
Gnl3	0.3042829428443516
Gnl3l	0.11664012738853505
Gnpat	0.15472737819025525
Gnpda2	0.016131742564274913
Gnptab	0.12247838616714694
Gnptg	0.17601314348302302
Gns	0.05428604570235472
Golga1	0.16355140186915887
Golga2	0.1513825343147006
Golga3	0.07260417882572663
Golga4	0.2085690438653436
Golga5	0.16051071591427268
Golgb1	0.2091625985730379
Golim4	0.1297552701720378
Golm1	0.21706671706671704
Golph3l	0.0524928092042186
Golt1b	0.09337264813254703
Gon4l	0.21920404295641185
Gopc	0.06561679790026248
Gorab	0.23180949581067176
Gorasp1	0.1739714525608732
Gorasp2	0.13056702150771238
Gosr1	0.022164048865619547
Got1	0.06330659225671433
Got2	0.046230323115161565
Gp1bb	0.08404146838885111
Gpaa1	0.06981109937815322
Gpam	0.08028673835125448
Gpank1	0.22182385035074048
Gpatch1	0.13247550811522155
Gpatch2	0.11422654134140513
Gpatch3	0.12303770293841408
Gpatch4	0.3511154219204656
Gpatch8	0.1134861172322609
Gpbp1l1	0.1352224707929406
Gpc3	0.0579302587176603
Gpc4	0.06544240400667779
Gpcpd1	0.0754844524560613
Gpd2	0.059667427453537675
Gphn	0.028246205733558183
Gpi1	0.0878534333525678
Gpihbp1	0.1730998393865603
Gpkow	0.2634848484848485
Gpld1	0.18201447986790295
Gpm6a	0.0074235807860262015
Gpm6b	0.15167510503070128
Gpn1	0.09150943396226413
Gpn2	0.0383250532292406
Gpr107	0.08793002915451895
Gpr108	0.11892712550607287
Gpr137b	0.0984236831987697
Gpr155	0.10120721018686953
Gpr180	0.09201320132013202
Gpr182	0.15038573289249574
Gpr37l1	0.059980620155038765
Gpr89	0.07087681257622984
Gprasp2	0.3148184113420081
Gprc5a	0.20320660755496173
Gprc5b	0.12244897959183675
Gprc5c	0.07134622774433201
Gps1	0.03176578464762903
Gpsm1	0.03405340534053405
Gpsm2	0.09273570324574963
Gpsm3	0.208775852431526
Gpx1	0.09199134199134197
Gpx4	0.07546096986434894
Gpx8	0.14096185737976782
Gramd1a	0.1261372251705838
Gramd1b	0.02814258911819888
Gramd3	0.17214961694456962
Gramd4	0.10014876927238303
Grap	0.0045910981631991366
Grasp	0.055108767303889264
Grb10	0.07145931984502799
Grb14	0.1409358879882093
Grb2	0.004723665564478035
Grb7	0.08488937705946964
Grcc10	0.009809119830328741
Grhpr	0.10487189698659233
Grina	0.11688562596599693
Gripap1	0.06567366283006093
Grk4	0.22554660529344076
Grk5	0.035309574642798484
Grk6	0.03118189438390612
Grm3	0.03852545701767638
Grn	0.2010033063504732
Grp	0.3193619272401726
Grpel2	0.12697784810126586
Grrp1	0.11228287841191067
Grsf1	0.07816140648167763
Grwd1	0.038553496712492516
Gsdmd	0.2597730138713745
Gse1	0.06834880123743232
Gsk3a	0.050803858520900316
Gsk3b	0.028427491903562436
Gspt1	0.06762150739610237
Gsr	0.08832381940840685
Gss	0.16372141372141374
Gsta4	0.22573316811235025
Gstcd	0.1958564715933362
Gstm4	0.13875404530744334
Gstm5	0.08892643219167562
Gsto1	0.21342737722048066
Gstt3	0.13835376532399302
Gstz1	0.13036211699164346
Gtdc1	0.3515747152110789
Gtf2a1	0.0351528384279476
Gtf2b	0.002881844380403458
Gtf2e1	0.05752961082910321
Gtf2e2	0.044998886166184006
Gtf2f1	0.015102175657180613
Gtf2h1	0.04100790513833992
Gtf2h2	0.034128978224455604
Gtf2h3	0.04180027485112231
Gtf2h4	0.015579919215233697
Gtf2i	0.016238332694028898
Gtf2ird1	0.09323195812040384
Gtf3a	0.12880966072455433
Gtf3c1	0.12218808839560005
Gtf3c3	0.07595203029665475
Gtf3c4	0.05011639052444202
Gtf3c5	0.08808501941549153
Gtpbp1	0.055348047538200336
Gtpbp10	0.2158509113250051
Gtpbp2	0.014685885232526516
Gtpbp3	0.09368013116708898
Gtpbp4	0.029058621733427506
Gtpbp6	0.07193970767356883
Gtpbp8	0.3472044387537345
Guf1	0.09388720027017901
Guk1	0.051305130513051314
Gulp1	0.057113402061855674
Gusb	0.14774156660949114
Gxylt1	0.12981708399928962
Gyg	0.17724186373214704
Gys1	0.013272937954282102
Gzf1	0.11993400020624935
H13	0.08689799581214479
H1f0	0.027748691099476443
H1fx	0.06440179228248513
H2-Ke6	0.2624584717607973
H2afv	0.003735864297253635
H2afx	0.00659770302191089
H2afy	0.012791702679343129
H2afy2	0.009516129032258064
H6pd	0.07501720578114246
Habp4	0.11837837837837835
Hace1	0.03638443935926773
Hacl1	0.1696002933626696
Hadh	0.07281612706169822
Hadha	0.15953307392996108
Hadhb	0.09736651365064028
Hagh	0.22966008099153276
Haghl	0.06278530795701945
Hapln3	0.09090224998118747
Hars	0.059176984705025484
Hars2	0.171530369867662
Hat1	0.09617456896551724
Haus1	0.15072576464489373
Haus2	0.5600691443388072
Haus3	0.2818911685994648
Haus4	0.14653436870865688
Haus5	0.28293977923711056
Haus6	0.42337031900138705
Haus7	0.18185972127027647
Haus8	0.17032598274209013
Hax1	0.2791345329905741
Hbegf	0.192
Hbp1	0.09375
Hbs1l	0.12526033918476642
Hccs	0.11008292272563394
Hcfc1	0.04216799730124817
Hcfc1r1	0.1885654340414372
Hcfc2	0.1119496855345912
Hcls1	0.1760718211799194
Hcn2	0.04577696526508227
Hdac1	0.03901611535199321
Hdac10	0.266184157619622
Hdac11	0.1265071956437184
Hdac2	0.04425624914629149
Hdac3	0.002586409593228309
Hdac4	0.028678418120376286
Hdac5	0.038697928522649666
Hdac6	0.2285209571222097
Hdac7	0.1248407643312102
Hdac8	0.05250783699059562
Hdac9	0.10581874356333676
Hddc2	0.10284928767808048
Hddc3	0.042411642411642414
Hdgf	0.2112676056338028
Hdhd2	0.09374524425506013
Hdhd3	0.24468085106382975
Hdlbp	0.021347844286312263
Heatr1	0.1701993040177159
Heatr3	0.12929429683533591
Heatr5a	0.11396190776011335
Heatr5b	0.03300484905365243
Heatr6	0.15224386113463165
Hebp1	0.15228082075631674
Heca	0.10313604240282684
Hectd1	0.011403508771929824
Hectd3	0.05641958967571144
Hecw2	0.0502619833106928
Heg1	0.4348341232227488
Helb	0.2459580682173777
Hells	0.09075111025294458
Helq	0.20843782268771208
Helz	0.1099827139152982
Hemk1	0.31001096090610153
Heph	0.1535375638220277
Herc1	0.03068181818181818
Herc2	0.04523424878836834
Herc3	0.05435941163930931
Herc4	0.033208489388264664
Herc6	0.4678487918939985
Herpud1	0.11017583239805463
Herpud2	0.19005196733481813
Hes1	0.03528114663726571
Hes6	0.10673481659651232
Hexa	0.22097516099356027
Hexb	0.3143677190612865
Hexdc	0.11645547028377655
Hexim1	0.12991781780031475
Hey1	0.04328416149068323
Hey2	0.05357920720197474
Hfe	0.19242240141389594
Hgs	0.04210526315789473
Hgsnat	0.21458773784355176
Hhat	0.2850517302889761
Hibadh	0.1049618320610687
Hibch	0.146697918102854
Hic1	0.025765678172095286
Hic2	0.07237068471154949
Hif1a	0.11853398283460916
Hif1an	0.030453697949036667
Higd1b	0.13531165696436176
Higd2a	0.08248730964467006
Hinfp	0.1041072925398156
Hint2	0.1921164118622214
Hint3	0.35913952357802625
Hip1	0.07550060181639129
Hipk1	0.058166283273085775
Hipk3	0.13447494333920929
Hira	0.13262451035254616
Hirip3	0.365626989178867
Hist1h1c	0.034371163932596815
Hist1h2bk	0.01153695737192022
Hivep1	0.2380554228380315
Hivep2	0.09979243174197668
Hjurp	0.5208097831671976
Hk1	0.04869876019211437
Hlcs	0.1982330872564444
Hlx	0.10703363914373087
Hmbox1	0.01325301204819277
Hmbs	0.11620615324319028
Hmcn1	0.12565536525690318
Hmg20a	0.06413010125805461
Hmg20b	0.007869884575026234
Hmgb1	0.01133572643113546
Hmgb3	0.1010218055409249
Hmgcr	0.053115961083355236
Hmgcs2	0.11630780091775506
Hmgn1	0.06491946877649052
Hmgn3	0.2605426610003269
Hmgn5	0.4118610953551396
Hmgxb3	0.14236271342870327
Hmgxb4	0.12681841519767242
Hmmr	0.22394976827627444
Hmox1	0.1205596636218646
Hmox2	0.11274358181255803
Hnrnpa2b1	0.0032354980355904788
Hnrnpab	0.0746268656716418
Hnrnpc	0.028956057912115824
Hnrnpd	0.10754716981132076
Hnrnpf	0.02333819545738696
Hnrnph1	0.05568445475638052
Hnrnph2	0.014822848879248013
Hnrnph3	0.010808646917534028
Hnrnpl	0.015401785714285715
Hnrnpm	0.04177744018230156
Hnrnpr	0.005880047040376322
Hnrnpu	0.03907510306506543
Hnrnpul1	0.0313427299703264
Homer1	0.027274981403421772
Homer3	0.006180552968184411
Hook3	0.040927694406548434
Hopx	0.027888944472236117
Hp1bp3	0.13230900554844216
Hpca	0.08831596269884806
Hps1	0.09116953151331313
Hps3	0.280744905130007
Hps4	0.2568354207091198
Hps5	0.2052877138413686
Hs1bp3	0.27637738566798703
Hs2st1	0.02906704172526957
Hsbp1	0.0770151934735424
Hscb	0.25652241837212936
Hsd17b10	0.1546819438956934
Hsd17b11	0.1095308851623859
Hsd17b12	0.3892608089260809
Hsd17b4	0.14991402219790526
Hsd17b7	0.21594634873323398
Hsd3b7	0.16220996774529187
Hsdl1	0.06973799551962599
Hsdl2	0.12698763250883394
Hsf1	0.06203337725076855
Hsf4	0.14553055942663748
Hsp90aa1	0.013557619884509164
Hsp90ab1	0.015294117647058824
