Gene name	sharrisii_dNdS
Cdc42ep2	0.06303678496191865
Cdc42ep4	0.09304652326163082
Cdc42se1	0.016466780887112127
Cdc42se2	0.010761134239258504
Cdc73	0.03565965583173996
Cdca3	0.3519030216596845
Cdca4	0.059308443998997734
Cdca7	0.10619263390263738
Cdh23	0.03681420146541967
Cdipt	0.033311199645861
Cdk1	0.015227232641542713
Cdk10	0.02185320081486512
Cdk11b	0.016873672936357317
Cdk12	0.11902354470605228
Cdk13	0.07853296759118154
Cdk14	0.07272898783133666
Cdk16	0.06788833520870173
Cdk17	0.00835734870317003
Cdk18	0.04187959616103702
Cdk19	0.06721974048074877
Cdk2	0.01188118811881188
Cdk20	0.00259726709959721
Cdk2ap2	0.017070672584499832
Cdk4	0.07305283972316819
Cdk5	0.0026289845547157412
Cdk5r1	0.025153199372951403
Cdk5rap1	0.10250920040147207
Cdk5rap2	0.25417462567009674
Cdk5rap3	0.10762374359946901
Cdk6	0.10239599475503636
Cdk7	0.01966551811076561
Cdk8	0.08349900596421471
Cdkal1	0.07727827147586687
Cdkn1a	0.04246763976865877
Cdkn1b	0.15214225492450373
Cdkn2aip	0.24733869215728874
Cdkn2aipnl	0.09427217557569208
Cdkn2c	0.0897442799461642
Cdkn2d	0.011369959719280759
Cdr2	0.08107955826008564
Cds1	0.021964821964821968
Cds2	0.05330526315789473
Cdt1	0.017224494498531022
Cdv3	0.1029773285987435
Cdyl	0.056270661883660415
Cebpa	0.0016487683109952975
Cebpg	0.05933745904623225
Cebpz	0.1249517188103515
Cela1	0.1286594761171032
Celf1	0.011699088559379676
Celf3	0.012759856630824372
Celf4	0.09617110379898294
Cenpa	0.16867283153381207
Cenpo	0.294226393629124
Cenpt	0.35106042843440266
Cenpv	0.12051553332692122
Cep120	0.0919864559819413
Cep152	0.2664202813979122
Cep164	0.19550873943743488
Cep170	0.10064284961534407
Cep250	0.13611463691629366
Cep57	0.16719822170677492
Cep63	0.2134936834556187
Cep68	0.4557642725598527
Cept1	0.0566155122355869
Cercam	0.10275153437693953
Cerk	0.09009519492293744
Cetn3	0.03582066753226915
Cfl1	0.012349163785195115
Cfl2	0.04929389821476152
Cflar	0.2776662652214639
Cggbp1	0.014683489232107896
Cgrrf1	0.10070892410341953
Ch25h	0.015484917490719657
Chac1	0.1138546837728064
Chchd3	0.13720930232558134
Chchd5	0.0879004098982845
Chchd6	0.24919192535219856
Chchd7	0.1348574364243514
Chd1	0.028706649080611383
Chd1l	0.1232909005186233
Chd2	0.036523709902370985
Chd3	0.03950030790885898
Chd5	0.030700112317484086
Chd6	0.11764183610050608
Chd7	0.048677884615384616
Chd8	0.05075461151481275
Chd9	0.0798386240577556
Chek2	0.08275306439546527
Cherp	0.018099093372587062
Chfr	0.2288885952160697
Chga	0.1539791319380132
Chic2	0.009457579972183588
Chid1	0.14657779423563536
Chka	0.05268305405229184
Chmp1a	0.029373014027745486
Chmp2a	0.0009975626561905446
Chmp2b	0.021719792438843588
Chmp4b	0.009288233248894849
Chmp6	0.012483664198145498
Chmp7	0.06163465832961144
Chn1	0.03407255103539433
Chn2	0.026812669498029986
Chordc1	0.04948453608247423
Chpt1	0.23869825708061
Chrac1	0.11210085302332604
Chst10	0.09260134177454407
Chst11	0.015026854073820137
Chst12	0.02827552194640802
Chst15	0.09842796809009854
Chst7	0.033780563803658493
Chst8	0.021625745911720496
Chsy1	0.03815145407428736
Chuk	0.09828795379537954
Churc1	0.2185861507864762
Ciao1	0.038841342988808425
Ciapin1	0.1964972234087997
Cib1	0.09965356717548987
Cib2	0.0012369430271138926
Cilp2	0.0031115206194556513
Cinp	0.12406774073921464
Cir1	0.16340610528305452
Cirbp	0.031007426677296182
Cisd1	0.012103226286607377
Cisd2	0.01894221560072364
Cish	0.04713305767346255
Cited2	0.03535122263943585
Ciz1	0.16040466488689056
Ckap4	0.08328638186458093
Ckap5	0.043172690763052204
Cklf	0.4864545454545454
Ckmt1	0.04022208513263417
Clasp1	0.028452463566967387
Clasp2	0.006482047105138126
Clasrp	0.0475214489990467
Clcc1	0.2621046466224131
Clcf1	0.034702461957194106
Clcn2	0.07589988598729573
Clcn3	0.014147538617005918
Clcn5	0.0522382482624617
Clcn7	0.02326104899827418
Cldn10	0.16308623298033287
Cldn11	0.02273815222594543
Cldnd1	0.07460632930744535
Clec16a	0.030043981911664495
Clec2l	0.03469750889679715
Clec5a	0.3589993502274204
Clgn	0.1233377659574468
Clic4	0.15707835712205068
Clint1	0.07133934767522554
Clip1	0.10921972764078028
Clip2	0.047555201742992416
Clk1	0.11126153846153844
Clk2	0.02891283473807745
Clk3	0.019672401020660136
Cln3	0.14047398384747786
Cln5	0.15566973138633494
Cln6	0.003058036750176472
Clns1a	0.05102315562735595
Clock	0.10841491355967506
Clp1	0.008533855623950756
Clpb	0.02445732976509069
Clpp	0.0013653164893059526
Clptm1	0.036925451004886665
Clptm1l	0.02497140678612276
Clpx	0.0392681838464971
Clstn1	0.0510450397409479
Clstn3	0.039226519337016576
Cltb	0.06628551009469358
Cltc	0.019178653324994792
Clu	0.10591858952231753
Cmas	0.07720156555772993
Cmc1	0.1225745790238482
Cmklr1	0.032059314954051794
Cmpk1	0.09647532729103726
Cmtm3	0.03144282084716826
Cmtm5	0.09971741941663874
Cmtm6	0.2425831477623734
Cmtm7	0.12962264150943395
Cmtm8	0.039190149183045225
Cndp2	0.059205327915114576
Cnih2	0.08493074017070099
Cnih4	0.031093427645151783
Cnksr3	0.04596356342971753
Cnn2	0.0231013709027086
Cnn3	0.01348711747744396
Cnnm2	0.04242834574588129
Cnnm3	0.09583575762613247
Cnnm4	0.0972155831739962
Cnot1	0.015064244572441291
Cnot10	0.042337781868384716
Cnot2	0.030058446980239358
Cnot3	0.0031144350691781016
Cnot4	0.048111888111888115
Cnot6	0.05016652789342215
Cnot6l	0.05596894208993853
Cnot8	0.0109535535365543
Cnp	0.09405182175447943
Cnpy3	0.07074434673366832
Cnpy4	0.15258639347810402
Cnr2	0.13878984899328858
Cnrip1	0.02853317713998828
Cnst	0.2613669064748202
Cntnap1	0.05614900027389756
Cntrob	0.1505708114779389
Coasy	0.13175825803584654
Cog1	0.12010142923005995
Cog2	0.07539454347964987
Cog3	0.04857431238960384
Cog4	0.03063173172408525
Cog5	0.1812771433167122
Cog6	0.07598591549295775
Cog8	0.07982261640798226
Coil	0.2566994193836534
Col15a1	0.1131604740265526
Col4a1	0.057805122335098026
Col4a2	0.10432033719704953
Col4a3bp	0.0587090496269867
Col6a3	0.11726564116713804
Colec12	0.06995169082125605
Commd10	0.11976047904191615
Commd2	0.08203159088925736
Commd3	0.19782722971789032
Commd4	0.08278816650263418
Commd6	0.10910710309507904
Commd7	0.07256275539988324
Commd8	0.13418647166361974
Commd9	0.09110032362459547
Comt	0.0038223115513076468
Comtd1	0.03790642347343379
Copa	0.014222712238147741
Copb1	0.01126461211477152
Copb2	0.02137505509034817
Cope	0.03001210502149685
Copg2	0.03414381789963787
Cops2	0.0021834061135371182
Cops3	0.004871417242551263
Cops4	0.006810849563866651
Cops5	0.004691075514874142
Cops6	0.01831267493002799
Cops7a	0.03284854563691074
Cops7b	0.04505682389620839
Copz1	0.007404302877898855
Copz2	0.08634675157304222
Coq10a	0.07421314191054666
Coq10b	0.09678653404743688
Coq2	0.15933388157894735
Coq4	0.10697721828652974
Coq5	0.11829595761666305
Coq6	0.1490138787436085
Coq7	0.11254836926478716
Coq9	0.09968302546726418
Coro1a	0.033499643620812536
Coro1c	0.02974051896207585
Coro2b	0.012964288554839734
Coro7	0.11166750125187784
Cotl1	0.023290927782061162
Cox10	0.10536144578313253
Cox11	0.053027405991077116
Cox15	0.14440243646292794
Cox16	0.1028975443469478
Cox5a	0.07358156028368795
Cox6a1	0.10765826756051652
Cox6a2	0.054323269665229004
Cox6b1	0.026172583570873285
Cox7a2l	0.15729434447300772
Cp	0.13985464545275975
Cpd	0.04450103880436968
Cpeb4	0.015655577299412915
Cplx1	0.0009978699314923912
Cpne1	0.07446967433522557
Cpne2	0.03970566807518578
Cpne3	0.06361126449475428
Cpne6	0.026285482013413727
Cpox	0.061713816296144176
Cpsf1	0.020717437176290043
Cpsf2	0.011092568960439777
Cpsf3	0.010253082414016871
Cpsf4	0.020631369624658214
Cpsf6	0.040894380700205936
Cpsf7	0.09117603876082807
Cpt1a	0.05672574476108388
Cpxm1	0.08018867924528301
Cr1l	0.3273927392739274
Cradd	0.08398393087243235
Cramp1l	0.12597224340399574
Crat	0.053728853943292826
Crbn	0.06687388151078458
Crcp	0.0025956179861058096
Creb1	0.010767160161507404
Creb3	0.2878274433865849
Creb3l2	0.1792630116839611
Crebbp	0.057185767097966723
Crebl2	0.0806750905717063
Creg1	0.2442565547869161
Creld1	0.12324747310074992
Creld2	0.10222935616194044
Crem	0.09154739400486092
Crhr1	0.029801464674258142
Crim1	0.07236842105263158
Crip1	0.005879598314168271
Crip2	0.0427892234548336
Cript	0.029733716326372176
Crkl	0.05187214611872146
Crlf3	0.07606729377713459
Crmp1	0.041694106025683235
Crnkl1	0.09962640099626402
Crot	0.11549833094897473
Crtc1	0.07026402238715172
Crtc2	0.14091403699673558
Crtc3	0.15605691818011608
Cry1	0.08410993523929869
Cry2	0.1089910775566232
Cryab	0.03733463988241058
Cryba4	0.0827738250325684
Crybb1	0.08035769732348008
Crybg3	0.15196008553100498
Cryl1	0.08555555555555555
Crym	0.14343037650473833
Cryz	0.048209688743271716
Cryzl1	0.12089552238805967
Csad	0.07924415565016057
Csde1	0.048428755919070164
Cse1l	0.01710364604670217
Csf1	0.4930667202572348
Csf1r	0.1581351180247807
Csf2ra	0.01696445313990903
Csf3r	0.25732194963795524
Csgalnact2	0.05928577665240549
Csk	0.011305616338439095
Csnk1d	0.008600917431192661
Csnk1e	0.05209442113831319
Csnk1g2	0.027915325575637532
Csnk2a1	0.029486428431946887
Csnk2a2	0.016550637068172863
Csnk2b	0.004053893742440709
Cspg5	0.16864041833282067
Csrp1	0.012186305896932769
Csrp2	0.020798587265770625
Cst7	0.1715826343441792
Cstf1	0.0022903544844099736
Cstf2	0.10141384075688316
Ctbp1	0.013458950201884251
Ctbs	0.16025896414342627
Ctcf	0.04766303343801958
Ctdnep1	0.017001545595054096
Ctdp1	0.1155573016051184
Ctdsp1	0.047539417104634496
Ctdsp2	0.07602668922093787
Ctdspl2	0.2158560043968123
Ctif	0.06361149110807113
Ctnna1	0.02640722724113968
Ctnnal1	0.103017084696474
Ctnnb1	0.002271901126862959
Ctnnbip1	0.012280212112754676
Ctnnbl1	0.01802226835251934
Ctns	0.0884083255568629
Ctps	0.010154487068217323
Ctps2	0.07710863417068707
Ctr9	0.0268389662027833
Ctsa	0.07431334469501802
Ctsc	0.1997834325933947
Ctse	0.15782631305252212
Ctsf	0.10276648329745676
Ctsh	0.15575650350566805
Ctso	0.2615719167443305
Ctss	0.1441251056635672
Ctsz	0.0934289457353651
Cttn	0.06140601411726305
Cttnbp2nl	0.09909399773499432
Ctu2	0.1108996450799856
Cuedc2	0.13985796485407706
Cul1	0.001015873015873016
Cul2	0.03303862261516985
Cul3	0.0094324280370792
Cul4a	0.015385396567482482
Cul4b	0.06473915776241357
Cul5	0.007365190705830775
Cuta	0.14766822759638207
Cux1	0.13533268028031045
Cux2	0.07984215362992593
Cwc25	0.0501484241773511
Cwc27	0.06764201762977473
Cwf19l1	0.12131271933984634
Cxcl10	0.233694686333748
Cxcl14	0.011049653828141813
Cxcr3	0.04444229513746161
Cxxc5	0.06998677831643896
Cyb561d1	0.07049361299479577
Cyb561d2	0.05196760088882517
Cyb5d1	0.11797526216724925
Cyb5r1	0.10781336278299282
Cyb5r3	0.006134013825492099
Cyb5r4	0.2443488697739548
Cyb5rl	0.13617644729547795
Cyba	0.1351981351981352
Cybb	0.06824350523458705
Cyc1	0.05606986899563318
Cyfip1	0.008567539434702539
Cyfip2	0.0011334844645952793
Cyhr1	0.19456941724448207
Cyld	0.05040526849037488
Cyp20a1	0.19115339348764215
Cyp46a1	0.08825590051232649
Cyp51	0.06481780070944856
Cysltr1	0.09975300772846783
Cyth1	0.021416907423690488
Cyth2	0.0028853215822054355
Cyth3	0.008389175916926698
Cyth4	0.02344379322796589
Cytip	0.2001546341934861
D030056L22Rik	0.3033025099075297
D10Wsu102e	0.004972457065425517
D17H6S53E	0.2538619021031081
D1Ertd622e	0.04615771601056471
D230025D16Rik	0.05135899854239905
D2hgdh	0.10829907502569372
D430042O09Rik	0.16125680053793018
D5Ertd579e	0.12591067469116252
D8Ertd738e	0.05144178028522176
Dab2	0.16979253112033196
Dab2ip	0.08064105825489698
Dag1	0.04453666683536617
Daglb	0.11361659417865508
Dalrd3	0.08634405038117335
Dand5	0.008468245658089448
Dap3	0.11128806217352527
Dapp1	0.07234871180347514
Dars	0.02504355400696864
Dars2	0.14284408700420398
Daxx	0.1755821649918768
Dazap1	0.02623456790123457
Dazap2	0.07351770791882213
Dbf4	0.2386682461500093
Dbi	0.002728609336435765
Dbn1	0.11327385779940526
Dbndd2	0.15705251054043692
Dbnl	0.10689177968447272
Dbr1	0.11954588975516345
Dbt	0.10445556740789366
Dcaf11	0.11835478455512033
Dcaf12	0.033849383363946474
Dcaf13	0.07170076213397512
Dcaf15	0.07294879703886491
Dcaf6	0.1483974358974359
Dcaf7	0.003267881911717952
Dchs1	0.0903736316039981
Dck	0.08669902912621359
Dclk2	0.06425293217746048
Dclre1b	0.16972552457130335
Dclre1c	0.16414921138279231
Dcp1a	0.2006818716200329
Dcp1b	0.2690847743568115
Dcp2	0.111008857701599
Dcps	0.1092040739343644
Dctn1	0.03890993879335471
Dctn2	0.0667739340305712
Dctn3	0.11548929120814108
Dctn4	0.02807913209955329
Dctn5	0.05991993995496622
Dctn6	0.0020541966740494537
Dctpp1	0.05437303661078653
Dcun1d2	0.07948452638510019
Dcun1d4	0.05856675154601674
Ddah1	0.07114389387900777
Ddb1	0.012226467523445642
Ddb2	0.1878395319682407
Ddhd1	0.1044269121192198
Ddhd2	0.108547507788162
Ddit3	0.10716747070985527
Ddn	0.2832762117926838
Ddost	0.020424007166318304
Ddrgk1	0.04150737302020754
Ddt	0.005636360814020272
Ddx1	0.03260225251926496
Ddx11	0.1183508488278092
Ddx17	0.013790177150737245
Ddx18	0.09087891662241104
Ddx20	0.15906320738290092
Ddx23	0.011936056838365895
Ddx24	0.1602112676056338
Ddx31	0.20333041191936896
Ddx39	0.007412287926206556
Ddx39b	0.0026081802015411977
Ddx46	0.015209125475285171
Ddx47	0.053669637777356345
Ddx49	0.02451116088280444
Ddx5	0.013839716768587062
Ddx50	0.14478935698447892
Ddx51	0.16191070516820785
Ddx52	0.1279104626761267
Ddx54	0.07186101605685707
Ddx55	0.03956895100185216
Ddx59	0.13360064153969525
Ddx6	0.024688215831000254
Deaf1	0.026307346807828043
Decr1	0.1334731543624161
Decr2	0.10220301171221416
Dedd	0.031208499335989376
Def6	0.030151773395016637
Def8	0.034058054816699435
Dek	0.055899726264227054
Dennd1a	0.15475644436290248
Dennd1c	0.1091461729759602
Dennd2a	0.10290595561232636
Dennd2c	0.1418488950595858
Dennd4b	0.07551908908238447
Dennd5a	0.03000458085203848
Denr	0.07688618925831199
Dera	0.0439411334933723
Derl1	0.16683595733875062
Det1	0.012255099572684029
Dexi	0.0425641909357229
Dffb	0.08500086251509402
Dgat1	0.07811194653299916
Dgat2	0.02933289997562363
Dgcr6	0.01545569996487341
Dgka	0.1615523465703971
Dgkd	0.05013309671694765
Dgkq	0.010157299379461164
Dgkz	0.060670796838282415
Dguok	0.1554624882663008
Dhcr24	0.03503327471466501
Dhdds	0.0626689774696707
Dhodh	0.1152005281399571
Dhps	0.04511155746159274
Dhrs1	0.11985617259288853
Dhrs11	0.07667377398720683
Dhrs3	0.03735101026196699
Dhrs7b	0.25448995841811906
Dhx15	0.002408955646875443
Dhx16	0.03953069795346977
Dhx29	0.06500405814210876
Dhx30	0.04473729842205653
Dhx32	0.11752219220378232
Dhx33	0.06372918867260198
Dhx38	0.05900716165758708
Dhx40	0.16511726177899852
Dhx57	0.15038547867668586
Dhx58	0.11665713196033566
Dhx8	0.014239855132109637
Dhx9	0.06291186161449754
Diablo	0.0866262410874925
Dicer1	0.06868201366051101
Dido1	0.12053799443845413
Dip2a	0.055385836143622295
Dip2b	0.03049628942486085
Dip2c	0.0037511032656663717
Dis3	0.06644022864717089
Dis3l	0.04540557180237032
Dkc1	0.08461594572908307
Dlat	0.08110042953569238
Dld	0.056860036832412524
Dlg1	0.05259139876155738
Dlg3	0.06180022921625671
Dlg4	0.018483493810178817
Dlgap1	0.026855839878388653
Dlgap3	0.05942286652078775
Dlk2	0.11095329601470463
Dll1	0.0630122653025635
Dlst	0.1409058231488138
Dmap1	0.00799025723281649
Dmwd	0.043952743291950334
Dmxl1	0.09787748817771913
Dmxl2	0.0848463377911611
Dnaja1	0.016114982578397212
Dnaja3	0.10885258358662614
Dnaja4	0.04235874374410677
Dnajb1	0.056615330766538324
Dnajb11	0.06661397764480073
Dnajb12	0.053587443946188335
Dnajb13	0.07861464635927394
Dnajb14	0.1017809587217044
Dnajb2	0.13386270732509514
Dnajb4	0.08911439114391144
Dnajb5	0.015092502434274587
Dnajb9	0.07149862691251471
Dnajc1	0.12921919479463195
Dnajc10	0.11849912739965095
Dnajc11	0.06292725679228747
Dnajc12	0.286092375992487
Dnajc13	0.03853503184713376
Dnajc14	0.17003275109170307
Dnajc15	0.29612890548241305
Dnajc16	0.08508324838600068
Dnajc18	0.0911290322580645
Dnajc19	0.1613715614103061
Dnajc2	0.0494146144529673
Dnajc21	0.10008857395925598
Dnajc24	0.15436565364206464
Dnajc27	0.12599453746585915
Dnajc3	0.043781615210186635
Dnajc5	0.02187400572701241
Dnajc7	0.04357904496986555
Dnajc8	0.0010846722256118231
Dnase1l1	0.1421609006040637
Dnase1l3	0.17950853810912118
Dnase2a	0.17790870546776058
Dnm1	0.005257094666288174
Dnm1l	0.06280101992633866
Dnm2	0.02161085705856321
Dnmbp	0.18181818181818185
Dnmt1	0.09139939890485403
Dnmt3a	0.0386722866174921
Dnpep	0.0652730872248748
Dnttip1	0.030365871722707737
Dnttip2	0.1562760280099948
Doc2a	0.06628363228699552
Dock1	0.038237913152794505
Dock10	0.07135144862335792
Dock11	0.05577652391083157
Dock2	0.03717360222740613
Dock6	0.05428239157203448
Dock7	0.02258428778835296
Dock9	0.033057851239669415
Dohh	0.0018182474588843047
Dok1	0.06941007621498567
Dok2	0.17577578976796196
Dok3	0.15418793155208646
Dolk	0.05978166695546699
Dolpp1	0.048559761615715714
Donson	0.16003822686172167
Dot1l	0.08868313904846896
Dpagt1	0.05854072398190045
Dpf1	0.09140345649582836
Dpf2	0.021500625874383332
Dph1	0.07286688082739169
Dph2	0.07507002801120448
Dph5	0.17143193316860808
Dpp3	0.0457096600107933
Dpp7	0.12579942371213718
Dpp8	0.04201244813278008
Dpp9	0.032652253500222626
Dpy19l1	0.07378412760544084
Dpy19l3	0.08418331703227609
Dpy19l4	0.14799049693130073
Dpysl2	0.006776688192617397
Dpysl4	0.05338161429739517
Dr1	0.022139625080801556
Dram2	0.1287433155080214
Drap1	0.03773910046527658
Drg2	0.008398494063133507
Drosha	0.04798892563254633
Dse	0.06184612535876308
Dsn1	0.3493364211276387
Dstn	0.027560050568900128
Dstyk	0.07841328413284132
Dtnb	0.06045883940620784
Dtnbp1	0.09241817141073007
Dtwd1	0.22496107939802806
Dtx1	0.032499406222785215
Dtx2	0.1415273384545865
Dtx3	0.03223239156386788
Dtx4	0.031818546124869763
Duoxa1	0.15783001808318264
Dus1l	0.0700205338809035
Dus3l	0.007488923824496212
Dusp1	0.04618753732828987
Dusp11	0.2517400484867444
Dusp12	0.15871305418719212
Dusp14	0.04994232987312572
Dusp16	0.10708680429795968
Dusp2	0.07036173702840369
Dusp22	0.14836531627576402
Dusp26	0.04170818505338078
Dusp27	0.09029370018560977
Dusp3	0.08766068705062098
Dusp5	0.10436855868327947
Dusp6	0.02001197297528436
Dusp7	0.024125845627190484
Dusp8	0.004128163642375581
Dut	0.1562108509203045
Dvl2	0.03749082905355832
Dym	0.08270501360279829
Dync1h1	0.03165445189458912
Dync1i2	0.01876147992652847
Dync1li1	0.05155167991792768
Dync1li2	0.04796443612540945
Dynlt3	0.09202599873176916
Dyrk1a	0.015451736047991275
Dyrk2	0.04390009606147935
Dyrk3	0.06619385342789598
Dyrk4	0.26061851634370714
E130308A19Rik	0.04486844397978742
E130309D02Rik	0.032279818369824215
E2f2	0.08926524424065377
E2f3	0.051181718578807316
E2f4	0.0546843941870224
E2f5	0.061320273441485565
E2f6	0.14527071970200878
E4f1	0.0746443025827179
Eaf1	0.06496350364963505
Eapp	0.0910675965665236
Ears2	0.1112316482244883
Ebag9	0.04148219441770933
Ebf3	0.010069493688838464
Ebi3	0.007624735734508672
Ebna1bp2	0.07125029712384122
Ebp	0.016274525549399073
Echs1	0.13388032819691814
Eci1	0.043739666315947695
Ecm1	0.2320915032679739
Ecscr	0.16027369692090962
Ecsit	0.14301543007222586
Edc3	0.06448302403147181
Edc4	0.08982118294360385
Edem1	0.07476540187678499
Edem2	0.06854525694767892
Edem3	0.07583098591549296
Edf1	0.04192221100846208
Edn1	0.22210268948655254
Ednrb	0.10115329168668907
Eed	0.01157507572479446
Eef1a1	0.0027953508900985732
Eef1a2	0.002898992981385413
Eef1b2	0.15958001340382752
Eef1d	0.08655804480651731
Eef1e1	0.06048590584673059
Eef2	0.0024923449405397703
Eef2k	0.0641835288052584
Eefsec	0.07107418945425176
Efemp2	0.02832721739908708
Efnb2	0.04346509162501893
Eftud2	0.004984547901505333
Egfl7	0.27562824092540883
Egln1	0.04021394611727416
Egr1	0.053861305440467286
Egr2	0.07184997892962497
Egr3	0.029151613305095306
Ehd4	0.04743960702509925
Ehmt1	0.0653464026138561
Ehmt2	0.039389518572550776
Ei24	0.024420325604341396
Eif1	0.02187833511205977
Eif1ad	0.03564855177758403
Eif2a	0.0745599739243807
Eif2ak1	0.15712545676004872
Eif2ak3	0.10144437874820507
Eif2ak4	0.09967611336032388
Eif2b2	0.045193750551681525
Eif2b3	0.09110526670712793
Eif2b4	0.1275127512751275
Eif2b5	0.049480332189566864
Eif2s1	0.010065949323151684
Eif2s2	0.041286462228870606
Eif3a	0.028574809205466487
Eif3b	0.04380173433188806
Eif3c	0.01998307622209204
Eif3d	0.010669490144974751
Eif3e	0.002897392346887801
Eif3f	0.06153279292557112
Eif3g	0.023149147420677748
Eif3h	0.028848795677259818
Eif3i	0.011982065553494124
Eif3l	0.00364390626751878
Eif3m	0.010639584088985616
Eif4a1	0.003931755950291371
Eif4a2	0.0075872534142640375
Eif4b	0.07689987937273822
Eif4e	0.07301506254786827
Eif4e3	0.04298467981924392
Eif4ebp1	0.2041796781167428
Eif4enif1	0.10959230708098228
Eif4g1	0.13547300744973978
Eif4g2	0.02665441176470588
Eif4g3	0.10846970367094208
Eif4h	0.030276816608996542
Eif5	0.02454935622317596
Eif5b	0.03914857203979035
Eif6	0.010176754151044456
Elac1	0.1117693872137236
Elavl1	0.014416315049226443
Elavl3	0.021228514688762586
Elf1	0.11644326204850095
Elf2	0.08969072164948454
Elf4	0.19686973272333252
Elk3	0.008438564471250203
Elk4	0.16007071943424453
Ell	0.029450741555292387
Elmo2	0.008497559211715784
Elmod3	0.13927490897902672
Elp2	0.2407611693325979
Elp3	0.06042811138473195
Emd	0.07099585503241577
Emg1	0.09749079189686924
Emilin2	0.12281288309372565
Eml2	0.039172266340867436
Eml3	0.05448610646133245
Eml4	0.09833251593918586
Emp1	0.09395575063764162
Enc1	0.007497116493656288
Endod1	0.14611024727892866
Endog	0.03537460370432171
Eng	0.1725922681848947
Engase	0.16804692891649414
Eno2	0.018581081081081082
Eno3	0.010889161318237542
Enoph1	0.0593546080271744
Enox2	0.035734257912985117
Enpp1	0.1793235972328978
Ensa	0.08037825059101654
Entpd1	0.24434798336046304
Entpd2	0.15317616240995416
Entpd5	0.14010602618197554
Entpd6	0.1020198121703332
Entpd7	0.08560572194903887
Eny2	0.020244716351501667
Ep300	0.07671205039626093
Ep400	0.10571909841982836
Epc1	0.1015805363168176
Epc2	0.08316831683168317
Epha2	0.050173421390221885
Ephb3	0.019293742809098152
Ephb6	0.16944444444444445
Ephx1	0.1292885518237631
Epm2a	0.05600550122249389
Epm2aip1	0.13196710234183445
Epn2	0.07123952359947068
Epor	0.10388103453540566
Eprs	0.08103206660621548
Eps15l1	0.07416446342620839
Eps8	0.06870229007633588
Eral1	0.1071783863029478
Erap1	0.1870578684912444
Ercc1	0.06009917147878484
Ercc2	0.0645747707872273
Ercc3	0.023649445623967917
Ercc4	0.07384495346374631
Ercc5	0.2477417514500333
Ercc8	0.11012207527975584
Ergic1	0.009738001391143057
Ergic2	0.07037085572008911
Ergic3	0.0269765995490943
Erlec1	0.1259537995191805
Erlin1	0.11312931885488647
Erlin2	0.04271210176216595
Ermap	0.25957355772659196
Ermp1	0.09105560032232073
Ern1	0.0816816282997067
Ero1lb	0.04075576219210605
Erp29	0.001994727281007585
Erp44	0.11934799598079715
Errfi1	0.15792742436341053
Esam	0.2263169967122869
Esd	0.09421641791044776
Espl1	0.20334281156806994
Esrra	0.01896412917076662
Esyt1	0.07650029708853237
Esyt2	0.08870562204566028
Etf1	0.0624561403508772
Etfa	0.06999419616947185
Etfdh	0.0803183023872679
Ethe1	0.07312337384955922
Ets1	0.033828805740645826
Etv1	0.022275661308695103
Etv3	0.1240869076606106
Etv5	0.09653465346534654
Etv6	0.11127359744748737
Evi2a	0.3141039543121521
Evi5	0.07730263157894736
Evl	0.0910453727763342
Ewsr1	0.046041735674064256
Exd2	0.19033713830634455
Exoc1	0.017592409567108124
Exoc2	0.041063009001285886
Exoc5	0.05148417292770045
Exoc6	0.06834662799129804
Exoc6b	0.026097145291861957
Exoc7	0.023430178069353328
Exog	0.08358817533129459
Exosc1	0.02687787429739397
Exosc10	0.09439924695757412
Exosc2	0.046495549217872266
Exosc3	0.10706794345645236
Exosc6	0.0049629671041123025
Exosc7	0.05916135630556212
Exosc8	0.06073593978674473
Exosc9	0.07527527527527526
Extl1	0.15914756341952194
Extl2	0.07219317898929549
Extl3	0.01981036234337961
Eya3	0.07075530979012191
Ezh1	0.027780635867887645
Ezh2	0.011532327321801006
F11r	0.16376284383176973
F13a1	0.09793597304128054
F2r	0.07460062912477641
F3	0.2031903645474188
F9	0.055999746176787865
Faah	0.16319175144851503
Fabp3	0.041602936677883146
Fabp7	0.07328200741374394
Fadd	0.007714562531958986
Fads1	0.0018495753310404234
Fads2	0.0164655475751868
Fads3	0.0437172550030061
Faf1	0.04337794185509922
Faf2	0.049310386915659705
Fah	0.0981418476838524
Fahd2a	0.11033115864233214
Faim2	0.1123335263462652
Fam102a	0.03019061750941673
Fam102b	0.07405352933019001
Fam107b	0.016116870876531575
Fam114a1	0.14967999033933102
Fam114a2	0.09968534511615453
Fam117a	0.14876893939393934
Fam117b	0.05571211792759593
Fam118b	0.04480731548007838
Fam120a	0.2634433741700178
Fam126a	0.13973634651600753
Fam129c	0.06764390821446692
Fam131b	0.11110018680562384
Fam133b	0.061801141372430764
Fam136a	0.0417707961442342
Fam13b	0.11544735851424268
Fam149b	0.2056242969628796
Fam151b	0.119564468334367
Fam160a2	0.10368172122785864
Fam160b1	0.05412390725959712
Fam160b2	0.12094423936273554
Fam162a	0.16959110758237395
Fam163b	0.03492974470611518
Fam167b	0.056875
Fam168a	0.08915964472785243
Fam168b	0.01011091365892518
Fam171a2	0.0362563662951944
Fam172a	0.090864620276385
Fam189b	0.06020872357506021
Fam192a	0.06034217016029592
Fam193a	0.09565217391304348
Fam193b	0.2144482845823148
Fam20b	0.025540110534248872
Fam20c	0.048018739020105415
