Gene name	fcatus_dNdS
Tnfrsf1b	0.30917302935799545
Tnni1	0.09299012158054712
Tnr	0.06617529242108637
Tns3	0.1196316378345813
Tor3a	0.20670973119399874
Tppp	0.09556283368477723
Traf3ip3	0.26800886590321393
Trem2	0.16654231948934758
Treml2	0.5159371492704826
Trf	0.3485586965603677
Tril	0.05528314585136045
Trim14	0.1501543045652868
Trim9	0.01796643632773939
Trp53inp2	0.06955489614243324
Trpv2	0.12894794162491832
Trpv4	0.024939746410981872
Tsc22d4	0.3906397730854081
Tspan2	0.0716915326487115
Tspan32	0.28373739540871057
Tspan33	0.10409062303335433
Tspan7	0.12303206997084548
Tst	0.08021031435283589
Ttc7	0.0921736472026903
Ttll8	0.16878095108879995
Ttyh1	0.099375
Tubb1	0.02951712703910945
Tyro3	0.13859609777977125
Tyrobp	0.1161386311920182
Uap1l1	0.11507336594041795
Ucp3	0.09535245091114564
Ugt8a	0.08088589311506983
Unc93b1	0.04232754575316753
Vav1	0.030098072370645924
Vcam1	0.26659462797159617
Vegfa	0.29382239382239383
Veph1	0.1492903451901174
Vipr2	0.0958752626340816
Vit	0.1506913890634821
Vldlr	0.045470144131777634
Vnn1	0.2006441608016223
Vrk2	0.2945953514421731
Was	0.1439175257731959
Wdfy4	0.16568569746909947
Wdr81	0.09708431836091412
Wipf1	0.09843577184389317
Wnt3	0.003200301204819277
Wnt7a	0.005534471853257433
Wscd1	0.058629845990440785
Wwc1	0.07161803713527852
Xylt1	0.062152013466269584
Zbtb7b	0.04791412113806947
Zc3h12a	0.0928442459374703
Zcchc24	0.008293105582374055
Zdhhc14	0.04456094364351245
Zfhx3	0.04938271604938271
Zfp14	0.06995884773662553
Zfp296	0.19325386761349225
Zfp36l2	0.10775678794873353
Zfp488	0.3169076052796983
Zfp691	0.11033099297893682
Zfpm2	0.05872226472838561
