Gene symbol	Neuron	Endothelial Cells	Oligodendrocyte	Astrocytes	Microglia	Glial Cells
4930526D03Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930526I15Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930528A17Rik	0.592085	0.247973	0.2459015	1.0009715	0.1	0.44895766666666664
4930528F23Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930528P14Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930529C04Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930529F22Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930529K09Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930529L06Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930529M08Rik	0.13257249999999998	0.1	0.11029583333333333	0.1029995	0.1	0.10443177777777779
4930533B01Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930533P14Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930534B04Rik	0.4804425	0.6221355	0.6979588333333333	1.2144275	0.187064	0.6998167777777778
4930538K18Rik	0.9216295000000001	0.163912	0.5214305	0.4002675	0.111791	0.34449633333333335
4930539C22Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930539E08Rik	1.2660399999999998	0.1	0.10000000000000002	0.1	0.1695915	0.12319716666666668
4930539J05Rik	1.6390865	4.4352405	1.686245666666667	2.2912784999999998	1.7839355000000001	1.9204865555555557
4930539M17Rik	0.1508115	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930539N22Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930540M03Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930542C21Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930542D17Rik	0.16166950000000002	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930542N07Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930544D05Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930544G11Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930544O15Rik	0.205712	0.1	0.10000000000000002	0.11865400000000001	0.1	0.10621799999999999
4930545L23Rik	0.1160115	0.1	0.10299683333333336	0.1	0.1	0.10099894444444446
4930546C10Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930546K05Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930547C10Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930547E08Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930547E14Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930547N16Rik	0.260849	0.6562429999999999	0.4175203333333333	0.7163735	0.108017	0.4139702777777778
4930548H24Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930548K13Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930549C01Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930550C14Rik	0.2093735	0.3875645	0.11502416666666666	0.19537300000000002	0.1	0.13679905555555558
4930550L24Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930552N02Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930553E22Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930554C24Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930555B11Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930555G01Rik	0.26674149999999996	0.1	0.11462500000000002	0.1	0.133479	0.11603466666666666
4930555I21Rik	0.173897	0.10222	0.10000000000000002	0.1298795	0.1	0.10995983333333333
4930556C24Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930556G01Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930557A04Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930557J02Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930558C23Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930558J18Rik	0.10141	0.1	0.23158899999999996	0.276133	0.1	0.202574
4930558K02Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930562C15Rik	0.1	0.1038285	0.10000000000000002	0.1	0.1	0.10000000000000002
4930562F07Rik	0.1	0.5443855	0.10000000000000002	0.45447399999999993	0.251789	0.2687543333333333
4930563D23Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930563E22Rik	0.8412255000000001	0.1	0.32794216666666665	0.393384	0.128384	0.28323672222222224
4930563F08Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930564K09Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930565A17	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930565D16Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930565N06Rik	0.14738800000000002	0.322961	0.22371116666666666	1.310768	0.1	0.5448263888888889
4930567H12Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930567H17Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930567J20Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930568D16Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930568E12Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930568G15Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930570G19Rik	3.5065885	0.1	2.2296066666666667	3.2176595	0.1	1.8490887222222223
4930571K23Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930572J05Rik	2.36433	4.8360035	7.273212333333333	1.271021	5.9898834999999995	4.84470561111111
4930573O16Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930578C19Rik	0.1	12.0979595	0.10000000000000002	0.1	0.1	0.10000000000000002
4930578I06Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930578N16Rik	0.6432905	0.562218	0.5469031666666666	1.65429	0.15348699999999998	0.7848933888888889
4930578N18Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930579C15Rik	0.141789	0.161773	0.10000000000000002	0.141939	0.1	0.11397966666666666
4930579F01Rik	0.1	0.132643	0.10000000000000002	0.1	0.1	0.10000000000000002
4930579G18Rik	0.7048405	0.121877	0.34533283333333337	0.753336	0.1890345	0.4292344444444445
4930579G22Rik	0.8297375	0.6721555	0.5472513333333334	0.4273125	0.54627	0.5069446111111112
4930579G24Rik	1.793787	3.4185790000000003	2.517716333333333	2.4183985	0.3020905	1.7460684444444443
4930579J09Rik	0.12164900000000001	0.1	0.113703	1.2825015	0.1	0.4987348333333334
4930579K19Rik	0.13443100000000002	0.5809394999999999	0.15504633333333334	0.16210000000000002	0.11020550000000001	0.14245061111111113
4930581F22Rik	0.47697900000000004	0.9256930000000001	0.5216441666666667	1.7259655	0.2881995	0.8452697222222222
4930583H14Rik	0.118832	0.109207	0.17528483333333333	0.157256	0.1	0.14418027777777778
4930583K01Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930583P06Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930584F24Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930588N13Rik	0.105542	0.1	0.1599075	0.1	0.1	0.11996916666666668
4930590J08Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930590L20Rik	0.20460050000000002	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930592I03Rik	0.1207225	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930593C16Rik	0.309205	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930594C11Rik	0.2982375	0.41201200000000004	0.3053828333333333	0.2718635	0.4102655	0.32917061111111107
4930595M18Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930596D02Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930596M17Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4930598F16Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4931402G19Rik	0.1	0.1	0.10010000000000001	0.164669	0.16536	0.14337633333333336
4931403G20Rik	0.2682005	0.1	0.10826216666666666	0.1	0.1	0.10275405555555556
4931406B18Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4931406C07Rik	8.551205500000002	8.9816255	14.24357683333333	18.807072499999997	9.4969615	14.182536944444442
4931406H21Rik	0.2376565	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4931406P16Rik	5.618888500000001	63.717952999999994	12.833119666666667	7.3225875	4.193684	8.116463722222223
4931407G18Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4931408A02Rik	1.06676	0.492719	0.245973	0.7458024999999999	0.123678	0.3718178333333333
4931408C20Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4931408D14Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4931409K22Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4931414P19Rik	0.739655	0.8498030000000001	1.0393315	0.7922125	0.820811	0.8841183333333333
4931417E11Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4931417G12Rik	0.1	0.1	0.10675833333333333	0.1	0.1	0.10225277777777779
4931419H13Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4931420L22Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4931423N10Rik	0.10462199999999999	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4931428F04Rik	19.106229	1.777602	5.0998955	1.8581395	1.6967735000000002	2.8849361666666664
4931428L18Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4931429I11Rik	0.21356200000000003	0.19353599999999999	0.10000000000000002	0.1	0.1	0.10000000000000002
4931429L15Rik	0.1	0.1	0.10000000000000002	0.12682100000000002	0.1	0.10894033333333335
4931429P17Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4931431F19Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4931440F15Rik	0.142627	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4931440L10Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4931440P22Rik	5.5814474999999995	0.7034320000000001	0.54722	2.1179680000000003	1.5430009999999998	1.4027296666666669
4932411E22Rik	0.1314745	0.1	0.4787498333333334	0.1163325	0.1	0.23169411111111113
4932411G14Rik	0.1597045	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4932411N23Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4932412D23Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4932412H11Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4932413F04Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4932414J04Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4932414N04Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4932415G12Rik	3.666193	1.4493885	5.430942999999999	2.683948	1.310589	3.1418266666666668
4932415M13Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4932416H05Rik	1.368242	0.5703594999999999	0.8048213333333333	1.1034795000000002	0.23477499999999998	0.7143586111111112
4932418E24Rik	0.3000435	0.1	0.2288798333333333	0.1	0.1	0.14295994444444446
4932425I24Rik	0.1	0.1	0.10000000000000002	0.2988165	0.1	0.16627216666666667
4932429P05Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4932435O22Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4932438A13Rik	8.3685565	4.675947	4.087820999999999	9.6775755	0.562155	4.7758505
4932438H23Rik	0.11949050000000001	0.1	0.2381968333333333	2.2952945000000002	0.1	0.8778304444444446
4932441B19Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4932441J04Rik	0.1231515	0.1	0.7380541666666667	0.1	0.1	0.3126847222222222
4932443I19Rik	0.11287849999999999	0.1	0.13769233333333333	1.113569	0.1	0.45042044444444446
4933400A11Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933400C05Rik	0.42268300000000003	0.1	0.10000000000000002	0.1	0.103127	0.10104233333333335
4933400C23	0.1	0.1	0.10000000000000002	0.3042485	0.1	0.16808283333333332
4933400F21Rik	0.1385295	0.1	0.1065385	0.1	0.1	0.10217950000000002
4933401B06Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933401H06Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933402E13Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933402J07Rik	0.1	0.14223249999999998	0.10000000000000002	0.1	0.1	0.10000000000000002
4933402J10Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933402N03Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933402N22Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933402P03Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933403F05Rik	2.796052	1.7055155000000002	2.2159109999999997	4.4103945	0.7878615	2.471389
4933403G14Rik	0.508304	0.4299	0.4115668333333333	0.883929	0.137649	0.4777149444444444
4933403O03Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933403O08Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933404M02Rik	0.1	0.5601365	0.12354416666666668	0.746832	0.1	0.3234587222222222
4933404O12Rik	1.7576884999999998	0.281186	1.848774	0.9567295	0.1	0.9685011666666666
4933405L10Rik	0.134235	0.1	0.10296283333333334	0.12286949999999999	0.1	0.10861077777777778
4933405O20Rik	0.130602	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933406C10Rik	0.284298	0.106474	0.18091383333333333	0.1124375	0.1	0.1311171111111111
4933406D12Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933406F09Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933406I18Rik	0.2587495	0.1	0.24781750000000002	0.1	1.3676085	0.5718086666666666
4933406J08Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933406K04Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933406M09Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933407C03Rik	65.682425	2.2640845	25.82257183333333	6.9109345	12.881929	15.20514511111111
4933407H18Rik	0.8077934999999999	0.8762300000000001	0.6516963333333333	3.1938695	0.2893385	1.3783014444444444
4933407I05Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933407K13Rik	1.5200255	1.688698	1.0689061666666666	4.4205190000000005	0.3089425	1.9327892222222223
4933407L21Rik	0.2083395	0.18777500000000003	0.14511933333333335	0.198886	0.1	0.1480017777777778
4933407P14Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933408B17Rik	0.1934825	0.243679	0.16094083333333334	0.36026	0.1	0.20706694444444443
4933409G03Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933409K07Rik	4.6210770000000005	0.9706825	3.0280238333333327	22.0201225	0.530397	8.52618111111111
4933411G11Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933411K16Rik	0.1148015	0.1	0.10000000000000002	0.632985	0.1	0.27766166666666664
4933411K20Rik	1.836316	2.157808	1.2826118333333334	3.0477239999999997	0.5383855	1.622907111111111
4933412E12Rik	0.9600045000000001	0.29700899999999997	0.2584781666666667	0.133471	0.8309770000000001	0.4076420555555556
4933412E24Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933413G19Rik	0.12764550000000002	0.1	1.3247556666666667	0.12234	0.1	0.5156985555555557
4933413J09Rik	0.18506050000000002	0.2556275	0.10000000000000002	0.109325	0.1	0.10310833333333336
4933415F23Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933416C03Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933416E03Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933416I08Rik	0.121891	0.1	0.10000000000000002	0.2123305	0.1	0.13744350000000002
4933417A18Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933417E11Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933417G07Rik	0.140265	0.13702150000000002	0.107805	0.1	0.1	0.10260166666666666
4933421E11Rik	2.9949895	4.323475500000001	2.443147166666667	3.154109	0.6866015	2.094619222222222
4933421I07Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933421O10Rik	1.012138	0.585033	0.5501035	0.729476	0.390425	0.5566681666666667
4933422A05Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933422H20Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933424B01Rik	5.5883825	13.2299155	6.6577744999999995	15.344211999999999	3.3935584999999997	8.465181666666666
4933424G06Rik	0.1332625	0.11658600000000001	0.11103533333333333	0.1	0.1137195	0.1082516111111111
4933425H06Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933425L06Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933425O20Rik	0.29256	0.1	0.16925566666666667	0.184274	0.1	0.15117655555555554
4933426D04Rik	0.11096400000000001	0.1	0.10000000000000002	0.111129	0.1	0.10370966666666666
4933426M11Rik	8.089966	19.052315	9.338292333333333	14.950026	31.117779499999997	18.468699277777777
4933427D06Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933427D14Rik	4.797341	2.5018184999999997	2.3423075	7.5748165	0.7151885	3.5441041666666666
4933427E11Rik	0.1	0.1	0.12190533333333332	0.1	0.1	0.10730177777777779
4933427G17Rik	0.1	0.1136905	0.1859316666666667	0.1	0.117662	0.13453122222222222
4933428C19Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933429O19Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933430H15Rik	0.2813325	0.18515199999999998	0.10037633333333333	0.392057	0.101658	0.19803044444444443
4933430I17Rik	0.1	0.384646	0.173947	0.16371	0.10218050000000001	0.1466125
4933431E20Rik	6.3594025	5.1631555	22.197140166666667	25.105449999999998	0.8109415	16.037843888888887
4933432B09Rik	1.3970790000000002	0.322001	0.3310011666666667	1.338223	0.120452	0.5965587222222222
4933432G23Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933432I09Rik	0.13117600000000001	0.1	0.10128083333333333	0.12346750000000001	0.21181	0.14551944444444445
4933433C11Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933433G15Rik	0.1	0.1	0.10000000000000002	0.1	0.2745115	0.15817050000000002
4933433P14Rik	2.9795629999999997	4.9162824999999994	4.46262	3.2735469999999998	3.068607	3.6015913333333334
4933434E20Rik	11.972652	11.377309	15.306367	15.9114465	18.74033	16.6527145
4933434I20Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933436C20Rik	0.1707045	0.1439905	0.18476016666666664	0.23354999999999998	0.25949449999999996	0.22593488888888888
4933436E23Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933436I01Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933437F05Rik	0.1	0.101829	0.10000000000000002	0.1	0.1162145	0.10540483333333334
4933438B17Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
4933439C10Rik	12.2250515	1.9666034999999997	2.624010333333333	21.93326	3.6170755	9.39144861111111
4933439F18Rik	8.8618865	7.203473499999999	10.939882166666665	4.742973	2.7949905	6.159281888888889
4933439K11Rik	0.1	0.1	0.10000000000000002	0.1	0.212509	0.13750300000000001
5031410I06Rik	0.1	0.1	0.189223	0.513056	0.1	0.2674263333333333
5031414D18Rik	0.1	0.1	0.20560816666666668	0.14531650000000002	10.315674999999999	3.5555332222222216
5031425E22Rik	7.5004325000000005	10.296215499999999	2.7880461666666663	4.4801355	5.112351	4.126844222222222
5031425F14Rik	0.1	0.1	0.10000000000000002	0.1	0.15188600000000002	0.11729533333333335
5031426D15Rik	0.130209	0.1	0.10000000000000002	0.1	0.19559150000000003	0.13186383333333335
5031434O11Rik	2.640003	0.206131	1.0599508333333334	2.4008745	0.1734945	1.2114399444444444
5031439G07Rik	22.6239925	9.204853	83.3522335	8.296551000000001	50.272568500000006	47.30711766666667
5033403H07Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
5033404E19Rik	0.115245	0.1	0.10000000000000002	0.978311	0.1	0.3927703333333334
5033406O09Rik	0.1	0.185276	0.10000000000000002	0.1	0.1	0.10000000000000002
5033411D12Rik	0.241945	0.323843	0.7102891666666666	1.4778825	0.165947	0.7847062222222222
5033414D02Rik	10.8702715	15.359266	17.8152595	14.2587395	15.4826355	15.852211500000001
5133401N09Rik	4.361439	6.965104500000001	6.358235666666668	4.0845565	7.0863965	5.8430628888888885
5330411J11Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
5330413P13Rik	0.2150395	0.1	0.12480316666666667	0.1	0.1	0.10826772222222221
5330417C22Rik	35.0120485	0.1	0.1582445	0.1155115	0.160052	0.14460266666666666
5330426P16Rik	2.9697440000000004	1.039224	3.442838833333333	1.5213774999999998	0.3476055	1.7706072777777777
5330434G04Rik	1.0624335	0.1	0.562368	0.16710350000000002	0.1	0.27649050000000003
5330437I02Rik	0.269586	0.1	0.12558366666666668	4.6841085	0.1	1.6365640555555554
5330439B14Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
5430402E10Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
5430402O13Rik	0.63605	0.1495545	0.2462133333333333	0.16738950000000002	0.137583	0.18372861111111113
5430405G05Rik	2.3950370000000003	0.1	0.4268788333333334	0.71966	0.1	0.4155129444444445
5430405H02Rik	1.692798	1.0495649999999999	1.4582623333333335	1.2722125000000002	0.548977	1.0931506111111113
5430407P10Rik	0.1897855	23.464791	0.36068300000000003	0.31422300000000003	0.43384449999999997	0.3695835
5430411K18Rik	2.363865	1.4620315	2.5009593333333333	3.3744685	0.8986765	2.2580347777777776
5430416N02Rik	16.773291	9.2849595	10.235590333333333	9.148476	2.6476315	7.343899277777777
5430416O09Rik	0.1	0.914883	0.10000000000000002	0.1	0.1	0.10000000000000002
5430417L22Rik	6.4600995	2.852804	4.375279	6.165495999999999	4.678362	5.073045666666666
5430419D17Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
5430421F17Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
5430421N21Rik	0.1	0.1	0.11671950000000002	0.1	0.11270000000000001	0.10980650000000002
5430425J12Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
5430427O19Rik	0.1	0.1	0.13172566666666666	0.1	2.3354135	0.8557130555555555
5430434I15Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
5430435G22Rik	0.308141	0.1	9.543976666666667	1.4929155	23.920313500000002	11.652401888888889
5430437P03Rik	21.0507955	43.493787	20.291518666666665	10.006367000000001	19.905151500000002	16.734345722222223
5530400C23Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
5530401A14Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
5530601H04Rik	1.1960009999999999	0.9739885000000001	0.7542975	0.8896379999999999	0.327014	0.6569831666666667
5730403B10Rik	27.521413000000003	15.977655	45.873284000000005	44.7132675	18.6115285	36.39936
5730403I07Rik	0.10678750000000001	0.1	0.11089083333333334	0.1	0.1	0.10363027777777778
5730405O15Rik	0.168006	0.1317865	0.1116845	0.1052795	0.1	0.10565466666666667
5730408K05Rik	1.525796	1.6930875	0.5057918333333333	0.9196445	0.8656285	0.7636882777777778
5730409E04Rik	11.3349855	1.8312485	4.522798333333333	1.9352055000000001	3.2255459999999996	3.227849944444445
5730416F02Rik	0.1	0.239782	0.10160416666666668	0.1	0.1	0.10053472222222222
5730419I09Rik	10.1178915	3.0426495	4.355255499999999	7.0035095	0.7387265000000001	4.0324971666666665
5730422E09Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
5730437N04Rik	27.327128000000002	55.480960499999995	42.987503333333336	14.687771999999999	19.9516095	25.87562827777778
5730455O13Rik	2.7849025000000003	2.404401	1.7230241666666668	3.7436655	0.6384555000000001	2.0350483888888893
5730455P16Rik	9.2190255	2.5375215	5.177733	5.765527499999999	0.8836809999999999	3.942313833333333
5730457N03Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
5730469M10Rik	29.4874935	9.397604000000001	40.004315999999996	51.771031	3.4828585	31.752735166666668
5730494M16Rik	7.1929485	6.583477	6.5909699999999996	8.051846	1.4038035	5.3488731666666665
5730494N06Rik	8.490748499999999	6.775081999999999	11.006208166666667	7.035985999999999	8.6866305	8.909608222222223
5730507C01Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
5730508B09Rik	1.5753759999999999	15.5229675	4.294933	3.514773	0.869344	2.8930166666666666
5730522E02Rik	1.8449674999999999	0.1	0.1090675	0.1875015	0.1	0.13218966666666665
5730528L13Rik	7.9005980000000005	6.5855695	6.6118	12.6426095	0.607071	6.620493500000001
5730559C18Rik	0.9654595	0.1	17.379070833333333	0.237328	0.1	5.905466277777779
5730577I03Rik	0.49517900000000004	0.28333549999999996	0.22701000000000002	0.376988	0.1	0.234666
5730590G19Rik	0.189764	0.2287945	0.30719899999999994	0.4944605	0.105267	0.3023088333333333
5830403L16Rik	0.1	0.1507615	0.10000000000000002	0.1	0.1	0.10000000000000002
5830405N20Rik	0.1	0.1	0.10000000000000002	0.1	0.1519455	0.11731516666666668
5830411N06Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
5830415F09Rik	0.368402	1.9233470000000001	0.35011533333333333	0.5876835	1.2837795	0.7405261111111111
5830416P10Rik	0.1897675	0.1	0.10000000000000002	0.107448	0.1	0.10248266666666668
5830417I10Rik	1.18624	0.3505485	1.1136276666666667	2.5000530000000003	0.743576	1.4524188888888891
5830418K08Rik	1.9322845000000002	1.9617195	1.5619191666666667	4.3054775	0.2749565	2.047451055555556
5830418P13Rik	0.1	0.1	0.10000000000000002	0.1	0.1	0.10000000000000002
5830428M24Rik	0.1	0.11551750000000001	0.10000000000000002	0.1	0.1	0.10000000000000002
5830432E09Rik	0.1628055	1.4971755	0.15200316666666666	0.1	2.6241494999999997	0.9587175555555554
5830433M19Rik	2.8265795	4.9973600000000005	2.1349380000000004	3.6270675	0.6382479999999999	2.1334178333333336
