ADD1	-1	4	82295739	82352947
PRDM14	-1	2	116484466	116494659
SLC30A6	-1	3	33708793	33721721
LPCAT3	-1	1	78023023	78038708
ACTN1	1	5	28427292	28508904
PDCL	-1	17	9073411	9077516
ARL5B	-1	2	19078328	19094413
SOCS1	1	14	9342202	9344743
	-1	2	116386349	116428006
MPV17L2	-1	28	4096033	4097503
	1	1	195602594	195605798
LRTM2	1	1	61004967	61014569
AP3M2	1	22	3012151	3020886
PTGS1	1	17	9061884	9070028
CASP10	1	7	11424789	11432998
	-1	1	141521296	141532492
HOOK2	1	30	1168962	1176486
	-1	2	116364952	116400250
TTC33	-1	Z	12854252	12891679
HPF1	1	4	25322460	25332339
DPAGT1	1	24	59463	64835
RAB3A	1	28	4092302	4096097
ARL8B	1	12	19004930	19018578
CHUNK-1	1	1	60978921	60980846
	1	1	141486979	141488490
FAM149A	1	4	61340939	61353442
RMI2	-1	14	9317253	9318876
CYBC1	1	18	3496809	3506892
AGAP3	-1	2	218278	296609
DYRK2	1	1	35019110	35029782
COLEC10	1	2	136385091	136405869
ARL14EP	1	5	4803099	4810319
SGK1	1	3	56205535	56302921
SPIRE2	1	11	18813764	18819623
MIIP	-1	21	5494887	5501078
SLC6A1	1	12	4639388	4696883
WDR25	1	5	48778158	48850687
GSTM2	1	26	1266391	1268447
KDM4C	1	Z	28093889	28397186
N4BP1	1	11	7288050	7304749
EMG1	1	1	78020566	78022842
QPCT	1	3	33691214	33705352
	1	2	116346426	116355031
	-1	17	9046537	9055888
ZCCHC8	-1	15	6179851	6191881
STAP1	1	4	51603053	51612923
TNFRSF8	-1	21	5470172	5483241
LGSN	1	3	85729874	85746676
CBLN1	1	11	7039119	7041568
BHLHE40	1	12	18986975	18991321
	1	1	141465650	141471147
KAT6A	-1	22	2982759	3009704
	-1	3	104519630	104520726
BLM	-1	10	20347261	20364102
RNASEH2A	-1	30	1161589	1165252
DIPK2A	1	9	11068310	11088924
	1	1	141461074	141463479
	1	1	141458789	141461053
FSHB	1	5	4772497	4775872
GLDC	-1	Z	28030060	28068079
	-1	1	60970968	61033953
RNF121	-1	1	195591204	195602075
PTGER4	1	Z	12839346	12850017
PHB2	-1	1	78015335	78020461
	1	1	34900551	34930163
NARF	-1	18	3478570	3492518
KDM3B	1	13	18859815	18904338
AMPD2	1	26	1259073	1266107
PRKD3	-1	3	33641807	33686796
FANCL	-1	3	944350	972862
GCLM	1	8	14159785	14264973
ZP4	-1	6	17391366	17396259
SLC6A11	1	12	4459523	4542964
ZNF423	1	11	6697537	6892810
NDUFAF7	1	3	33634880	33642058
	-1	Z	12811438	12813012
HSPH1	1	1	176342901	176364943
PAFAH2	1	23	3379579	3385804
WARS1	-1	5	48761498	48777907
CYTH3	1	14	9258448	9306090
TNFRSF1B	-1	21	5453941	5467117
RANBP3	1	28	832528	873641
SLC25A47	1	5	48749877	48755650
PTP4A1	-1	3	85646064	85661211
VRK2	1	3	899574	945193
SLC26A5	-1	1	13143618	13176986
SULF1	1	2	116289225	116346778
	1	14	9239445	9241210
SLC25A29	-1	5	48730241	48739091
CENPC	-1	4	51571156	51602821
CLASP1	-1	7	26082412	26225483
	1	1	141454585	141458515
KCNA4	-1	5	4730016	4734458
WDR76	-1	10	20339739	20346194
CFLAR	1	7	11400646	11419712
DCAF5	1	5	28339648	28406328
	1	5	4451064	4452107
ZCCHC7	-1	Z	81885604	81989922
ABCA1	-1	Z	54811100	54902450
	-1	8	14137372	14149521
APOO	1	1	119704493	119736164
UHRF2	1	Z	27945244	28026717
TLR3	1	4	61315317	61322880
	-1	23	3374678	3380844
MYO18A	-1	19	6077659	6104244
RAC1	-1	14	9219673	9232032
YY2	1	5	48699995	48722973
CNEP1R1	-1	11	6651537	6657394
PYY	1	27	5503135	5505173
CEBPZ	-1	3	33619522	33634859
DAB2	-1	Z	12347586	12371157
DEGS2	-1	5	48671881	48687922
GBX1	1	2	206228	212235
INVS	-1	2	89168602	89253599
B3GLCT	-1	1	176284287	176314671
CCDC85A	1	3	414617	476460
MADPRT1	1	1	195587654	195590524
	-1	5	4253432	4255030
CEBPZOS	1	3	33617924	33619979
	1	4	82270627	82295317
	1	12	4161222	4410601
TMEM101	1	27	5497391	5499583
SULT6B1	-1	3	33608615	33615843
DAGLB	1	14	9204871	9217764
PHF3	-1	3	85591557	85628914
FRMD5	1	10	20298566	20337526
TRIM54	-1	3	104507216	104512142
	-1	4	61311558	61312715
	1	Z	54798174	54807391
LSM12	1	27	5493406	5496254
TFCP2L1	-1	7	26038309	26066954
EVL	1	5	48603440	48669491
SLC30A2	1	23	3371952	3373864
SLC1A6	-1	28	792585	812847
ABCA4	1	8	14062866	14135100
KIAA2026	-1	Z	27824458	27886360
ALDH8A1	1	3	55914705	55924998
TNFRSF11B	-1	2	136321689	136339558
MGME1	-1	3	15560649	15568643
ASB10	1	2	185940	192393
NDUFB3	1	7	11394046	11397731
KLHL15	1	1	119665840	119689160
	1	1	141452439	141455511
MFAP3L	1	4	25273122	25277372
ART7C	1	1	195581771	195583012
	1	1	141449287	141454491
UCN	1	3	104507168	104507470
	1	33	7146897	7172921
	-1	7	11365021	11371116
FOXK2	-1	18	3410347	3449930
C2CD2L	-1	24	35022	63087
MLANA	1	Z	27814456	27819700
	-1	8	21957162	21965167
	1	28	4087493	4091666
ASB16	1	27	5488710	5491416
HEATR3	-1	11	6633285	6652274
	-1	1	141421610	141425698
POU2F1	-1	1	93077757	93187518
	-1	1	141419508	141421589
EFEMP1	-1	3	269054	321343
MRRFP1	1	17	9045273	9056754
GRHPR	-1	Z	81867579	81872830
METTL15P1	1	5	4143648	4250171
CTBPL	1	13	18845582	18856700
GNAT2	-1	26	1254072	1257466
EXD2	-1	5	28322687	28332169
ART7B	-1	1	195577182	195579267
	1	28	4085790	4087471
	-1	Z	54733556	54740967
RARB	1	2	37462364	37785654
	1	Z	27800576	27810305
ORC2	-1	7	11322145	11338539
	-1	1	141415925	141418777
ZBTB5	1	Z	81855523	81857544
GFRA3	-1	13	18825211	18833164
JUND	1	28	4077792	4078763
OVOL2	1	3	15552060	15557418
DHH	1	33	7138224	7142774
SLC9A9	-1	9	10871026	11044696
MPV17	1	3	104502120	104506358
GRIP1	-1	1	34551571	34761125
SAMD12	-1	2	136063201	136211928
COPA	-1	25	2291057	2407537
CASC4	-1	10	20257007	20277757
H2BE1	1	2	174543	175543
LSM4	1	28	4068722	4075053
NIF3L1	1	7	11313253	11318562
	-1	1	141414385	141415904
TEX10	1	2	89118938	89169010
PSMC2	1	1	13132814	13140156
C8orf34	1	2	115821712	115984273
	-1	19	10159473	10194241
GALNT16	-1	5	28252274	28309388
	-1	27	5480047	5481145
PIPOX	1	19	6073342	6076209
PTPN6	1	1	77994636	78014698
LONP1	-1	28	774504	790392
	-1	2	136036380	136036673
PET117	-1	3	15540567	15541868
CHST2	1	9	10824480	10825763
RBM18	-1	17	9034618	9045434
	-1	Z	54674450	54716862
	1	8	14057781	14062662
KDELR2	1	14	9192165	9204073
	1	3	85506342	85591057
TENT4B	-1	11	6592615	6627442
TRIM63	1	23	3365953	3371497
RPL36	1	28	770201	772981
ART1	-1	1	195574183	195575079
POLR1E	-1	Z	81832191	81847651
NOP14	1	4	82245802	82267166
CD247	1	1	93019252	93065622
ADIPOR2	1	1	60925606	60965997
SEZ6	-1	19	6058425	6064415
	-1	27	5462504	5473256
FYB	-1	Z	12272880	12313334
MALRD1	-1	2	18779714	18995157
EIF2S3	-1	1	119652008	119666014
	1	3	85432682	85449396
G6PC3	1	27	5460672	5464686
PNPT1	-1	3	234360	253444
	1	14	9166630	9185734
PREX2	1	2	115620395	115787873
DNAJC2	-1	1	13115336	13132568
PHF12	-1	19	6029890	6058016
C1H12ORF57	1	1	77991895	77993033
	1	3	85347355	85392235
CRIM1	-1	3	32394497	32555854
ATXN7L3	1	27	5455014	5459571
	-1	3	85333293	85336574
LPL	-1	Z	54612204	54628981
	-1	1	119617268	119631662
PDIK1L	-1	23	3357695	3366101
	-1	3	85289923	85291419
ADCY7	-1	11	6526571	6580958
LMNA	-1	28	729616	757180
	-1	3	85066165	85067346
CPA6	-1	2	115482232	115569184
LHX6	-1	17	9022808	9033001
	-1	Z	81822686	81831505
ERMP1	-1	Z	27771796	27786843
CDC23	-1	13	18789653	18800044
PGPEP1	-1	28	4061609	4068098
	-1	19	10144400	10159235
KAT14	-1	3	15522085	15540596
FBXL14	-1	1	60884484	60885686
FAM110D	-1	23	3350436	3351473
	-1	19	6026937	6029799
EML1	1	5	48411424	48530200
FEZ2	-1	3	32364422	32389936
NSUN4	1	8	21953799	21957278
	-1	1	141405139	141412833
GRK4	-1	4	82215228	82245582
C1orf232	1	23	3348448	3349790
RICTOR	-1	Z	12187279	12262599
	1	3	85046103	85062409
PLXDC2	-1	2	18525903	18759573
MAST1	-1	30	1143449	1161104
	-1	28	4050992	4054225
UBTF	1	27	5440998	5453609
GLI2	1	7	25779538	25958144
ARHGAP29	1	8	13997576	14048208
	-1	3	32320854	32331686
TIMM13	-1	28	723124	723863
	1	3	85009812	85010942
	1	5	48376335	48382152
ARFGEF1	-1	2	115379044	115463018
IARS1	1	12	3912103	4026538
	1	14	9150908	9162220
PMPCB	1	1	13106457	13115404
NRG1	-1	Z	54043441	54141518
	1	3	84814802	84870232
	-1	1	119590936	119599200
	1	Z	12167208	12182395
	-1	3	209984	233725
HELLS	-1	6	17320779	17341233
TMPRSS9	1	28	710915	722418
EPHA5	-1	4	51053219	51252071
BRD7	1	11	6508615	6522917
	1	3	84765747	84767675
	1	2	115362443	115376865
SLC4A1	1	27	5419090	5434440
VIT	-1	3	32259901	32302354
CREG1	1	1	93005542	93010409
FANCA	-1	11	18778749	18811706
LMBR1L	1	33	7130977	7136376
NEBL	1	2	18282264	18339795
	1	Z	12151363	12167569
NAPEPLD	-1	1	13065354	13085319
FUT10	1	Z	53942652	53953359
INHBB	1	7	25563774	25568147
	-1	19	10132697	10140915
	1	1	141332438	141337285
KIF18A	-1	5	4100525	4143339
DCAF10	1	Z	81806718	81819704
IGSF6	-1	14	9142666	9148845
	-1	25	2281338	2283598
ERH	1	5	28232933	28240034
WNT5B	1	1	60852680	60917603
SSBP4	-1	28	4038946	4047308
PPIL3	-1	7	11306186	11313888
HELB	1	1	34535707	34549257
FLOT2	-1	19	6012904	6026800
ARMC10	1	1	13055479	13063032
FNTA	-1	Z	53927813	53937732
STRN	1	3	32190707	32247840
NOL8	1	12	3862147	3876655
ABCD3	-1	8	13947647	13974017
NKD1	-1	11	6241053	6411630
CYP46A1	1	5	48358544	48373872
	1	2	115326115	115356284
RUNDC3A	-1	27	5408265	5414247
NEBL	1	2	18124237	18368109
METTL9	1	14	9132050	9150359
RALB	1	7	25506759	25546558
	-1	Z	53860971	53914442
SPPL2C	1	28	659800	694959
HTT	-1	4	82134637	82208291
	1	14	9114379	9129367
ENO2	1	1	77952924	77962832
CFAP36	1	3	190028	207682
	-1	1	13012496	13049469
	1	5	48336527	48353084
	1	4	50962446	50963855
CDR2	-1	14	9101306	9114177
F3	1	8	13932222	13939362
	-1	7	25477633	25486533
CCDC85C	-1	5	48214228	48312719
COPS5	-1	2	115315596	115326952
OGN	1	12	3834014	3844075
SNX20	1	11	6176432	6187342
HEATR5B	1	3	32136492	32187614
LRRC23	1	1	77945286	77949479
PDLIM1	1	6	17280775	17317773
IL8	1	4	50937659	50940883
PDK3	-1	1	119517283	119567431
OMD	1	12	3823378	3827933
POLR3E	1	14	9078715	9099106
MSANTD1	-1	4	82077210	82093294
ERAL1	-1	19	6005974	6009998
PPP1R42	-1	2	115289879	115308471
	-1	28	646860	659632
LRRC17	1	1	13007015	13024134
	-1	4	82046469	82061471
IL8L1	1	4	50925077	50928369
ASPN	1	12	3792114	3806886
SLC25A39	1	27	5403407	5407823
	1	6	17257036	17260757
MLLT10	-1	2	17920466	18034491
CCNK	1	5	48197831	48210529
RASSF6	-1	4	50876758	50893943
TCF24	-1	2	115280942	115286441
EPB41L5	1	7	25427554	25471015
FAM222B	-1	19	5978442	5985142
EEF2K	1	14	9045104	9069244
	-1	1	12976445	13009149
GPATCH11	-1	3	32119832	32134369
FRY	-1	1	175943342	176107764
ECM2	1	12	3762272	3778378
LIFR	-1	Z	12007437	12057034
	-1	4	81997699	82036497
TRAF4	1	19	5971111	5975016
HNRNPM	-1	28	604711	629778
FAM185A	1	1	12932861	12973755
PCYT1B	1	1	119466920	119508528
ADGRB3	-1	3	83255916	83705954
SDR42E2	1	14	9033722	9043723
HGFAC	-1	4	81930559	81966939
CENPP	-1	12	3743099	3861939
TPI1	1	1	77940005	77943711
	1	2	115267098	115271033
FGL2	1	1	12915252	12921296
	-1	25	2277713	2278132
SOX1	1	1	141152094	141154399
SMTNL2	-1	19	10057630	10079751
THRB	-1	2	37209656	37257267
SLC44A3	-1	8	13840231	13932290
CYLD	-1	11	6153713	6171640
PTPRU	1	23	2911566	3132209
NEK8	1	19	5957276	5967069
DOK7	-1	4	81911075	81926188
PTPN4	1	7	25353898	25421281
IPPK	1	12	3718788	3743338
EIF2AK2	1	3	32108928	32127395
WDR45B	1	18	3389456	3404559
	1	2	89090806	89115686
	-1	25	2270409	2275481
SETD3	-1	5	48144128	48197477
TUBA1B	1	33	7125098	7127729
RIC1	1	Z	27712512	27762665
	1	Z	81801034	81807114
ISYNA1	1	28	4033885	4037361
	1	14	9022422	9031525
EGFLAM	1	Z	11920848	11993157
	-1	1	12885040	12935312
	1	12	3703348	3704648
ALB	1	4	50822578	50848867
USP5	1	1	77924975	77939984
	-1	4	81866599	81890162
TMEM177	1	7	25292679	25297091
TIMM44	-1	28	582246	604742
CCDC88A	-1	3	96212	167859
TLCD1	-1	19	5955265	5957173
	-1	1	12878485	12882617
NANP	-1	3	32105098	32108985
GDNF	-1	Z	11726876	11742913
TUBA1A	1	33	7117397	7121192
	-1	25	2266372	2267965
UQCRHL	1	8	21951261	21952830
ZNF276	1	11	18771553	18778212
HBS1L	1	3	55846631	55911966
RCSD1	-1	1	92961990	92997116
	-1	Z	81795195	81801734
DNAJC1	1	2	17823830	17951910
CDCA3	-1	1	77922769	77924912
ZAR1L	1	1	175938760	175941165
CYP1B1	-1	3	32039527	32044728
MSANTD3	-1	2	89082566	89090432
	1	25	2261217	2262855
RAB40B	1	18	3365331	3388901
	1	17	9005909	9019497
	-1	1	34489776	34497789
VWA3A	1	14	8980220	9008446
CTXN1	-1	28	506848	508022
	-1	1	12862932	12874644
CNN3	1	8	13815244	13837179
BCL11B	-1	5	47979726	48071473
LRPAP1	1	4	81846608	81856078
RPL23A	1	19	5949676	5952152
SALL1	1	11	5932736	5950003
ATRIP	-1	12	3688502	3701516
ALG14	1	8	13781317	13802579
SORBS1	1	6	17155446	17276941
POLA1	-1	1	119273945	119465002
	-1	12	3665300	3680770
	1	5	47122320	47124410
MOSMO	1	14	8953140	8976064
RAB34	-1	19	5946988	5949553
MECR	-1	23	2898792	2905063
	-1	4	81613402	81613926
PRORSD1P	1	3	88895	91751
TOX3	1	11	5223979	5345307
COMMD3	-1	2	17743273	17746768
	1	19	5945913	5947011
ADRA2C	-1	4	81576968	81578308
WDR70	1	Z	11566273	11702158
	-1	19	5943316	5945850
MAPT	-1	27	5360090	5397664
SHISA5	-1	12	3654065	3659153
FBN3	1	28	367087	488932
SERPINB10	-1	2	67665297	67674062
RMDN2	1	3	31979443	32020628
SRSF4	-1	23	2888291	2898222
ARX	1	1	119266982	119271182
NAA80	-1	12	3642902	3644265
BMI1	-1	2	17732934	17742871
BRCA2	-1	1	175900477	175937209
	-1	1	118697446	118698606
CCP110	1	14	8932617	8947472
HYAL3	-1	12	3640843	3643608
TMEM56	-1	8	13738852	13781167
SOHO-1	-1	4	81401297	81403526
	-1	28	258372	260465
CTDSPL2	-1	10	20212122	20248395
BIRC5	-1	3	15519544	15520683
U2SURP	1	9	10778211	10814015
LPAR2	-1	30	1128565	1137195
EIF3F	-1	6	17053947	17058803
	1	1	118609289	118610518
	-1	1	118544536	118545780
CHD9	-1	11	5015742	5089734
SUPT6H	1	19	5921244	5941204
NUP155	-1	Z	11533783	11564661
MTIF2	-1	3	77845	88773
GNB3	1	1	77917296	77922102
OASL	-1	12	3635427	3637460
	1	1	175888052	175900559
SPAG6	-1	2	17695373	17728029
SDF2	-1	19	5914173	5916257
MRAS	1	7	25228579	25265411
GDE1	-1	14	8927258	8931721
HCCS	-1	8	13729738	13737105
IL1RAPL1	-1	1	117527572	118143733
	-1	28	194557	243536
SEMA3B	1	12	3631598	3635036
	1	1	175877971	175887174
CDC42EP3	-1	3	31890337	31916467
GSAP	1	1	12815093	12861596
RPS27A	1	3	74821	76716
CSF1R	1	13	13980059	13997910
SLC38A3	-1	12	3614475	3623786
BDNF	-1	5	3979544	4011508
EXT1	-1	2	135873550	136036349
LRRC41	-1	8	21942496	21951011
VPS9D1	-1	11	18769479	18771877
	1	Z	81787829	81793027
AHRR	-1	2	88971793	89054391
TUBA1C	-1	33	7109678	7113350
MPZL1	-1	1	92933089	92944816
	-1	25	2251824	2253321
PAQR9	-1	9	10760401	10761648
	1	Z	81784395	81788678
P3H3	1	1	77900316	77910271
NR1D2	1	2	37152397	37175363
PCOLCE2	-1	9	10713989	10733607
ANK1	-1	22	2927488	2974857
AADAT	1	4	25220326	25235195
PYM1	1	33	7103196	7105683
ARHGEF7	1	1	140644742	140749677
PBX4	-1	30	1116756	1126242
ERC1	1	1	60556357	60832599
	-1	23	2842969	2885597
RWDD3	-1	8	13715182	13724764
LMBRD1	1	3	83099425	83166464
SGK3	1	2	115207256	115264028
SLC39A9	-1	5	28215545	28232960
LLPH	-1	1	34486674	34489660
	1	3	104484251	104486240
MPC2	1	1	92913598	92920427
	-1	25	2245169	2251383
NDUFA8	-1	17	9003054	9005858
TEKT1	-1	19	10042756	10052236
KIAA0100	-1	19	5896970	5913837
N4BP2L2	1	1	175842544	175866761
GPR162	1	1	77894615	77899113
ANKRD17	-1	4	50730426	50809631
PIP4K2A	1	2	17544486	17645198
TPCN1	-1	15	12879143	12931736
ANXA7	-1	6	17032797	17047411
TMC5	1	14	8913539	8925051
	1	7	24819264	24822317
YIPF4	-1	3	31786701	31801008
CPLANE1	-1	Z	11468109	11532281
TMEM200B	-1	23	2822852	2824408
	1	3	31644586	31647867
KANSL1	1	27	5290753	5359216
VRK1	1	5	46806027	46838896
	-1	19	5889837	5897107
PTPN12	-1	1	12711371	12781126
CPZ	1	4	81163250	81197855
ARMC3	-1	2	17448659	17498050
PDGFRB	1	13	13957973	13973578
MVP	1	28	118450	128225
GNAI2	-1	12	3601923	3612996
SERPINB10B	-1	2	67656284	67662678
ALDOC	-1	19	5884422	5888133
GPR78	1	4	81142872	81147963
PTF1A	-1	2	17415549	17417320
CDX1	-1	13	13936846	13947085
MCM5	-1	1	52093781	52114911
PLBD2	-1	15	12867704	12870568
	-1	2	67641034	67649937
PIGS	-1	19	5880064	5884125
COX18	-1	4	50722658	50728122
VCPIP1	-1	2	115177217	115191152
PPP3CB	1	6	16985735	17029305
	1	5	28176306	28178384
SFXN4	-1	6	30962012	30975792
PLEKHD1	-1	5	28194527	28212226
	1	25	2242318	2242683
SLC6A7	-1	13	13923362	13933620
CDC27	1	27	5259680	5286482
UNC119	-1	19	5870573	5874427
GYG1	-1	9	24095782	24111128
CNTNAP5	-1	7	24417886	24674006
ADAMTS3	-1	4	50473922	50604585
TRMT44	1	4	80968536	80981295
PDS5B	-1	1	175733995	175832231
SDSL	-1	15	12864255	12866637
	-1	9	24085087	24091634
FOXN1	1	19	5847957	5861575
MYL4	1	27	5250693	5256162
RBL2	-1	11	4991886	5011381
GYPC	-1	7	24024963	24051622
RASD2	-1	1	52034440	52042836
NPFFR2	1	4	50415796	50429903
USP54	1	6	16926091	16976146
	-1	27	5243768	5247636
LHX5	1	15	12856850	12862055
PTBP2	-1	8	13336528	13398389
	1	Z	11358146	11454064
MB	1	1	52004040	52007757
CD4	1	1	77873930	77885897
MYOZ1	1	6	16860338	16872753
MYBL1	-1	2	115139370	115162145
HPS3	-1	9	24057105	24083265
ACOX3	-1	4	80933353	80968494
SYNPO2L	1	6	16818878	16849933
GC	-1	4	50399945	50405933
PAPOLB	1	5	46671242	46711072
EIF3J	-1	10	20198916	20207682
	1	17	8964516	8989416
SLC5A6	-1	3	104480205	104484164
FN3KRP	-1	18	3353300	3359663
	1	25	2238312	2238677
	-1	3	82935508	83074937
KL	-1	1	175586953	175631538
SEMA3F	1	12	3580056	3597490
SERPINB6	-1	2	67630790	67640410
KIAA1217	-1	2	16935030	17269638
DDX42	1	27	5225378	5241792
TNFRSF6B	-1	20	9650082	9655443
CAMK2A	1	13	13896868	13917085
VXN	1	2	115110507	115125929
RBFOX2	1	1	51917777	51989848
TMC7	-1	14	8882558	8896929
LAG3	1	1	77862795	77868711
BIN1	1	7	23682689	23766446
HTRA3	1	4	80855311	80877258
SLC1A3	1	Z	11170515	11234911
	1	2	115083826	115099513
CCDC47	-1	27	5215338	5225187
	-1	6	16782708	16809817
	1	1	77844882	77848395
RBM19	1	15	12740583	12788535
ARSI	1	13	13888545	13891555
CYP27C1	1	7	23656426	23668770
SLC4A4	1	4	50212212	50372852
RRS1	1	2	115081599	115082672
BIRC6	-1	3	31609464	31785558
AK7	1	5	46651390	46670540
ARFRP1	1	20	9629100	9642654
SH3TC1	1	4	80793977	80825261
	-1	3	82927266	82933914
CRH	-1	2	115011152	115012145
	-1	4	25043164	25044708
SUSD6	-1	5	28098839	28167889
SERPINB1	-1	2	67621788	67629938
DPYD	1	8	12966245	13290132
EPB41	1	23	2743037	2816538
	-1	20	9621257	9628621
FUT11	-1	6	16774824	16781124
	-1	3	82895484	82904800
WRNIP1	1	2	67588349	67613675
GSKIP	1	5	46646127	46650779
CHCHD1	-1	6	16766053	16768405
RBM10	1	12	3555325	3570961
ERCC3	1	7	23626750	23643336
STARD13	1	1	175547844	175573201
ABCF2	1	2	159572	241719
	-1	2	88931563	88963976
LIN7C	-1	5	3937292	3949809
RAD54L	1	8	21923578	21941787
TRIM55	1	2	114973276	115009947
HMGA2	1	1	34324330	34428910
GNAI3	1	26	1241168	1253846
UVRAG	-1	1	195484990	195565945
	-1	17	8944398	8947523
COQ7	-1	14	8873314	8882226
RSBN1L	-1	1	12650569	12700021
RANBP3L	-1	Z	11028611	11066332
MLF2	-1	1	77831588	77841435
TBX5	1	15	12598201	12638563
COL9A1	1	3	82821169	82887349
	-1	6	16746638	16758682
ZBTB46	1	20	9569513	9605598
SNX7	-1	8	12790282	12813460
DCK	1	4	50129586	50140105
MYLK4	-1	2	67521992	67599260
TCOF1	-1	13	13855851	13873523
	1	8	21864386	21868833
DSN1	-1	30	1110787	1116428
ANKRD10	-1	1	140577901	140612165
ITPRIPL2	-1	14	8862186	8867077
	1	Z	81765424	81795194
	-1	25	2236545	2256525
MED30	1	2	135774418	135791010
FBXO39	1	19	10039242	10045919
	1	7	23616324	23620493
DNAJC5B	1	2	114919024	114955857
	1	1	175449309	175545587
JAKMIP2	-1	13	18752656	18788177
	-1	1	92869586	92913017
FN3K	-1	18	3342109	3349216
ELL	1	28	3997087	4031848
ING1	1	1	140545200	140551013
ZNF750	1	18	3310711	3313521
GPR61	1	26	1239193	1240533
LGR4	-1	5	3874462	3933136
CHPF2	-1	2	154470	159009
POMGNT1	-1	8	21849466	21864259
DZANK1	1	3	15499040	15539871
	-1	17	8924021	8959039
TBX3	1	15	12495131	12505106
WNT11	1	1	195315169	195341425
TOMM5	1	Z	81753560	81755457
RPL15	1	2	37133710	37139279
	1	25	2234536	2235363
SLC30A8	1	2	135661556	135682093
MOB1B	1	4	50089708	50124266
PLPPR4	-1	8	12637014	12664559
COPS7A	1	1	77817350	77820482
NADK2	-1	Z	10992888	11023261
SYT17	-1	14	8822435	8852860
	-1	5	3848102	3868453
CDK10	1	11	18760175	18764817
PDCD6	1	2	88921515	88928014
PARP3	-1	12	3551260	3554379
ATG2B	-1	5	46604362	46646278
	1	Z	27685252	27700855
NKX6-3	-1	22	2923619	2925165
VAT1	-1	27	7935605	7944619
SPG11	1	10	20171900	20204388
	1	23	2734269	2742975
CP	1	9	24039075	24062914
MYH9	1	1	51752609	51820554
PIANP	-1	1	77803621	77808412
CLEC19A	-1	14	8815486	8821411
GPR62	-1	12	3548415	3550704
PECR	1	7	23565554	23577911
RFC3	-1	1	175226091	175239903
GRSF1	-1	4	50079169	50085060
PDE7A	-1	2	114828582	114898800
BDKRB1	1	5	46575153	46577714
TMEM169	-1	7	23551701	23559373
PCBP4	1	12	3544615	3548464
MAB21L1	1	1	174520441	174521798
ABHD14B	1	12	3541944	3542857
TRNAU1AP	-1	23	2708287	2723179
BDKRB2	1	5	46550123	46571687
TMEM60	1	1	12642781	12647019
FAM135A	-1	3	82677497	82757736
CD74	1	13	13851648	13855558
TXN2	1	1	51727168	51734903
SKP2	1	Z	10978967	10990022
GMDS	-1	2	66990175	67383301
ABHD14A	-1	12	3540358	3541462
AKTIP	1	11	4976046	4988616
MED13L	1	15	11842672	12020606
C14orf132	1	5	46461828	46487764
ZNF384	-1	1	77755770	77781779
ZSWIM8	-1	6	16669233	16730354
PLPPR5	1	8	12561720	12758336
MSRB3	1	1	34107213	34191038
TRPC1	1	9	10687964	10708703
TM4SF18	1	9	24036053	24042090
MTFR1	1	2	114804766	114825447
GLRX5	1	5	46259416	46265888
FOXRED2	1	1	51716683	51725962
TSPAN1	1	8	21841065	21844951
NCMAP	-1	23	2696846	2700720
RUFY3	1	4	50027838	50078064
C15H12orf49	1	15	11722028	11727568
TM4SF1	1	9	24026066	24031359
	1	6	16558510	16661215
	-1	12	3535461	3540337
AMIGO1	-1	26	1222615	1233965
THAP12	1	1	195171182	195183627
	-1	25	2233303	2233668
BBOX1	1	5	3749262	3782806
FKBP8	1	28	3991121	3997724
SDHAF4	-1	3	82667795	82674292
LMBRD2	-1	Z	10937257	10979460
PALMD	-1	8	12531463	12557002
SYNE3	-1	5	46187929	46228922
ARMC1	-1	2	114773595	114803982
TM4SF4	-1	9	23998508	24002932
RNFT2	-1	15	11696113	11719714
FOXF2	1	2	66892969	66897037
WWTR1	1	9	23950498	23990584
RPS14	1	13	13844163	13849165
TTC27	-1	3	31481892	31584930
SYPL2	1	26	1220863	1226254
POLR3F	-1	3	15490931	15498846
	-1	1	195145039	195161469
	-1	8	21786013	21811771
FBXW8	-1	15	11634130	11680387
CLMN	-1	5	46093745	46160385
SEMA3G	-1	12	3527264	3534653
ARHGAP21	1	2	16795056	16932049
COMMD2	1	9	23940328	23945166
SMAP1	-1	3	82553530	82647722
SMG1	-1	14	8731539	8790169
CYP7B1	-1	2	114394053	114416525
TPD52L2	-1	20	9535972	9552110
UTP3	1	4	50022591	50024186
EIF3D	1	1	51709011	51716385
BHLHE22	1	2	114381432	114383485
CAMK2G	1	6	16404371	16525081
ING4	-1	1	77734990	77749769
ABLIM2	-1	4	80649049	80786524
TESC	1	15	11628671	11631426
FIBIN	1	5	3728374	3730202
KXD1	-1	28	3989910	3991254
B3GAT2	1	3	82531592	82553686
NDST1	-1	13	13819393	13828228
EXOC2	-1	2	66497426	66625421
XRCC5	-1	7	23496750	23539803
	-1	2	114290742	114292374
RPGRIP1L	1	11	4878175	4936909
SYNPO	-1	13	13797199	13806846
CACNG2	1	1	51652325	51698867
	1	25	2230728	2231473
CHMP1A	-1	11	18755498	18759263
JCHAIN	-1	4	50012279	50018146
OGFRL1	1	3	82399479	82408639
CLK1	-1	7	11298069	11305798
	-1	1	195129138	195132350
LEMD3	1	1	34057985	34105026
	-1	25	2229366	2229731
SRSF5	-1	5	28087093	28091730
FAM45A	1	6	30953846	30963313
RNF13	-1	9	23911969	23940203
DPEP1	1	11	18749428	18753144
