Gene name	mean
Ehmt2	0.03979024159364226
Ei24	0.10380722622338442
Eid1	0.08405552002647082
Eid2	0.15276565941618095
Eid2b	0.21883757560008327
Eif1	0.4864363824511051
Eif1ad	0.08319533437275015
Eif1ax	0.016972170288032426
Eif1b	0.07993232738999463
Eif2a	0.08708212827566922
Eif2ak1	0.1574343029889662
Eif2ak2	0.3890682182286903
Eif2ak3	0.09176463942660666
Eif2ak4	0.1099457572451612
Eif2b1	0.057241559054429125
Eif2b2	0.0635696282992232
Eif2b3	0.1582433896433296
Eif2b4	0.19797440013201267
Eif2b5	0.1517053975124508
Eif2d	0.2501618374122827
Eif2s1	0.019960030662946097
Eif2s2	0.053132169987860974
Eif2s3x	0.008436509628337809
Eif2s3y	0.08942202670257213
Eif3a	0.03641470881547903
Eif3b	0.057432765538599224
Eif3c	0.026291603521155674
Eif3d	0.010437069439094795
Eif3e	0.01798285712820665
Eif3f	0.08611614063486106
Eif3g	0.018142797798824987
Eif3h	0.03198068009263895
Eif3i	0.011018017330225834
Eif3k	0.039075441062568265
Eif3l	0.02645701772891622
Eif3m	0.012249292165385924
Eif4a1	0.03230218599899158
Eif4a2	0.022065334176871083
Eif4a3	0.05104408352668214
Eif4b	0.09921187446718197
Eif4e	0.061261463816972624
Eif4e2	0.0795660140894886
Eif4e3	0.12321344396530072
Eif4ebp1	0.11671631188755754
Eif4ebp2	0.11380412241742575
Eif4ebp3	0.2350044154773613
Eif4enif1	0.1508988037456104
Eif4g1	0.12556345220791862
Eif4g2	0.03310944896469505
Eif4g3	0.1496340398107989
Eif4h	0.05390561185690414
Eif5	0.09864691027289653
Eif5a	0.2603556328240973
Eif5a2	0.02283372842652293
Eif5b	0.06787246149431145
Eif6	0.03131167885050977
Elac1	0.09307189905493954
Elac2	0.14672738740591798
Elavl1	0.01867759004536656
Elavl3	0.01461308978786291
Elavl4	0.0374157277348777
Elf1	0.11279711554258748
Elf2	0.10550281402691053
Elf4	0.2612957177685271
Elfn1	0.04035467855359361
Elfn2	0.019276509196385516
Elk1	0.16037970902971568
Elk3	0.08682028092176723
Elk4	0.15036760571159682
Ell	0.09206028973401027
Ell2	0.1623291204192292
Elmo1	0.011018002135920336
Elmo2	0.01607236582051055
Elmod1	0.04310286734144345
Elmod2	0.09801472939634777
Elmod3	0.22461981612078466
Eln	0.2846855253020125
Elof1	0.12594744988841874
Elovl1	0.10133016876139447
Elovl2	0.09643804037780376
Elovl4	0.05886000030657972
Elovl5	0.06053540322208805
Elovl6	0.054971386354820816
Elovl7	0.1406746013715141
Elp2	0.21014358075751507
Elp3	0.06177121744246309
Elp4	0.3705775431986978
Emb	0.3690306923378079
Emd	0.14020568656112034
Eme2	0.2795091502819005
Emg1	0.12929066248623225
Emid1	0.351875462885385
Emilin1	0.1308203632613604
Emilin2	0.1599752380310476
Eml1	0.03906085035664839
Eml2	0.05413834028758288
Eml3	0.0915945688464396
Eml4	0.13838203283816805
Eml5	0.05483147606745911
Emp1	0.1909837975954779
Emp2	0.16275553172834534
Emp3	0.05906264527507715
Emx1	0.027367341636410043
Emx2	0.05826972053614174
Enah	0.16435224261376566
Enc1	0.004719625099822884
Endod1	0.21829534754381244
Endog	0.04985621907535394
Eng	0.2765284716308539
Engase	0.13177851361287118
Enho	0.038757349678131665
Eno2	0.023236899297228938
Eno3	0.016240493615357416
Enoph1	0.061390534885460535
Enox1	0.024637336923132372
Enox2	0.07961482246924519
Enpp1	0.1945236085216971
Enpp2	0.0629003752195105
Enpp4	0.2008947971319129
Enpp5	0.16780670342118928
Enpp6	0.1276011905056654
Ensa	0.08586907191183125
Entpd1	0.3049724571924257
Entpd2	0.13214073339919785
Entpd5	0.16075511344242344
Entpd6	0.11411347154341832
Entpd7	0.08193858425645711
Eny2	0.24073987113648915
Ep300	0.08593403170398234
Ep400	0.09485518286022736
Epas1	0.09561575693410028
Epc1	0.10844656568385504
Epc2	0.08893312353908832
Epcam	0.14237593334580706
Epdr1	0.16121560325539114
Epha2	0.03796749612507129
Epha4	0.016444017480400596
Epha5	0.038484274733890086
Ephb1	0.01684532289513995
Ephb3	0.03231715414559179
Ephb4	0.05425573278483695
Ephb6	0.07300362221894799
Ephx1	0.12798433777567034
Ephx2	0.24831345621144055
Ephx4	0.13200492281744475
Epm2a	0.10400638776357067
Epm2aip1	0.10937908853872848
Epn1	0.07312088537571655
Epn2	0.1148788608513267
Eprs	0.0961434811034542
Eps15	0.18840256856547571
Eps15l1	0.07185401863685185
Eps8	0.08641084591984179
Epsti1	0.3723815925559643
Eral1	0.26055584383752944
Erap1	0.17430198843596986
Erbb2	0.11347316042156548
Erbb3	0.10130868597972936
Erbb4	0.023291329268910636
Erc1	0.027454279295355568
Erc2	0.021428692091778896
Ercc1	0.11337270766790293
Ercc2	0.02371948387059741
Ercc3	0.035431186892270095
Ercc4	0.09374219758470444
Ercc5	0.34746015426405497
Ercc6	0.2387983734235681
Ercc8	0.09222983107892846
Erf	0.03756759428577825
Ergic1	0.02031748826793832
Ergic2	0.06313969902609295
Ergic3	0.02296425036316448
Eri1	0.10751354899181012
Eri2	0.3270165461642153
Eri3	0.06927343502865788
Erlec1	0.062010467076254724
Erlin1	0.08868015635296042
Erlin2	0.03333461763308259
Ermn	0.2824444754641061
Ermp1	0.14003183431379687
Ern1	0.07134107942995625
Ero1l	0.07336650451406056
Ero1lb	0.05697084111817233
Erp27	0.3804922212487865
Erp29	0.09611656256614567
Erp44	0.09722898632653383
Errfi1	0.2003490947555411
Esam	0.3708489447983324
Esco1	0.30632614785999024
Esd	0.09780580298372732
Esf1	0.19785756302144888
Espl1	0.25987875679625416
Esrra	0.029319400148579762
Esyt1	0.1295612684878424
Esyt2	0.09906094736784968
Etaa1	0.5315204572653048
Etf1	0.131605062094098
Etfa	0.09204380239193016
Etfb	0.09140850369998746
Etfdh	0.06415708290260609
Ethe1	0.080335014301608
Etnk1	0.06857496562160087
Etnk2	0.11422496066533674
Ets1	0.08294810444561931
Ets2	0.0619638562216317
Etv1	0.06531206698787859
Etv3	0.15225141906390408
Etv4	0.1135401217844056
Etv5	0.0699146378142594
Etv6	0.13411098615277756
Evc	0.1856117019221928
Evc2	0.18360036211745165
Evi2a	0.4029480366222137
Evi5	0.09572080532910468
Evi5l	0.03642992056502113
Evl	0.08329742982028969
Ewsr1	0.07170951387029202
Exd2	0.18323831971260365
Exoc1	0.02569350183850745
Exoc2	0.05875702583235341
Exoc3	0.03834287508726003
Exoc4	0.04260683890932867
Exoc5	0.03208397803844396
Exoc6	0.07928678302335808
Exoc6b	0.027082623822511587
Exoc7	0.031280774508053465
Exoc8	0.022393745258349192
Exog	0.18455443788611614
Exosc1	0.051617977919371005
Exosc10	0.1026884636361236
Exosc2	0.044856128737908056
Exosc3	0.11228924161421383
Exosc4	0.040124463382623834
Exosc5	0.07247410993428931
Exosc6	0.03138571597696941
Exosc7	0.060784334245968165
Exosc8	0.10067571034657796
Exosc9	0.0920714815401892
Ext1	0.042416618747787384
Ext2	0.04408680681339095
Extl1	0.23400005244174266
Extl2	0.0910559050758236
Extl3	0.020249195680950363
Eya1	0.05205575377649182
Eya3	0.08929593053965251
Ezh1	0.027826270428261416
Ezh2	0.030704561825692
Ezr	0.01979906066989401
F11r	0.28814056755532896
F13a1	0.10050971208684556
F2r	0.12524367887964424
F3	0.4735412615115938
F8a	0.07575756776355158
Fa2h	0.13710385925323776
Faah	0.16616281395415572
Fabp5	0.14019393885392906
Fabp7	0.18502065707024312
Fadd	0.14399046218647346
Fads1	0.08448489299093273
Fads2	0.07987104313659853
Fads3	0.07145382240814667
Fads6	0.12355919369111885
Faf1	0.08217186335310367
Faf2	0.04305551052915787
Fah	0.09362781936642847
Fahd1	0.10441289674540244
Fahd2a	0.1720780356906183
Faim	0.08447871666413705
Faim2	0.09095673196200027
Fam102a	0.0330973652262141
Fam102b	0.0867480782808438
Fam107a	0.04623067313446743
Fam107b	0.028239191075161225
Fam110a	0.11429038360396432
Fam110b	0.023014431450744284
Fam111a	0.549810134809102
Fam114a1	0.2470890742917541
Fam114a2	0.2693489721224168
Fam117a	0.1857157310427585
Fam117b	0.09825173959201064
Fam118a	0.039644076256292515
Fam118b	0.050018087599429266
Fam120a	0.07330260958957956
Fam120b	0.17153770625241938
Fam120c	0.13785486289880675
Fam122a	0.04608008640217917
Fam122b	0.2686430221665559
Fam126a	0.11049491154432432
Fam126b	0.0771918588980268
Fam129b	0.0494108672881033
Fam129c	0.1782174008694673
Fam131a	0.10866819397596224
Fam131b	0.056711050998482324
Fam133b	0.11550194133729
Fam135a	0.22534146973680175
Fam136a	0.09181632418324978
Fam13a	0.15155281355905895
Fam13b	0.12993448666356452
Fam13c	0.15971762248226354
Fam149a	0.24723615320254186
Fam149b	0.24495838502717454
Fam151b	0.1563867908536361
Fam155a	0.18695004528395348
Fam160a2	0.11785274540764977
Fam160b1	0.06580423450779492
Fam160b2	0.1325169880015169
Fam162a	0.27150803177043153
Fam163a	0.2477111014154317
Fam163b	0.05101335493053796
Fam167a	0.14696811758786926
Fam167b	0.0766135484262779
Fam168a	0.05856921185655217
Fam168b	0.02790986606985065
Fam169a	0.21950632867808745
Fam171a1	0.09832054160865897
Fam171a2	0.04355516016202613
Fam171b	0.12513670761245166
Fam172a	0.10533659921749146
Fam174a	0.30461285397630017
Fam174b	0.11312268883457488
Fam177a	0.08013937282229966
Fam178b	0.2052405426245605
Fam181a	0.14209267332886885
Fam181b	0.1725987394444291
Fam184a	0.08561730015105537
Fam184b	0.16049215293075134
Fam185a	0.32260233997521176
Fam189a1	0.17607547616183508
Fam189a2	0.1236075817628126
Fam189b	0.06755183189837978
Fam192a	0.06308888473871327
Fam193a	0.11451329202684117
Fam193b	0.21742960463467956
Fam199x	0.03511763402021161
Fam20a	0.11785410974225975
Fam20b	0.034172635268224456
Fam20c	0.04876396701240497
Fam32a	0.01511548454422063
Fam3a	0.09621046779624846
Fam3c	0.053248256258718416
Fam43a	0.0611673843160095
Fam45a	0.1290397392299507
Fam49a	0.008096010573181425
Fam49b	0.036873996989013016
Fam50a	0.01697459241719866
Fam53a	0.25027996978628464
Fam53b	0.14863124104188533
Fam53c	0.13045321462365495
Fam57a	0.2990731944474334
Fam57b	0.06020842769525087
Fam71a	0.40492420313841376
Fam72a	0.20311895296748436
Fam76a	0.040511979461209935
Fam76b	0.037031655202898715
Fam81a	0.046760895005709575
Fam83d	0.15053511783565784
Fam83g	0.1635353705685441
Fam89a	0.08640206284698719
Fam89b	0.046556065227361665
Fam92a	0.17231792410129235
Fam98a	0.0861733933583158
Fam98b	0.1004680367151538
Fam98c	0.24643739359556704
Fan1	0.3171348944624169
Fancc	0.4663779068913113
Fance	0.3366839620502739
Fancf	0.11714562059764826
Fancg	0.3850886974191007
Fancl	0.2586255404314473
Fancm	0.3743269081188609
Far1	0.03535843614924633
Far2	0.0975378750359664
Farp1	0.06912043975110027
Farp2	0.1837389830101276
Fars2	0.13161676460709612
Farsa	0.04759052952840361
Farsb	0.07733499440154587
Fas	0.4753532408854418
Fasn	0.09465094400573884
Fastk	0.15125422836820204
Fastkd1	0.3143913211725548
Fastkd2	0.42939578186175614
Fastkd3	0.30051369485967444
Fastkd5	0.3552205963709819
Fat1	0.07160402891033382
Fat3	0.06671527320944355
Fat4	0.054263346870349435
Fau	0.059707559528009865
Fbf1	0.2732188531192038
Fbl	0.039601042416420526
Fblim1	0.14263444480778295
Fbll1	0.05933317775024673
Fbln1	0.11650486246128905
Fbln2	0.1153053280715362
Fbln7	0.1308458621601791
Fbrs	0.10349274703657503
Fbrsl1	0.1961772369177992
Fbxl12	0.03684554740276903
Fbxl14	0.01720177131652947
Fbxl15	0.033342382499686365
Fbxl16	0.030970110240046218
Fbxl17	0.10610801957982953
Fbxl18	0.036035212524423696
Fbxl19	0.03815377897452897
Fbxl20	0.0285219668648824
Fbxl3	0.03435258899417147
Fbxl4	0.08232413177324675
Fbxl5	0.10231392805328243
Fbxl6	0.13912051030341846
Fbxo10	0.048892599125553694
Fbxo11	0.013301174525084516
Fbxo2	0.06619765464325605
Fbxo21	0.027205789302062727
Fbxo22	0.1039713131877001
Fbxo25	0.07783209336712622
Fbxo28	0.0572024917334338
Fbxo3	0.059274746796650526
Fbxo30	0.14833793188204047
Fbxo31	0.04276862488351958
Fbxo32	0.038523743007965267
Fbxo33	0.1300114452999276
Fbxo34	0.2741379869550264
Fbxo36	0.32656951154204805
Fbxo38	0.08793702945974563
Fbxo4	0.13266478767506162
Fbxo41	0.028125112960711456
Fbxo42	0.05466933196765158
Fbxo44	0.05649109910188144
Fbxo45	0.05241811029105259
Fbxo46	0.06816425474397785
Fbxo5	0.2742814591665089
Fbxo6	0.17411026799644394
Fbxo7	0.32811663566990457
Fbxo8	0.06170299896007957
Fbxo9	0.09183846127457616
Fbxw11	0.017099157773579902
Fbxw17	0.28738656007831986
Fbxw2	0.07095002776168338
Fbxw4	0.10991609525963048
Fbxw5	0.058279205033524836
Fbxw7	0.06299445277818247
Fbxw8	0.14974679447128125
Fbxw9	0.11478105752297828
Fcer1g	0.3171777344106929
Fcf1	0.0634567003632485
Fcgr1	0.4218185220193884
Fcgr2b	0.5172520928594597
Fcgr4	0.4415913305989944
Fcgrt	0.148710522809436
Fcho1	0.07924367119515814
Fcho2	0.07375123028069801
Fchsd1	0.10785741818877197
Fchsd2	0.061063336253398666
Fcna	0.3199829805405666
Fcrls	0.3487708295970245
Fdft1	0.10846193329131656
Fdps	0.13912181478240973
Fdx1	0.1755954604962349
Fdxacb1	0.4085358710745732
Fdxr	0.17695251882580834
Fech	0.14959321055542255
Fem1b	0.010572644806474
Fem1c	0.010410729465519292
Fen1	0.027261723059081998
Fermt2	0.02070319138613709
Fermt3	0.03616728779933552
Fes	0.06654725134559655
Fez1	0.06425289105425222
Fez2	0.07090170034241139
Fezf2	0.036127997465091086
Fgd1	0.08743684748622649
Fgd2	0.1065979917934372
Fgd3	0.185866432362478
Fgd4	0.17925476349676453
Fgd6	0.2638478008334789
Fgf1	0.05292276973297335
Fgf11	0.048197602439998065
Fgf12	0.05159815627279248
Fgf13	0.061046765707933666
Fgf2	0.06546411758993335
Fgfbp3	0.2224662451555813
Fgfr1	0.019010764454713742
Fgfr1op	0.2013006883670561
Fgfr1op2	0.024693866088947088
Fgfr2	0.058976105841335474
Fgfr3	0.08630917389990797
Fgfrl1	0.10518830631022254
Fggy	0.14267278030351446
Fh1	0.06572479798913215
Fhit	0.10329458596328674
Fhl1	0.14258352152695233
Fhl2	0.03255730733465946
Fhl3	0.02500415119947268
Fhod1	0.12148380296833755
Fibp	0.027532844323883587
Ficd	0.049463427400613706
Fig4	0.04405470697467149
Fignl2	0.08015628988676264
Filip1l	0.15431761681365191
Fip1l1	0.050617202154105694
Fis1	0.06326827609279982
Fitm2	0.11775694299589146
Fiz1	0.06299436145669411
Fjx1	0.08546960904918978
Fkbp10	0.07495746558885917
Fkbp11	0.121396185133489
Fkbp14	0.0910744625985378
Fkbp15	0.27077628431172424
Fkbp1a	0.11890392268347995
Fkbp1b	0.07999661370031713
Fkbp2	0.03558025418511487
Fkbp3	0.09585813722465733
Fkbp4	0.0949186540056968
Fkbp5	0.11760013430129553
Fkbp7	0.12612066275125425
Fkbp8	0.07181638168232314
Fkbp9	0.06281863928792839
Fkbpl	0.3956812418511405
Fkrp	0.03969083269010836
Fktn	0.15490368881583466
Flad1	0.11262986527515595
Flcn	0.04442014056587158
Fli1	0.05240418975166323
Flii	0.03775995515584952
Flna	0.03164884287412985
Flnb	0.03793416260316471
Flot1	0.0210116294522824
Flot2	0.022783419766853698
Flrt1	0.018437333798440272
Flrt2	0.03762035309009094
Flrt3	0.04629181538996581
Flt3l	0.2355939448062197
Flywch1	0.15631462187226136
Flywch2	0.2505029270918471
Fmn2	0.20997950906241566
Fmnl1	0.08961920046140258
Fmnl2	0.08960864501848341
Fmnl3	0.03823093686848068
Fmo1	0.19055920133923904
Fmr1	0.07298434290380805
Fn1	0.07386976302541713
Fn3k	0.10915899019338232
Fn3krp	0.0976778359436314
Fnbp1	0.04427243429437952
Fnbp1l	0.03701794299342714
Fnbp4	0.1632486738578138
Fndc3a	0.10585658272970684
Fndc3b	0.07082289790718077
Fndc4	0.07161464383929689
Fndc5	0.027372563892275718
Fnip1	0.13474279745224646
Fnip2	0.21917559764262945
Fnta	0.08503213019463414
Fntb	0.10353821203446807
Folh1	0.1640523845379977
Folr2	0.158357332865086
Fos	0.16711256243488934
Fosb	0.0724563979097015
Fosl2	0.04523911316271522
Foxg1	0.09898988119454384
Foxj1	0.055321708603678216
Foxj2	0.0993515680203815
Foxj3	0.09483402523096736
Foxk1	0.06722711443103603
Foxk2	0.09718851529248912
Foxm1	0.19477616030150752
Foxn2	0.13415270529231674
Foxn3	0.06319337647619715
Foxo1	0.07454931608816168
Foxo3	0.048697290621660005
Foxo4	0.19007364756311426
Foxo6	0.049990726780017584
Foxp1	0.09217761347126792
Foxp4	0.06939749487042464
Foxred1	0.2638998753036606
Foxred2	0.1066811947242436
Foxs1	0.19702533746884013
Fpgs	0.14659262446120291
Fpgt	0.2527303175441021
Frat2	0.12495136028421505
Frem2	0.09636966753007692
Frg1	0.04270356324180817
Frmd4a	0.04184196508580465
Frmd4b	0.06689337838379443
Frmd5	0.08704119211182203
Frmd6	0.05189624722072531
Frmd8	0.0915796963542954
Frmpd1	0.2344023585880865
Frrs1	0.2445057055553286
Frs2	0.05409011013852765
Frs3	0.0938147117051162
Fry	0.02841567050086918
Fryl	0.047991695775030985
Frzb	0.09829086871729101
Fscn1	0.03850908299662358
Fsd1	0.04688946706537875
Fsd1l	0.07012863135241681
Fstl1	0.0918598649649584
Fstl5	0.08243560708505128
Fth1	0.15209382536282062
Fto	0.12791953510560594
Ftsj1	0.1201806974653915
Ftsj3	0.12611803673708782
Fubp1	0.03481452289870009
Fubp3	0.09138855445446782
Fuca1	0.18670155045076844
Fuca2	0.18467884850735716
Fundc1	0.06834352683445842
Fundc2	0.15993637783245054
Furin	0.05779661401982416
Fus	0.05030495194584711
Fut10	0.15125210869470435
Fut11	0.10352372993322004
Fut8	0.0604505765789886
Fut9	0.017028501441957656
Fuz	0.09458388935090972
Fxn	0.2370737807866501
Fxr1	0.04408908583885349
Fxr2	0.028912786079198036
Fxyd1	0.14903558417380178
Fxyd5	0.9703187866387388
Fxyd6	0.09428505149922753
Fxyd7	0.07522608814161952
Fyb	0.19568701138688172
Fyco1	0.16454982653183764
Fyn	0.0098738839621499
Fyttd1	0.09159857420882396
Fzd1	0.026687586151691558
Fzd10	0.024742977616501058
Fzd2	0.011355476925769546
Fzd3	0.022939813478425053
Fzd4	0.05264837693696268
Fzd5	0.016147823789802018
Fzd6	0.1577855064838745
Fzd7	0.01674702314078233
Fzd8	0.02958827634024669
Fzd9	0.025086019743786825
Fzr1	0.030422440863163605
G0s2	0.08787207838392526
G2e3	0.2310410465974431
G3bp1	0.05830369629662744
G3bp2	0.031124500048262962
G6pc3	0.17375141447816592
G6pd2	0.4760042976696478
G6pdx	0.07027989879945579
Gaa	0.1167711961374135
Gab1	0.08914459658262854
Gab2	0.09911092736884394
Gabarap	0.4087471753125284
Gabarapl1	0.10455051374041788
Gabarapl2	0.08403692115475818
Gabbr1	0.02606740918359804
Gabbr2	0.02634611037727989
Gabpa	0.041006716659080816
Gabpb1	0.032466736901298435
Gabpb2	0.21281220335668055
Gabra2	0.029211805921780524
Gabra3	0.09587033370458717
Gabra4	0.118012424254188
Gabrb1	0.025395139294510836
Gabrb2	0.0103620665794167
Gabrb3	0.0565558430352945
Gabrd	0.03918423531763315
Gabrg1	0.036143846158629235
Gabrg3	0.04366367910723077
Gad1	0.03845627941092776
Gadd45a	0.04945451282802418
Gadd45b	0.0193318548313094
Gadd45g	0.029316301436387686
Gadd45gip1	0.15329914837485972
Gak	0.1234825778423798
Gal	0.22503772133416894
Gal3st1	0.06045703727223936
Gal3st3	0.03601804918520585
Gal3st4	0.24299088208136801
Galc	0.1873386552305138
Gale	0.05316000196552363
Galk1	0.10992796247941304
Galk2	0.13296489726338834
Galm	0.1428210175322212
Galns	0.124680262751762
Galnt1	0.04135216008904916
Galnt10	0.04739459862714116
Galnt11	0.11029079757134927
Galnt12	0.1265691370991164
Galnt13	0.04833824786865485
Galnt4	0.10474903533058456
Galnt6	0.09007499622074597
Galnt7	0.06728240813593134
Galt	0.1035139038825337
Gamt	0.0868463551433966
Gan	0.02161636351223518
Ganab	0.0924114380842619
Ganc	0.2106032495632951
Gap43	0.2887829975237532
Gapdh	0.19272727272727272
Gapvd1	0.0308148207125949
Gar1	0.05057384323969722
Garnl3	0.09523615053179513
Gars	0.0828852388631589
Gart	0.13315154592248768
Gas1	0.07266251077498709
Gas2	0.03514717453830638
Gas2l1	0.11566018442973135
Gas2l3	0.22313353008065684
Gas6	0.09347079352356252
Gas7	0.03876967179645653
Gas8	0.03379813377073036
Gatad1	0.07901270688546966
Gatad2a	0.0977180746610391
Gatad2b	0.031273724720190785
Gatc	0.20883616803886976
Gatm	0.06776373498821266
Gba	0.13592280241940208
Gba2	0.18002473275587091
Gbe1	0.08943927377472494
Gbf1	0.08443804356159673
Gbgt1	0.19944944127907327
Gbp3	0.4046781097202313
Gbp7	0.31220740069639275
Gca	0.1254466801502063
Gcc1	0.05527467446937498
Gcc2	0.22451834644469945
Gcdh	0.0895092520931619
Gch1	0.1111696016264354
Gclc	0.059094892971901826
Gclm	0.06156952072474961
Gcnt1	0.14933415562378605
Gcnt4	0.1813019360617136
Gcsh	0.2812784225204996
Gdap1	0.11733456512884055
Gdap1l1	0.3124741920919145
Gdap2	0.07652256101140288
Gde1	0.1361464055726748
Gdf11	0.06491693237795665
Gdf15	0.1280052511847955
Gdi1	0.01986521683618682
Gdi2	0.036639298734139215
Gdpd1	0.09661499298664286
Gdpd2	0.2653884196825381
Gdpd5	0.0739864806819561
Gem	0.0347450607019283
Gemin4	0.13050321788350686
Gemin5	0.1699413635224552
Gemin7	0.13184277608502504
Gemin8	0.28680204221655464
Get4	0.03323447251363122
Gfap	0.07013159401357054
Gfer	0.1396789081312423
Gfm1	0.06999475936806479
Gfm2	0.1488038202282996
Gfod1	0.006947674157243556
Gfod2	0.026735653213129026
Gfpt1	0.01688230585723741
Gfpt2	0.025169139028051152
Gfra1	0.06555431539523547
Gfra2	0.07291661267977742
Gga1	0.08444256912129877
Gga2	0.15879146909024358
Gga3	0.1465438993359979
Ggct	0.17796131521829456
Ggcx	0.12478715896968927
Ggh	0.4085796738521254
Ggnbp1	0.3329044798428303
Ggnbp2	0.06407796754181981
Ggps1	0.0886538466666594
Ggt5	0.18004115216172398
Ggt7	0.0570318932247868
Ggta1	0.24870325075778596
Ghdc	0.3419016945426532
Ghitm	0.1579327146042662
Ghr	0.3823761121891573
Gigyf1	0.08123388137245766
Gigyf2	0.07394632330348139
Gimap1	0.1449273632971597
Gimap6	0.3502109733657574
Gimap9	0.3988748564612402
Gin1	0.13715931735960935
Gins1	0.08684868222732595
Gins2	0.04345246913210367
Gins4	0.13612832456535584
Gipc1	0.025914446067297404
Git1	0.0355819140812779
Git2	0.08601809302054335
Gja1	0.01112950656625436
Gjb1	0.02550074983004688
Gjb2	0.04584159981826251
Gjb6	0.026168522480388416
Gjc1	0.040676298580576205
Gjc2	0.04602469173108608
Gjc3	0.40843148614711255
Gkap1	0.08519685634240971
Gla	0.2266171781401904
Glb1	0.22886634168277264
Glb1l	0.2738695213877409
Glcci1	0.09790983106957936
Glce	0.05849466592870791
Gldc	0.07454127367439163
Gle1	0.1612767347838409
Glg1	0.03718507506673596
Gli1	0.14165053232505534
Gli2	0.10141332939425113
Gli3	0.11588357938396443
Glipr1	0.3512006688248965
Glipr2	0.056371425868030275
Glis2	0.06500562690334273
Glis3	0.15460379424144774
Glmn	0.18042203862559505
Glo1	0.05804462106879873
Glod4	0.14703685273769712
Glrb	0.023229069364213862
Glrp1	1.0627901958111854
Glrx	0.16523835855561445
Glrx2	0.22293161698634192
Glrx3	0.10127409781451452
Glrx5	0.06188981469019456
Gls	0.04910751611070225
Glt8d1	0.1298928597065369
Gltp	0.028852380364671
Glud1	0.04188071874952693
Glul	0.06565160248409957
Glyr1	0.04028498703942125
Gm11627	1.1927272727272729
Gm13889	0.030488581604242025
Gm1673	0.1216643775921971
Gm266	0.051136832095738834
Gm2a	0.2341840998880925
Gm527	0.06955284032318924
Gm5617	0.3393798294457762
Gm7694	0.2399734439381017
Gm8994	0.1137123745819398
Gm973	0.5746414749048748
Myrf	0.08155563075519208
Gmcl1	0.0847583004299586
Gmds	0.052557025164373536
Gmeb1	0.062025547706802464
Gmeb2	0.03837060118061141
Gmfb	0.041170819226584936
Gmfg	0.06090603301644421
Gmip	0.1547186923467895
Gmnn	0.2150250292226919
Gmppa	0.042698926220172614
Gmppb	0.02355479655235502
Gmpr	0.04967097195194462
Gmpr2	0.08317650259891397
Gmps	0.053005212372702684
Gna11	0.008901201822368098
Gna12	0.024023543760538068
Gna13	0.05417237861069815
Gna15	0.054612382666746055
Gnai1	0.017291022164581955
Gnai2	0.0159589886457279
Gnai3	0.029829153125087767
Gnal	0.07422290674960214
Gnao1	0.047102329823776296
Gnaq	0.09578197026004816
Gnaz	0.006586758132388754
Gnb1	0.024448799602745725
Gnb2	0.02768763009177346
Gnb4	0.02332648426672957
Gnb5	0.021079708865006208
Gne	0.027091145970154683
Gng10	0.08141587616594065
Gng11	0.02798962141963018
Gng12	0.027813368419007452
Gng13	0.01131283847514989
Gng2	0.10668284355438523
Gng3	0.013972359003755468
Gng4	0.01883998174593825
Gng7	0.059380135169570185
Gng8	0.020301884053309027
Gngt2	0.1553466652275922
Gnl1	0.04695186713322661
Gnl2	0.13633542698679896
Gnl3	0.31770767188785365
Gnl3l	0.13263931465486636
Gnpat	0.18323803704120714
Gnpda1	0.03803999651387471
Gnpda2	0.027752045198369303
Gnpnat1	0.037540217552814066
Gnptab	0.11405934514622106
Gnptg	0.16862083941629674
Gns	0.06236623025282865
Golga1	0.20683851178707785
Golga2	0.16711577850526038
Golga3	0.12448919980024603
Golga4	0.19947064171329373
Golga5	0.14967617156378113
Golga7	0.0630531011443269
Golga7b	0.027766089521919085
Golgb1	0.22048850923278476
Golim4	0.14850252580110315
Golm1	0.2647522244087655
Golph3	0.03555394495880178
Golph3l	0.05929143082378203
Golt1b	0.033419420058790734
Gon4l	0.2765322254151745
Gopc	0.06250796517511012
Gorab	0.2560101219787751
Gorasp1	0.1774492367865506
Gorasp2	0.1378674282697938
Gosr1	0.04042515795285413
Gosr2	0.11201324116901892
Got1	0.09490051151122504
Got2	0.047590768409279456
Gp1bb	0.12309366001871452
Gp9	0.16791411620041188
Gpaa1	0.077972409901817
Gpam	0.058817455738794815
Gpank1	0.2381079346316748
Gpatch1	0.14825293670785794
Gpatch2	0.13032162675151068
Gpatch3	0.13798519003028342
Gpatch4	0.4914910489991364
Gpatch8	0.12491925499733425
Gpbp1l1	0.15986482354073547
Gpc1	0.06761786344641099
Gpc2	0.13423559569495014
Gpc4	0.07022681422884904
Gpc5	0.1372918949224303
Gpc6	0.03640324184465535
Gpcpd1	0.0946265967795732
Gpd1	0.061471633325383
Gpd1l	0.03294474630410184
Gpd2	0.07103331798378149
Gphn	0.039641172131719166
Gpi1	0.09259637752339127
Gpkow	0.28011619285052863
Gpld1	0.19532802744906114
Gpm6a	0.021950548215609444
Gpm6b	0.0774917593210986
Gpn1	0.12069123154034668
Gpn2	0.04086439043358085
Gpn3	0.035591440691107375
Gpnmb	0.2886667958392352
Gpr107	0.1291372940227877
Gpr108	0.10289953483863047
Gpr132	0.1613178482992498
Gpr137	0.058629294477346924
Gpr137b	0.08388865601108693
Gpr137c	0.14389082253917704
Gpr146	0.058304341934296726
