Gene name	hsapiens_dNdS
Tgm1	0.07949526813880126
Thbs1	0.04183096176924395
Thbs4	0.06740389678778304
Ticam1	0.209575055187638
Tifab	0.12131621768215513
Timd4	0.5409454545454545
Timp4	0.11052417716375457
Tlcd1	0.1199814700432366
Tlr1	0.2614168618266979
Tlr2	0.2612685560053981
Tlr5	0.2807686872968772
Tlr6	0.24874623871614845
Tlr7	0.2359365341026169
Tmeff2	0.0187707029812293
Tmem100	0.1344522649341274
Tmem106a	0.3925833481904083
Tmem119	0.20202498107494324
Tmem125	0.1470588235294118
Tmem141	0.250814332247557
Tmem144	0.11358996792067658
Tmem173	0.3233495374000313
Tmem176a	0.463850227860574
Tmem229a	0.12909587378640774
Tmem40	0.1860606984901632
Tmem52	0.2422977253095307
Tmem63a	0.08080012600409513
Tmem82	0.11354709052708505
Tmem88b	0.1232358870967742
Tmod1	0.02849228333992877
Tmprss5	0.1938994481912937
Tmprss7	0.09842911115529927
Tnc	0.11780289650300245
Tnf	0.15709841628959276
Tnfaip2	0.15854823304680038
Tnfaip6	0.08576171154555515
Tnfaip8l2	0.036200165621672775
Tnfrsf11a	0.3569806045780185
Tnfrsf13b	0.2452446183953033
Tnfrsf14	0.3199835130864876
Tnfrsf17	0.3436055469953775
Tnfrsf1b	0.3776774005536937
Tnfsf14	0.15372722252898952
Tnni1	0.00939926440539436
Tnni2	0.013854580603587154
Tnr	0.06434213061067233
Tns3	0.136986301369863
Tor3a	0.2431074465343984
Traf3ip3	0.3396973224679861
Trem2	0.32291666666666663
Treml2	0.480786068683724
Trf	0.2772677765676054
Tril	0.05846590333367109
Trim14	0.13988505747126434
Trim9	0.018315676063925302
Trp53inp2	0.08905579399141632
Trpv2	0.16436446584716766
Tsc22d4	0.2879836426549229
Tspan2	0.07387802071346375
Tspan32	0.3346467773712356
Tspan33	0.03576287657920312
Tst	0.07054625308811419
Ttc7	0.08892977614228764
Ttll8	0.1960932196998265
Ttpa	0.12476250791640278
Ttyh1	0.10397158540523088
Tubb1	0.0436503691023858
Tyro3	0.1368124118476728
Tyrobp	0.1427380356845089
Uap1l1	0.11882176734897655
Ucp3	0.11238065424949133
Ugt8a	0.09555009555009557
Unc13d	0.08637288135593221
Vav1	0.036415153741211036
Vcam1	0.2405405405405405
Vegfa	0.3496758508914101
Veph1	0.17525558105570624
Vipr2	0.07200980938579869
Vit	0.17604248623131394
Vldlr	0.05056890012642225
Vnn1	0.2450742649287663
Vrk2	0.3366616741554335
Was	0.1427337508097603
Wdfy4	0.15211780780324882
Wdr81	0.09597886703845024
Wipf1	0.13390759592795615
Wnt3	0.007572016460905349
Wnt7a	0.0041797283176593526
Wscd1	0.07760509022634818
Wwc1	0.07033913511573657
Xylt1	0.06433907607867052
Zbtb7b	0.09056070996369504
Zc3h12a	0.1248900615655233
Zcchc24	0.01317999741568678
Zdhhc14	0.047326732673267334
Zfhx3	0.05104142824444953
Zfp14	0.06832298136645963
Zfp296	0.2341778540425961
Zfp36	0.13274336283185842
Zfp36l2	0.054720180893159984
Zfp488	0.3327011045408904
Zfp691	0.14064914992272026
Zfpm2	0.06306695464362852
