Gene stable ID	Gene name	count	mean	std	min	25%	50%	75%	max
ENSGALG00000006743	YWHAH	15.0	0.026716869325562848	0.03239478378712037	0.0039159109645507005	0.009324401405581481	0.011223482979773065	0.026267823698830642	0.11194563662374821
ENSGALG00000006749	WDR37	28.0	0.028279424015248876	0.01888977440824237	0.012123197903014415	0.020402762677180615	0.024056686720344445	0.03067918242595611	0.10681712784046991
ENSGALG00000006750		24.0	0.008216978505260767	0.010760614870321905	0.0028768699654775605	0.003417670066988866	0.004016319337155675	0.005079519636481662	0.04365551214540513
ENSGALG00000006751	THY1	28.0	0.10207704529501438	0.04209415700105426	0.045703193929768834	0.07314082154900961	0.09872198492085354	0.12052377192895422	0.20672333848531685
ENSGALG00000006753	ATP5C1	29.0	0.08514607425010147	0.054784856878383976	0.026762956669498725	0.04137323943661972	0.07682926829268293	0.09972941631233088	0.24819971195391263
ENSGALG00000006755	USP2	19.0	0.08855785684250167	0.031348350447775564	0.03692129629629629	0.07841507051086621	0.08494874657464732	0.0923887100511532	0.17140058765915767
ENSGALG00000006756		15.0	0.21110036976958682	0.08619483580996598	0.009946687464609664	0.1595918523257187	0.2180666566128789	0.2512995166574864	0.3683750728013978
ENSGALG00000006757	XYLT1	29.0	0.17500879007704107	0.046790714261547066	0.10530003822142947	0.14644227930321818	0.16075529471804031	0.18927081835179058	0.30347349177330896
ENSGALG00000006760	CSTF2	27.0	0.09748508399127072	0.1499919864341863	0.010778443113772454	0.03727848535044635	0.048446550816219056	0.08674573022022214	0.7838722881702825
ENSGALG00000006763	EXOC6	30.0	0.08471622234331251	0.03587475184654715	0.03248587570621469	0.05562178485675667	0.07993207393686264	0.10957672676831401	0.19669277632724105
ENSGALG00000006766		27.0	0.06458881034714804	0.022721022108175858	0.02377110472667165	0.051224815166929664	0.056088933804952	0.07216290835926517	0.1260377358490566
ENSGALG00000006773	TRMT12	22.0	0.1705940152218031	0.06150073674536242	0.005460577275366005	0.14683141737613165	0.17656772594878198	0.1897390262675817	0.3129123468426013
ENSGALG00000006775	TGM2	9.0	0.07739048116725927	0.03778634243609609	0.004582616297290015	0.0625933157229815	0.07200538358008075	0.10802808561035447	0.1265636497424577
ENSGALG00000006776	KLHDC8B	18.0	0.11676673057069263	0.045920566788427396	0.05322813645960662	0.10236357874208445	0.10865259067284455	0.11870564315736522	0.2453180361059558
ENSGALG00000006777	MRPS11	28.0	0.2606272983626811	0.08834515863012056	0.08453667151464783	0.21248378906606757	0.24694486769797505	0.32912704211523747	0.42854118145246667
ENSGALG00000006779	PDZD3	21.0	0.14646517474252596	0.06438532080005142	0.005847843957850684	0.12702410939186756	0.153090108507627	0.1748266897746967	0.28915236241373204
ENSGALG00000006780	ARL6IP1	28.0	0.08439249396230887	0.04216570809688557	0.04256965944272446	0.06571604253932666	0.0752432470061729	0.09176484483723063	0.27367733507511427
ENSGALG00000006782	MRPL46	25.0	0.23599658843831783	0.05609734228182219	0.12697060076693653	0.18895269346458843	0.22596153846153846	0.2674783974862529	0.35400225479143177
ENSGALG00000006783	PLOD2	30.0	0.07248607695528927	0.02638575019742216	0.015719467956469165	0.060026414437459416	0.07447968970727174	0.08549670592274819	0.15870786516853932
ENSGALG00000006785	IRF1	29.0	0.1525268020055793	0.06407322406708345	0.058842250433183634	0.10468939262848244	0.14357682619647355	0.17626023762833082	0.3454217591664997
ENSGALG00000006786	SYTL4	28.0	0.09638509070890426	0.021822228527871707	0.06818181818181818	0.08874861115764482	0.09493805901038796	0.10070080054644365	0.18918918918918917
ENSGALG00000006787	CCDC71	26.0	0.30889083707650755	0.07827742690762333	0.1539284949689574	0.24779106855824035	0.28069502360304915	0.3619042066335725	0.45085354896675656
ENSGALG00000006788	RPRD1B	23.0	0.03877134930391435	0.05500456736512546	0.0031717263253285	0.006336812041810921	0.018459657701711492	0.03875920631784637	0.2003087610961019
ENSGALG00000006791	TTI1	28.0	0.21745744105114784	0.056793444464017614	0.09250673854447439	0.18197294636895925	0.2293565346311675	0.24167927454330396	0.34568077803203656
ENSGALG00000006792	VSTM2L	28.0	0.0894948898856303	0.09990799496187822	0.002461006284860467	0.003871271742071059	0.014394753936788546	0.17085164297955205	0.26496852583809105
ENSGALG00000006794		28.0	0.1225532942238137	0.025120207128448688	0.06153696592621396	0.10968505720549153	0.12232047440148952	0.13200165105459477	0.19113573407202217
ENSGALG00000006795	ABCG4	29.0	0.021132495787685786	0.02422791402766413	0.0025817555938037863	0.005972580426225058	0.010933557611438183	0.027259585599229023	0.12104436916466992
ENSGALG00000006796	SRPX2	26.0	0.1444721362714911	0.08127866327606177	0.04143703857751897	0.08306594840617147	0.12435098736335001	0.1738828994120384	0.3269510421715947
ENSGALG00000006797	ADARB2	28.0	0.15510939803246243	0.08466228697889974	0.06749260355029586	0.1078161803983828	0.14271084105141063	0.16219260684624312	0.4534313725490196
ENSGALG00000006799	AP2A2	26.0	0.019435357967718527	0.011858361225673802	0.0038925652004671075	0.008121295546426984	0.021409146799078002	0.025770304236770014	0.05365066559096409
ENSGALG00000006801	IL13	16.0	0.3285522855597358	0.15189224034871385	0.11678394969306781	0.25393046800388225	0.3167063156853925	0.3287935969550082	0.7095329494561741
ENSGALG00000006802	LAMB2	14.0	0.09011416993078628	0.01906529271174929	0.04752986526537812	0.08357266517460353	0.08736455658582612	0.09767247310379007	0.12268284462419952
ENSGALG00000006803		8.0	0.12502672056232017	0.1560982733894254	0.007741165595712681	0.03755691688866833	0.08945167911224162	0.12084090121817122	0.4958158995815899
ENSGALG00000006804	ODF2L	25.0	0.47522977484477624	0.11183226253440907	0.28357003432725314	0.3868178755894902	0.4849050203527815	0.573632918245804	0.6702779086198776
ENSGALG00000006805	PLSCR1	27.0	0.2775466632927908	0.09681138185339229	0.10275983558426308	0.20857724917457487	0.26324216144096063	0.3045918898801825	0.512008175779254
ENSGALG00000006806	HINFP	26.0	0.10000285462222083	0.04028874462438311	0.04878660563115319	0.07725534360588257	0.08743042153799185	0.1181376641242427	0.23200899550224888
ENSGALG00000006807	PLSCR5	29.0	0.15006891553347582	0.08272046096269636	0.05835708090695081	0.08517763541059989	0.1480150046889653	0.18096551724137933	0.4169905607995558
ENSGALG00000006808	TSPAN6	25.0	0.08616361030605776	0.03800384535941018	0.05314846909300982	0.05656208572691118	0.08110909562062711	0.10650887573964497	0.22385017199643265
ENSGALG00000006809	POU2AF1	24.0	0.1228052458048678	0.03642001794266016	0.06304918923815563	0.09908661741853665	0.12009735393509263	0.1555320049707535	0.17375982651124966
ENSGALG00000006810	ZIC4	24.0	0.13355097330109345	0.07124344607888261	0.050120330647692786	0.09017243132048844	0.11926120572679569	0.15758506839510616	0.36168981481481477
ENSGALG00000006812	TTC36	21.0	0.04795649925526346	0.03045592733154497	0.0010061209823309296	0.021304612574212206	0.04374795951681358	0.06045197740112994	0.12207625760974047
ENSGALG00000006817	CTNNBL1	26.0	0.036363707295942245	0.028178422703358474	0.006622516556291391	0.018492841771132466	0.027383748756987857	0.04599704179536113	0.13059427732942042
ENSGALG00000006818		29.0	0.11071307102354316	0.026211315416476096	0.05464395069482609	0.10629067245119304	0.11307137129109862	0.12170349251603706	0.19235095613048367
ENSGALG00000006819	AGBL1	29.0	0.296992600715337	0.07040343978780984	0.18330837733469935	0.25179636141262807	0.2937941869599372	0.32228205991248743	0.5781910397295013
ENSGALG00000006821	TNMD	21.0	0.11678976305052363	0.0422063672456062	0.07186358099878198	0.09024458813606971	0.11002562459961564	0.12839931153184167	0.261114237478897
ENSGALG00000006822	PCDH19	28.0	0.035803584349849836	0.009624236266666203	0.005897771952817823	0.03173312063906733	0.03645323419195841	0.042947052325421606	0.050693204048651866
ENSGALG00000006824	USP19	26.0	0.10025261647787874	0.02994353843371991	0.05690440060698027	0.0826962429799441	0.09421369082371427	0.1218866806079683	0.17473233404710922
ENSGALG00000006826	KLHL25	29.0	0.01949831378712843	0.006603370997036109	0.009505703422053232	0.014561270801815431	0.017034068136272545	0.022524636320976066	0.035471573015083704
ENSGALG00000006827	IL4	2.0	1.0223137637654056	0.04312463644379258	0.9918200408997955	1.0070669023326007	1.0223137637654056	1.0375606251982108	1.052807486631016
ENSGALG00000006829	SMG1	26.0	0.03170321117696049	0.006469403341184567	0.015659955257270694	0.02691352035634423	0.03185210332811242	0.0351112166375137	0.047963456414160645
ENSGALG00000006830	CHID1	28.0	0.16626849140570335	0.04890413738534548	0.09859280370502316	0.13968050387719796	0.1529497331342406	0.18520887618188175	0.29409300377042313
ENSGALG00000006833	ITIH2	29.0	0.12848269317636452	0.03777990975201588	0.0692383778437191	0.10768645357686454	0.11347765363128492	0.14427636035222396	0.21290783519885687
ENSGALG00000006834	CPB1	30.0	0.32381382588506996	0.09573426683653534	0.1275519314326528	0.2687841411865236	0.3319064206631584	0.38853518951335914	0.5081013710012464
ENSGALG00000006835	TNNC2	18.0	0.03303160401651648	0.037761574007084124	0.011484627347768872	0.01420993767163722	0.024921655041119515	0.0334000431357846	0.17777777777777778
ENSGALG00000006837	TSPAN4	29.0	0.12942524209363535	0.10902603074474164	0.026691923540554503	0.0576464983325393	0.0794251134644478	0.1823577568563242	0.5623287671232877
ENSGALG00000006838		18.0	0.19172392168561986	0.07520708303388683	0.08912466843501327	0.15801795456345957	0.180461058621705	0.19649011114675594	0.426890756302521
ENSGALG00000006841	POLR2L	1.0	0.03700887198986058		0.03700887198986058	0.03700887198986058	0.03700887198986058	0.03700887198986058	0.03700887198986058
ENSGALG00000006842	ACOT8	29.0	0.13908045518861994	0.08733346683810475	0.0019730630229756567	0.07722598993655655	0.1214732218280115	0.2032472841957715	0.3226232394366197
ENSGALG00000006843	NCBP2	21.0	0.025807362085017126	0.02379849876724847	0.005188067444876783	0.015208411565903118	0.021115846571096473	0.02623195282315461	0.12368318376902068
ENSGALG00000006848	ZSWIM3	16.0	0.2878701505821054	0.12797282951201486	0.07461834304620191	0.19163048801181845	0.2924473315125982	0.38444186504171174	0.4842134674490081
ENSGALG00000006851		28.0	0.03818541046566774	0.021616292169961592	0.013293094776173025	0.02456070658122347	0.032588525371752046	0.04499135443594028	0.10441767068273093
ENSGALG00000006854	NEURL2	23.0	0.04966570853274322	0.03338290877998627	0.0010001772208110195	0.022256666916368753	0.05997494519260884	0.06865422039180877	0.12520458265139117
ENSGALG00000006855	MELTF	28.0	0.2620584286224981	0.0707223040103137	0.018706489085745338	0.23711771575493723	0.2727945664247346	0.29543016312075077	0.375312343828086
ENSGALG00000006856	CD151	26.0	0.08323287127963824	0.027487301443137296	0.050792718731650026	0.06552801910962994	0.07410953356546549	0.0935922401679302	0.1742857142857143
ENSGALG00000006857	SPATA20	26.0	0.11022178508754585	0.022671317689513287	0.07420610980091044	0.0933312557342701	0.11288931909422556	0.12503105739826542	0.1507996953541508
ENSGALG00000006860	KIF3A	30.0	0.0257595681445486	0.02645478070854758	0.008368200836820085	0.014031736175722054	0.018060126286269566	0.024093033428286136	0.14435851675589928
ENSGALG00000006861	COQ7	28.0	0.2944585226370299	0.11098289429531251	0.08017409575266396	0.20465172878261995	0.263512013357189	0.360716135016077	0.6278893520272829
ENSGALG00000006867	QRICH1	27.0	0.036930328362978986	0.01455395666939163	0.008310249307479223	0.023826432860814935	0.03274616079494128	0.049338675450103744	0.05863921217547002
ENSGALG00000006868	CRACR2B	23.0	0.18234271187186654	0.05688697431389948	0.083976034164064	0.14445601389729912	0.18657832870271426	0.21680084733156013	0.3285974499089253
ENSGALG00000006871	SLCO3A1	29.0	0.05123152707145777	0.03351333562439301	0.01989795918367347	0.03007518796992481	0.036675770581349985	0.05619266055045871	0.13503737641668676
ENSGALG00000006872	PISD	28.0	0.24044488680270268	0.1581630454792627	0.08677476564479353	0.16125727888119537	0.1980321712388892	0.26229913806783833	0.8096463022508039
ENSGALG00000006876	CTSA	27.0	0.07034445819772508	0.028002028106741107	0.008942932120787027	0.050239936559371465	0.072032502470627	0.08180942814376257	0.1404793608521971
ENSGALG00000006877	KLHL4	29.0	0.037093745900507916	0.010598237376234648	0.015128808963105688	0.030736516528126815	0.036973639164669635	0.04661739624786811	0.056059127039464515
ENSGALG00000006880	SLC38A10	29.0	0.2854967961588866	0.08084807785215492	0.1301799570744593	0.24519525033663853	0.2812915006640106	0.3219532100108814	0.4679726368159204
ENSGALG00000006882	ST8SIA2	29.0	0.06635257326214453	0.029761173489445823	0.0067039106145251395	0.0430566330488751	0.05656585953983724	0.08747697974217311	0.14010743061772607
ENSGALG00000006886	DACH2	29.0	0.09116438397995796	0.05941294872139542	0.01922691768475866	0.052011776251226695	0.07419553187128511	0.1081441922563418	0.29033889731917045
ENSGALG00000006887	FAM174B	13.0	0.29072233943312065	0.12434981710245717	0.07935128873443383	0.20166588456123885	0.2850862911103875	0.412058442759386	0.44717241379310346
ENSGALG00000006889	TMC7	29.0	0.3969772691632818	0.13341682188311757	0.1503446766604661	0.30659767141009053	0.4220121539500337	0.4559664506290507	0.8411131059245961
ENSGALG00000006891	ITIH5	28.0	0.1358786368449059	0.0392487708600115	0.08280144902535795	0.10799049012758054	0.12935170641652877	0.15212548397895073	0.2830578512396695
ENSGALG00000006895	CEP131	29.0	0.09973055615515511	0.03923091415246053	0.045541337741172444	0.08216216216216217	0.09372517871326451	0.11472587222473947	0.2561212592304703
ENSGALG00000006898	EIF4ENIF1	27.0	0.07519564721664852	0.012227536598918074	0.05510204081632653	0.06504569745123315	0.07502287282708142	0.086768437780286	0.09608977731018761
ENSGALG00000006899		15.0	0.10747799465047002	0.04939982882278426	0.03685919675816703	0.06705897059449338	0.11419121121436446	0.12975360317625545	0.2108352144469526
ENSGALG00000006900		14.0	0.1422757610192197	0.09689542311320665	0.0031853548785775493	0.08096941524012632	0.15625291881669828	0.18805712547523665	0.31546558704453437
ENSGALG00000006901	AATK	21.0	0.10267251045595101	0.037525151353581906	0.003401220638232387	0.09573574694410748	0.11247105524313594	0.1191028615622583	0.15821569734613214
ENSGALG00000006904	RNH1	25.0	0.16394769951508212	0.07770618213742982	0.08662175168431184	0.12207509522945764	0.13844515441959532	0.1847375385972651	0.4674390731122653
ENSGALG00000006906	CHM	30.0	0.2098176015711575	0.03653877560082499	0.12640602817516655	0.18581915697188933	0.21182798518031865	0.22978182622275461	0.2925170068027211
ENSGALG00000006908	DLG1	27.0	0.08674478011108502	0.05426613993535983	0.021918941273779986	0.04497487914757363	0.06730369754881595	0.1267355890240121	0.20060861423220971
ENSGALG00000006910	IMPDH2	30.0	0.03976116269022396	0.04566231871471171	0.001845444059976932	0.005569881247488272	0.02008688499205928	0.05975238426019464	0.1610873960907661
ENSGALG00000006911	TMC5	30.0	0.45408718346727966	0.10829345534259767	0.1204534718941899	0.40818319767371525	0.4806681358600058	0.5132241933752827	0.6731707317073171
ENSGALG00000006912	CPEB3	29.0	0.044282256063308024	0.02879482748025378	0.021875	0.027079303675048353	0.03406998158379374	0.05136510874595095	0.15188781014023733
ENSGALG00000006916	GDE1	30.0	0.2396183023007809	0.06361480356131302	0.1255238095238095	0.18682301977744356	0.23005150677763786	0.2841893239017329	0.358600583090379
ENSGALG00000006919	POF1B	23.0	0.22163878903688775	0.075251248790234	0.12772585669781933	0.1658424476812795	0.20887245841035124	0.2801442280827135	0.4153116531165311
ENSGALG00000006921	DRG1	23.0	0.02414712033617623	0.04059933095228319	0.002035384374510725	0.004371217215870881	0.005272908650420408	0.016364653680292798	0.1521862578080636
ENSGALG00000006925	CCP110	28.0	0.27664434827961004	0.04310753773354654	0.19732746592250727	0.2472067118318082	0.2733483053489463	0.3024427837064638	0.3911242603550296
ENSGALG00000006929	ZNF711	30.0	0.03625996560987625	0.023800032108952	0.012577817304027444	0.018048912519655094	0.029584920751195787	0.0480326902013649	0.12638580931263857
ENSGALG00000006933	MOSMO	30.0	0.5707748561350621	0.21708047989758653	0.10075161059413029	0.4196482703601714	0.6003018301928996	0.6541119044011817	1.3320312499999998
ENSGALG00000006934	PATZ1	24.0	0.046871763336707666	0.028760276016004557	0.0018726591760299626	0.028532490212320325	0.046526400804612456	0.05079426386201179	0.15800834652467982
ENSGALG00000006936	WDR6	18.0	0.13604659867044092	0.077374504348723	0.004099421820811645	0.06715997574765209	0.16374568662444206	0.1837350302204808	0.283503559269576
ENSGALG00000006937	P4HTM	28.0	0.09849972098675608	0.04531803871082071	0.025755166931637517	0.06380024602916169	0.0869472223925706	0.12400617310515097	0.19233736178966315
ENSGALG00000006939	PFKP	29.0	0.10444347653012151	0.05390193332423935	0.049658091826766525	0.0750561797752809	0.08741496598639456	0.1080387685290764	0.2964453386988598
ENSGALG00000006942	PIK3IP1	26.0	0.253279569148129	0.11698916065984906	0.043010752688172046	0.18211807252123374	0.20849513454246427	0.3265344774521578	0.5158671586715867
ENSGALG00000006944		22.0	0.06313285276586125	0.014692605614858207	0.03286852589641434	0.059763016808163566	0.06802062277022355	0.07071096223453	0.09145490933349505
ENSGALG00000006947	BDH1A	28.0	0.0784834946088584	0.038187096891079415	0.03640650272774625	0.05678546931611648	0.05972124947645828	0.09765788009458895	0.18166321685133324
ENSGALG00000006949	CHD2	28.0	0.062278246196812326	0.022320653846652418	0.013717421124828532	0.049626915865849455	0.057515336880060636	0.07636015988259903	0.11986301369863013
ENSGALG00000006950	LIMK2	29.0	0.07211724573491016	0.05874045922931387	0.02264808362369338	0.042062911485003664	0.04634017904160084	0.07495961227786753	0.273972602739726
ENSGALG00000006955	CCNJ	26.0	0.09021974088186778	0.02337542069129643	0.03194103194103194	0.0815339048382307	0.08895036492363831	0.09800295274465326	0.16761510605276772
ENSGALG00000006956	ARIH2	13.0	0.04226684398530812	0.08006086868039987	0.004287756074321105	0.012965964343598056	0.017690348146051516	0.02295958484038371	0.30364963503649633
ENSGALG00000006958		15.0	0.13437098411633075	0.10400107603838794	0.05693445446256712	0.09498762376237625	0.11168010459795162	0.11904770757531494	0.5013623978201635
ENSGALG00000006960	RNF5	27.0	0.13711507667943673	0.04226722491555388	0.07384066587395957	0.10680204214686972	0.11555555555555555	0.17057041888670418	0.222972972972973
ENSGALG00000006963	ENDOV	26.0	0.3169225658161279	0.13254946478171697	0.13655652173913044	0.24886335242061428	0.2911580868495336	0.35957584240859697	0.7491638795986623
ENSGALG00000006964	SDR42E2	24.0	0.34185263711760855	0.08212331153636321	0.20964414646725116	0.26785195643666554	0.34788806556018154	0.40428764405556716	0.4915337423312884
ENSGALG00000006965	C12orf43	24.0	0.4379889503511032	0.14359260048819944	0.01367893505182496	0.3531486732533541	0.47764351399433713	0.5394406898644187	0.6784856879039705
ENSGALG00000006966	ZNF518A	29.0	0.3958449201622614	0.06843850734605547	0.25034332799267567	0.3339130434782609	0.40474243663123466	0.44961433192336403	0.5133735979292493
ENSGALG00000006968	HNF1A	28.0	0.05983431725434064	0.015110246491839136	0.036205648081100654	0.051640028547399575	0.06031641085694055	0.06538745063030893	0.11955770559778853
ENSGALG00000006969	USP28	29.0	0.17970083159005204	0.043293540146854104	0.06939776546461986	0.16380655226209048	0.187766041305376	0.1996744438415627	0.2494456762749446
ENSGALG00000006973	SH2D6	28.0	0.2690708250787831	0.05258709625237637	0.16616134985499603	0.24055454972853968	0.25914740517359514	0.2996689268829966	0.38647207409486384
ENSGALG00000006974	DDX27	28.0	0.1444087298574763	0.04551417177185434	0.05257052465067229	0.11646865643459245	0.14847816344510484	0.1714030922765107	0.2250130821559393
ENSGALG00000006976		27.0	0.23826037767571037	0.077864915960119	0.11906325235281244	0.19804866236932633	0.23712311557788943	0.2589308583969318	0.5205772314270444
ENSGALG00000006978	APOOL	30.0	0.3340955494301246	0.047771108512166496	0.23173755483501812	0.3015621558295668	0.3390260788413092	0.35666131514519667	0.4860134395999375
ENSGALG00000006979	SPPL3	27.0	0.06428398592479288	0.07386505123861223	0.00539568345323741	0.010923497730701417	0.04630788485607009	0.07442842237362784	0.30385487528344673
ENSGALG00000006982	EEF2K	29.0	0.09575662466862782	0.031976904450539814	0.04795852235904083	0.07872514301280305	0.09284776902887139	0.10876303183995492	0.19999999999999998
ENSGALG00000006983	DNTT	28.0	0.24198843928605424	0.03552062680056328	0.1330834114339269	0.22718198639408357	0.24964952279492036	0.2598390099101454	0.31401869158878504
ENSGALG00000006989		30.0	0.2024085555861321	0.11326834347177159	0.04136854429556394	0.10048257834588695	0.19825089099524532	0.2625761651376628	0.41346710399382597
ENSGALG00000006992	MMP9	25.0	0.11069247878985018	0.0380015733508041	0.0026223260284830136	0.10492968629269046	0.11199820083211515	0.13374188896899783	0.1689785624211854
ENSGALG00000006995	APOD	22.0	0.13019210519604904	0.045904776580496666	0.06161500191350938	0.09955976459644122	0.10985055275759523	0.1769885629127866	0.22122512680452597
ENSGALG00000006997	BRINP1	28.0	0.014328665593170212	0.011616473863565128	0.004852405984634048	0.007868540226912336	0.010274008381889388	0.016851495105423282	0.05326004548900683
ENSGALG00000007000	NR2F2	23.0	0.19153983940367614	0.3061087610467132	0.015108323831242873	0.04193226417261764	0.07232198142414861	0.2385767128807067	1.4745762711864405
ENSGALG00000007001	TLR4	27.0	0.37755340431112994	0.05451187302575651	0.24233910826699964	0.3365014993086477	0.38774687625957277	0.41756776712194854	0.4648585593467483
ENSGALG00000007003		8.0	0.4228065094897694	0.04618659158641486	0.3472372697724811	0.3933533219456835	0.4343744323047778	0.4600759158097687	0.4699238890252885
ENSGALG00000007007		17.0	0.37799389405159683	0.06644529325738154	0.30777479892761395	0.34504567814476456	0.36759402369912414	0.38591776404192424	0.596419853539463
ENSGALG00000007008	POLR3E	30.0	0.09790149474301435	0.04886179351169353	0.05576400569284513	0.07183921457844594	0.07860164745272871	0.09719831697032949	0.2428348097967692
ENSGALG00000007009	NCOA5	29.0	0.14430100255388387	0.04484040789021741	0.05008416537920538	0.11542534415813625	0.14627069465779144	0.16530373831775702	0.2880733944954128
ENSGALG00000007012	ARRDC4	27.0	0.18021881796868908	0.09848267015475101	0.05188022284122563	0.11642426632166722	0.16698903932946488	0.2267100106875668	0.5262536873156342
ENSGALG00000007014	PYROXD2	23.0	0.1329962108227277	0.033825110789524784	0.06645116261984352	0.11123752437139695	0.13614675007952495	0.15430980256829663	0.1994370727784479
ENSGALG00000007015	CD40	26.0	0.19101028436113904	0.10089214473513393	0.01019255656546388	0.13755290329711184	0.19460351115434307	0.22138008133416773	0.4735973597359736
ENSGALG00000007016	FAM169B	25.0	0.3327983861404168	0.07640852132409312	0.22089735709895514	0.2699619771863118	0.3505154639175258	0.3679577464788732	0.5347826086956522
ENSGALG00000007017	RBM7	25.0	0.18028652935878037	0.08584719191877987	0.0531331865447357	0.10249186075632358	0.16556680527933465	0.250534255185418	0.33129411764705885
ENSGALG00000007018	SLC26A11	29.0	0.14798282439276278	0.04476458360154655	0.074388318863457	0.12246383404603767	0.1387310606060606	0.1865558912386707	0.24907456372289796
ENSGALG00000007021	PCNT	26.0	0.3622457957456887	0.10928837955354802	0.20079578795064504	0.28526040220862603	0.34386043585350184	0.39567371009271907	0.6989966555183947
ENSGALG00000007022	PGPEP1L	28.0	0.308923898442181	0.11188785157610011	0.14455008034279593	0.2280756884711633	0.3138743839460354	0.33715307358040775	0.6224648985959438
ENSGALG00000007023	PRKAR2A	29.0	0.12285703368713496	0.057085151282982326	0.03959131545338442	0.08400292184075968	0.10877626699629171	0.1463736263736264	0.24575663399474063
ENSGALG00000007025	CPNE8	28.0	0.05710819867870599	0.034954977956652346	0.014033264033264034	0.031134119787280572	0.04948643203110625	0.0754421768707483	0.13034981434434237
ENSGALG00000007027	SGSH	28.0	0.0752178012087908	0.04421211508031674	0.001684036069817782	0.04936248976541226	0.06869673401228023	0.07879676736422442	0.19484173505275498
ENSGALG00000007028		18.0	0.11359973463114617	0.09040431006713688	0.044429619746497666	0.05827395766219875	0.09057573153624683	0.14549517238081708	0.4339622641509434
ENSGALG00000007030		30.0	0.11383681399086212	0.017600895687121674	0.0793769160659541	0.10263092215820792	0.11418964334445597	0.12407873646287701	0.1474022677271958
ENSGALG00000007036	PITRM1	27.0	0.10707756643670928	0.02434847278467733	0.0519143413367943	0.08811286708822758	0.11066398390342053	0.12128404502104992	0.1536784741144414
ENSGALG00000007037	PPP6R3	28.0	0.06824067589250535	0.0480339933852685	0.03314917127071823	0.052419840708460785	0.058735096365529135	0.0664963508136201	0.30239099859353025
ENSGALG00000007038	ASTN2	26.0	0.030852572134955056	0.015034991811169936	0.013009404388714733	0.02128447993769179	0.02761936359001666	0.032529690568517115	0.069854036341972
ENSGALG00000007040	ACAP2	26.0	0.11154989203055313	0.04365479973899534	0.04403957068102823	0.08950526932084309	0.10624836836936388	0.11516817838246411	0.2853062519834973
ENSGALG00000007041	HDX	30.0	0.11830832373685096	0.03575544447361301	0.07205093833780161	0.09343836935011006	0.11272854349564401	0.1316617958464596	0.22229595222295953
ENSGALG00000007042	CCDC40	26.0	0.28600376174072006	0.07845645863264011	0.15198656472356034	0.2461746892241919	0.272135662051356	0.3451798088112692	0.4335664335664336
ENSGALG00000007044	METTL9	30.0	0.1266460759767259	0.10350533182293664	0.017940717628705145	0.06636994703290022	0.08991012414247289	0.14330896928987064	0.42019066242972375
ENSGALG00000007045	ADGRA1	29.0	0.11778205920077163	0.06788498632990633	0.03981797497155859	0.08671465968586388	0.10207388204795853	0.12261306532663317	0.32532051282051283
ENSGALG00000007047	GAL	26.0	0.25129580510349736	0.1050391942859026	0.09948593891744784	0.1775383130590966	0.21861230876366433	0.29665719923463285	0.5678391959798994
ENSGALG00000007048	SYNM	29.0	0.3932586955986753	0.05190044905137928	0.28238402002131896	0.3661457666197003	0.38516746411483255	0.41641611545399876	0.5201612903225806
ENSGALG00000007052	PXK	30.0	0.15268731520545478	0.07029539359601845	0.06733167082294265	0.09717286054924432	0.13486718341678172	0.19409995530933696	0.3945822454308094
ENSGALG00000007054	TBC1D16	28.0	0.11104091632294603	0.03193361647397249	0.08338588746408801	0.09554902996401411	0.10393051187923147	0.1137125894711272	0.2508992805755396
ENSGALG00000007057	LRRC28	28.0	0.06024003161615781	0.0707871971470539	0.013533834586466165	0.026890615321081973	0.037561635315907504	0.07829008173555449	0.3855799373040753
ENSGALG00000007058	LSG1	28.0	0.21191258743331232	0.0714182388849426	0.010975101048604021	0.18841862467953197	0.22950628762967623	0.2501156512012044	0.3570447679209009
ENSGALG00000007059	IGSF6	25.0	0.5371931664438206	0.10170827535761272	0.31053957419145134	0.4764624437521634	0.5668979187314173	0.6067570673408412	0.6900369003690037
ENSGALG00000007065	GJD4	27.0	0.36519338932691786	0.0703823406178835	0.151689838363287	0.3185964241320301	0.359404600811908	0.40336092754642217	0.4959871589085072
ENSGALG00000007072	ACADS	29.0	0.11659933006018858	0.07342280396462045	0.05242884656537557	0.0764298272830696	0.10226644555002765	0.12815081550518956	0.4296532483060981
ENSGALG00000007075	ATP13A3	29.0	0.15846338285405026	0.04237317210291003	0.03263864535844897	0.13394919168591224	0.16141868512110727	0.18370370370370367	0.242503259452412
ENSGALG00000007076	CCNY	30.0	0.04829379200753386	0.05622275325439989	0.007952286282306164	0.01186869946919186	0.02178848955803788	0.0574302920098331	0.23398098387763538
ENSGALG00000007077	CPT1A	29.0	0.11861447044837052	0.06157443729900035	0.07564935064935066	0.09027256814203552	0.0987445678416224	0.11002691790040377	0.36554096310193873
ENSGALG00000007078	ENTPD1	27.0	0.23885721340922436	0.04367811587231366	0.14730225248821371	0.20369063465353993	0.24072894099655923	0.27801488730384205	0.3119834710743802
ENSGALG00000007079	PAPPA	29.0	0.06655239597481494	0.019509785794318172	0.04588420638046475	0.05262050094716902	0.059146493636136756	0.07887817703768625	0.12935954343690553
ENSGALG00000007082	CREM	27.0	0.42818017899054844	0.1946788987907393	0.12175897116780753	0.3235776501714601	0.38895955227677437	0.5094836467773762	0.986217457886677
