Gene name	mdomestica_dNdS
Eef2k	0.050383407956358386
Eefsec	0.07026317434518972
Efcab7	0.1625237751688857
Efemp2	0.06999585823324064
Efna1	0.1586664995613485
Efnb1	0.07983147297001532
Efnb2	0.04535264700810485
Efr3a	0.05038941540771323
Efr3b	0.02730493389786573
Eftud2	0.0044647009580504144
Egfl7	0.21836696209692627
Egfl8	0.13876903553299494
Egflam	0.11897665176353699
Egln1	0.19005714285714287
Egln2	0.11601307189542485
Egr1	0.047475106685633005
Egr2	0.050223015165031235
Egr3	0.03806758609565288
Egr4	0.0924476319587178
Ehbp1	0.12503259452411994
Ehbp1l1	0.04806022003474233
Ehd3	0.009194337875380341
Ehd4	0.019205754074527508
Ehhadh	0.15963144255686726
Ehmt1	0.06582177692256651
Ehmt2	0.031601968288682336
Ei24	0.02025762413299571
Eif1	0.14402730375426626
Eif2a	0.0751696352841391
Eif2ak1	0.165040338071456
Eif2ak2	0.25470360215562066
Eif2ak3	0.06479032867397054
Eif2ak4	0.10226548994631972
Eif2b1	0.02920353982300885
Eif2b3	0.15017944234839425
Eif2b4	0.11550094517958412
Eif2b5	0.09090909090909093
Eif2d	0.22110080976411225
Eif2s1	0.010367016205910393
Eif2s2	0.023202520767688337
Eif3a	0.025603952045303937
Eif3b	0.051438296003513385
Eif3c	0.019006905623150282
Eif3d	0.009790086434997356
Eif3f	0.04388635210553018
Eif3g	0.009978499366006949
Eif3h	0.021024528616719503
Eif3i	0.009635785007072135
Eif3k	0.1240718112604568
Eif3m	0.011477761836441894
Eif4a2	0.02076586016384073
Eif4e	0.0593594699061292
Eif4e3	0.13046823477687405
Eif4ebp2	0.0590778097982709
Eif4ebp3	0.20058551326848614
Eif4g1	0.12943971042907773
Eif4g2	0.02577805721471236
Eif4g3	0.11428235846840495
Eif4h	0.027712370947292158
Eif5	0.023881095524382098
Eif5b	0.047687630020803326
Eif6	0.008485832349468713
Elac1	0.10883611647226653
Elac2	0.12873806998939555
Elavl1	0.016214371053080733
Elf1	0.12547945205479452
Elf2	0.07786582144743794
Elk1	0.00815891482131164
Elk3	0.05022565147765323
Elk4	0.14257002889084286
Ell	0.018432813586254843
Ell2	0.10101311084624552
Elmo2	0.04105205650511199
Elmod2	0.14457471436039132
Elmod3	0.17285180572851808
Eln	0.01268345071516378
Elovl7	0.12332184863965785
Elp2	0.2002100439182738
Elp3	0.05704028719585162
Elp4	0.2582006753497347
Emcn	0.30923900212481314
Emd	0.04464817455017957
Emg1	0.09251801610852056
Emid1	0.07278788720655648
Emilin1	0.11584601611459265
Eml1	0.028267999375292837
Eml2	0.0456987624509508
Eml3	0.07225998696340441
Eml4	0.12509438711301285
Emp1	0.10377710297799796
Emp2	0.08322183569708322
Enah	0.12250580046403715
Enc1	0.00717964726080849
Endod1	0.09020576666775024
Endog	0.05424516389716652
Endou	0.05437658620875857
Eng	0.22808278978994395
Engase	0.1536371868397223
Enox2	0.03714218121599242
Enpep	0.15810497723096587
Enpp3	0.16818014027316353
Enpp4	0.11385268706984918
Enpp5	0.22977559871770695
Ensa	0.0516173434273916
Entpd1	0.24747252747252746
Entpd5	0.15174129353233828
Entpd6	0.09969186151894144
Ep300	0.0793860062152745
Ep400	0.09487276870489936
Epc1	0.1064128256513026
Epc2	0.0835451080050826
Epha2	0.04707799357026467
Epha4	0.018101018859744203
Ephb4	0.06308487664419868
Ephx1	0.15158773610730905
Epm2a	0.09875564714274393
Epm2aip1	0.0072007171538200935
Epn2	0.08047558760389717
Epor	0.08444186098504325
Eprs	0.08262255535452744
Eps15l1	0.050488924366393934
Eps8	0.07067603160667253
Eral1	0.13317033414832927
Erap1	0.14394172565917718
Erbb2	0.09654654654654657
Erc1	0.028856036050280656
Ercc1	0.019929602391159
Ercc2	0.013491497810813562
Ercc3	0.021000428580175104
Ercc4	0.07518509063058464
Ercc6	0.1512897822445561
Ercc8	0.09283418415579504
Erg	0.03963951277899036
Ergic1	0.017532104969290897
Ergic2	0.06312508117937395
Ergic3	0.02318504564555861
Eri1	0.0734640522875817
Eri2	0.2706445546247222
Eri3	0.04399164806681546
Erich1	0.2917507349974059
Erlec1	0.10024650780608052
Erlin1	0.1290189612530915
Erlin2	0.07117462053876658
Ermp1	0.13447251114413075
Ero1l	0.1509447068630175
Ero1lb	0.0663265306122449
Erp29	0.05084200678283242
Erp44	0.13265704252828714
Errfi1	0.13638605721802038
Esam	0.2603213844252163
Esco1	0.2497069167643611
Esd	0.09983379501385042
Esf1	0.08768697635653812
Esm1	0.23308345827086455
Esyt2	0.09518045774647886
Etaa1	0.5620462321622298
Etfa	0.15518008003557138
Etfdh	0.08774711914578709
Etnk1	0.035687975771465985
Etnk2	0.09829059829059827
Ets1	0.061474987106756064
Ets2	0.0648080572179244
Etv4	0.1006087437742114
Etv5	0.057708628005657715
Etv6	0.08863309352517988
Evi5	0.09346451159522136
Evi5l	0.021557341442224157
Evl	0.07981220657276998
Ewsr1	0.1785948171016933
Exd2	0.18527514231499054
Exoc1	0.016705552963135792
Exoc2	0.04673342870767764
Exoc3	0.03554755610551775
Exoc3l	0.11309751102162667
Exoc4	0.03815762112705345
Exoc5	0.06419479800774765
Exoc6	0.05504587155963303
Exoc6b	0.020404749958186988
Exoc7	0.02165077380021885
Exosc1	0.048139768728004025
Exosc10	0.09786641929499072
Exosc2	0.04362771020624009
Exosc3	0.059939455095862765
Exosc4	0.02336296175487238
Exosc5	0.02695437640387377
Exosc6	0.0015044511340010153
Exosc7	0.07176300331999659
Exosc8	0.058060466576001675
Exosc9	0.0639802050194415
Ext1	0.04101382488479263
Ext2	0.032460732984293195
Extl2	0.08109857592010357
Extl3	0.02552881108679796
Eya3	0.0851359898798229
Ezh1	0.04438139629141757
Ezr	0.014661193154555632
F11r	0.1861497291299524
F2r	0.09710371349597403
F2rl3	0.08345036738515398
F8a	0.004494244723915833
Fabp5	0.07164725209080047
Fabp7	0.05307224848075625
Fadd	0.008280809736590155
Fads3	0.07563180225050728
Faf1	0.07029388403494838
Faf2	0.033296793642093724
Fah	0.10170818505338078
Fahd1	0.06070287539936103
Fahd2a	0.12999452654625065
Fam102a	0.032347798442219036
Fam102b	0.11722195002449777
Fam107b	0.01610104126494408
Fam110a	0.07710600677055647
Fam114a1	0.1888796680497925
Fam114a2	0.18399517615643035
Fam117b	0.09870493524676234
Fam118b	0.0443841872413301
Fam120a	0.11672934949157265
Fam120b	0.19838232108037845
Fam124b	0.22466717251845209
Fam126a	0.1651039543416225
Fam126b	0.05746061167747914
Fam129a	0.2186815676206298
Fam129b	0.03701282784541221
Fam131a	0.043648661462119535
Fam133b	0.04024853085210578
Fam13a	0.18087855297157626
Fam13b	0.1216358839050132
Fam13c	0.1144693242293403
Fam149a	0.2442106656080455
Fam149b	0.216099282705226
Fam151b	0.21341987956518335
Fam160a2	0.11278800684173458
Fam160b1	0.05172848851879889
Fam160b2	0.13109548650487635
Fam161a	0.30791149849145155
Fam162a	0.1839200166631952
Fam168a	0.022522522522522518
Fam168b	0.01324449500284391
Fam171a1	0.0776191433742208
Fam171a2	0.03978740313928075
Fam172a	0.08272506082725062
Fam174a	0.3204563650920737
Fam174b	0.12277338445562745
Fam181b	0.005935621964271013
Fam187b	0.16534040671971706
Fam189a2	0.09935635935092016
Fam189b	0.07043374452845204
Fam192a	0.050834645669291335
Fam193a	0.12534867503486752
Fam199x	0.021154372207531684
Fam20b	0.032135306553911204
Fam20c	0.052810014343460686
Fam32a	0.009037881476224271
Fam3a	0.14254108723135273
Fam3c	0.05642121135963811
Fam43a	0.0021655320768747288
Fam49b	0.005380476556495004
Fam50a	0.0158390880192919
Fam53a	0.2338260869565217
Fam53b	0.08449621233695961
Fam53c	0.18457576191157532
Fam57a	0.2348949618888269
Fam57b	0.0670353982300885
Fam72a	0.11211031175059953
Fam76a	0.02756339581036384
Fam76b	0.06087304765718862
Fam83d	0.14687966185977128
Fam92a	0.11316176470588235
Fam98a	0.07169941399517407
Fam98b	0.061015907169753324
Fam98c	0.06772316142198483
Fancc	0.5513142253335095
Fance	0.247691939727338
Fancg	0.2542840153521812
Fancl	0.1809600552549787
Far1	0.020203467545493625
Far2	0.12267657992565055
Farp1	0.05217592950452191
Fars2	0.11780336581045173
Farsa	0.08374055975122169
Farsb	0.07820927723840344
Fasn	0.09548058561425844
Fastkd1	0.295754937023791
Fastkd2	0.3936432550917892
Fastkd3	0.24175202664488155
Fastkd5	0.2363186066948949
Fat1	0.06091338974614236
Fat4	0.05630081300813008
Fau	0.03221116206240913
Fbf1	0.1785671209745507
Fbln1	0.06580752938368832
Fbln5	0.05201759418626888
Fbrs	0.07462575959685787
Fbrsl1	0.02664030386596597
Fbxl14	0.0009784137467131414
Fbxl15	0.007909871498150067
Fbxl17	0.1658323706841227
Fbxl18	0.03532000596747725
Fbxl20	0.04219886822958771
Fbxl22	0.0027480220350891483
Fbxl3	0.02664438108347262
Fbxl4	0.08071377924840464
Fbxl5	0.09210134128166916
Fbxl6	0.051818892111292085
Fbxl7	0.02306492653697776
Fbxo10	0.11190005872617588
Fbxo11	0.0049504950495049506
Fbxo21	0.040086619328196606
Fbxo22	0.13971742543171115
Fbxo25	0.047300442168955084
Fbxo28	0.11616032678069953
Fbxo3	0.10434358902965336
Fbxo30	0.14720933000119005
Fbxo31	0.020992023031248128
Fbxo32	0.042219120725750174
Fbxo33	0.17351764277919246
Fbxo34	0.19895035289859445
Fbxo36	0.2006444250520239
Fbxo38	0.11244615733393787
Fbxo4	0.2270759042282221
Fbxo42	0.046297255308130496
Fbxo45	0.04117009750812568
Fbxo5	0.2317768856961758
Fbxo7	0.28398307991311306
Fbxo8	0.054154829545454544
Fbxo9	0.07563199336924989
Fbxw11	0.009124318844252945
Fbxw17	0.3337794221837361
Fbxw2	0.04234146341463415
Fbxw4	0.14743387079776585
Fbxw5	0.07671480144404333
Fbxw7	0.03859335419460587
Fbxw8	0.20920233587884232
Fbxw9	0.09057971014492756
Fcf1	0.016351801873313226
Fcgrt	0.029348306959332993
Fcho2	0.067776169802219
Fchsd1	0.09964315124897062
Fchsd2	0.04696673189823875
Fdft1	0.09021549993307457
Fdx1	0.16391401232140515
Fdxacb1	0.3708195516354282
Fem1b	0.04460313743853899
Fem1c	0.03587377195593927
Fen1	0.05264016975434587
Fermt2	0.0135769789087183
Fes	0.05221553022155303
Fez1	0.0362502259989152
Fez2	0.04948251114300823
Fgd1	0.08933855874590098
Fgd5	0.15749405233941316
Fgd6	0.1851513019000704
Fgfbp1	0.27200031985926193
Fgfr1	0.017709196354598174
Fgfrl1	0.06598984771573604
Fh1	0.06546854942233632
Fhl3	0.028374697336561738
Fhod1	0.10281206260338464
Fibp	0.015307009914767787
Ficd	0.05356277266117305
Fig4	0.03245157559988436
Filip1	0.02257219930180895
Filip1l	0.08309337721102426
Fip1l1	0.0389989837398374
Fitm2	0.1259100642398287
Fjx1	0.08726401309252439
Fkbp10	0.052231545664599296
Fkbp14	0.041161314648400685
Fkbp15	0.24651239126866895
Fkbp1a	0.2810912511759173
Fkbp3	0.07574812967581047
Fkbp4	0.05378710087526282
Fkbp5	0.08190679007289704
Fkbp7	0.1430135601785564
Fkbp8	0.13659545141281876
Fkbp9	0.03323054598222384
Fkbpl	0.3842110482991173
Fkrp	0.0203773876730338
Fktn	0.20351602895553256
Flad1	0.11189303307529908
Flcn	0.03714847107945474
Fli1	0.06459915068845709
Flii	0.0335345921624428
Flna	0.0391599212426165
Flnb	0.030514060921801076
Flot1	0.024456322764882483
Flot2	0.04134384641755228
Flrt2	0.05359911406423034
Flt1	0.13074671953176628
Flt4	0.09312111233077204
Fmnl2	0.06090667897104625
Fmo5	0.11854151739511185
Fmr1	0.06033135354798375
Fn1	0.06153028692879915
Fnbp1	0.0332724574820226
Fnbp1l	0.022879908935685832
Fnbp4	0.15928515928515927
Fndc1	0.21560466172241566
Fndc3a	0.12062310449407222
Fndc3b	0.09444732745199792
Fndc4	0.0743614931237721
Fnip1	0.11327822268147765
Fnip2	0.1888118269757255
Fnta	0.1449016100178891
Fntb	0.057753487233868986
Fos	0.055652899457655405
Fosb	0.07059697795392618
Fosl2	0.04326033312769896
Foxc1	0.033926247288503256
Foxf2	0.04485239728330307
Foxj2	0.074282550521362
Foxj3	0.07714340271147603
Foxk1	0.034177873541867895
Foxl2	0.0023823818785584433
Foxn2	0.10433236642649947
Foxn3	0.04843332059610241
Foxo1	0.06442426108374384
Foxo3	0.05709462052029775
Foxo4	0.2570748237018042
Foxp1	0.06913866357667052
Foxq1	0.005207765971142516
Foxred1	0.161665846860141
Fpgs	0.10286978099039812
Fpgt	0.214365701487762
Frem1	0.2022215892908004
Frem2	0.07274969173859433
Frg1	0.02425804745852337
Frmd4a	0.025343811394891943
Frmd4b	0.06724849996103795
Frmd6	0.03920449556589692
Frmd8	0.058696663424535875
Frrs1	0.17569578806369995
Frs2	0.05689363364145294
Frs3	0.1450424400708889
Fry	0.02441700960219479
Fryl	0.04557488653555219
Frzb	0.07961691012866401
Fstl1	0.09108493054334448
Fto	0.1796676992396508
Ftsj1	0.051925031931809286
Ftsj3	0.10848126232741616
Fubp1	0.07858876236699645
Fubp3	0.07321797520661158
Fuca1	0.14204173851001844
Fundc1	0.08456161037648446
Furin	0.07008995502248876
Fus	0.017094678217821783
Fut10	0.08231242590187997
Fut11	0.07785094108734923
Fut4	0.05000849906510285
Fut8	0.04716451431779898
Fuz	0.07818061169089703
Fxn	0.2554469721243192
Fxr1	0.029273743016759775
Fxr2	0.04640673549163075
Fxyd6	0.08199529008777562
Fyco1	0.10770614018656577
Fyn	0.0010504201680672268
Fyttd1	0.22072330654420205
Fzd1	0.02796737140003329
Fzd4	0.037170263788968816
Fzd5	0.03232832741029462
Fzd6	0.10364166059723233
Fzd8	0.02389271400678245
G0s2	0.0035818956446954705
G2e3	0.19752783235101504
G3bp2	0.029898043538164783
G6pc3	0.10978328173374614
Gaa	0.10019868147746773
Gab1	0.0705405914484837
Gab2	0.09831387808041507
Gabbr1	0.0595591542959964
Gabpa	0.034685726298087034
Gabpb1	0.015665458311755566
Gabpb2	0.11882854578096948
Gadd45a	0.037095953168745234
Gadd45b	0.003055229747354516
Gadd45gip1	0.15899840280282346
Gak	0.10297144666701853
Galk1	0.1295774647887324
Galk2	0.15412186379928314
Galns	0.09071580439404678
Galnt1	0.025967498743508125
Galnt10	0.05402542372881356
Galnt11	0.09055521409547224
Galnt7	0.0974570963297006
Galt	0.08056838863222733
Gamt	0.07463965326076001
Ganab	0.0938221442423123
Ganc	0.13912162784274007
Gap43	0.2334350870892441
Gapvd1	0.031590781337830234
Gar1	0.05583170156148014
Garnl3	0.10644980370162647
Gars	0.00893216924110141
Gas2l1	0.002948937027273867
Gas2l3	0.22675298469816715
Gas6	0.08970547245191861
Gas8	0.03372640801752333
Gata2	0.023276289000165082
Gata3	0.018612521150592216
Gatad1	0.058396706900160474
Gatad2a	0.09379386098736804
Gatad2b	0.020774845592363842
Gatc	0.00614984658043382
Gatm	0.04522890237175952
Gba	0.12366790582403965
Gba2	0.1276933545021547
Gbe1	0.06700109554287033
Gbf1	0.06524171888988363
Gcc1	0.05032218471923903
Gcc2	0.16670028915338578
Gcdh	0.08776371308016878
Gch1	0.09977301884930424
Gchfr	0.001706088359537651
Gclc	0.03852512039100122
Gclm	0.04797441364605544
Gcnt2	0.1938807762816865
Gcsh	0.19962335216572505
Gdap2	0.049124562281140566
Gde1	0.18132008154943932
Gdf15	0.010085498984092993
Gdi1	0.01721402506742821
Gdi2	0.038267754318618036
Gdpd1	0.08429467719085205
Gdpd3	0.09439661001667944
Gem	0.03566374186243985
Gemin4	0.1439363497548823
Gemin5	0.14220440881763527
Gemin7	0.0041458478509051565
Gemin8	0.18513562200833805
Get4	0.08878086937087944
Gfap	0.060338983050847464
Gfm1	0.059931879121675476
Gfm2	0.107183030692592
Gfod2	0.07453984223162226
Gfpt1	0.007857083781324952
Gga1	0.08222314737718568
Gga2	0.20147902203440995
Ggct	0.03984966804129742
Ggcx	0.09784207945071112
Ggh	0.2139176685688958
Ggnbp2	0.05037732000815827
Ggps1	0.04340737721622172
Ggt1	0.003955601432376292
Ggt5	0.01145708863428692
Ghdc	0.23885414565261245
Ghitm	0.1636904761904762
Ghr	0.25364025695931475
Gigyf1	0.08447167537163519
Gigyf2	0.05569170962562325
Gimap4	0.1924211229202604
Gimap6	0.24769510834458866
Gin1	0.148738995167803
Gins2	0.03584595315070048
Gins4	0.08145352409374176
Gipc1	0.01959405144694534
Git2	0.07732919254658385
Gja4	0.043708794083789734
Gjc1	0.034119671965171613
Gk5	0.1580014749262537
Gkap1	0.06574505706478058
Gkn3	0.22835172183216315
Gla	0.1276595744680851
Glb1	0.1330670156346856
Glb1l	0.19839643652561248
Glce	0.04723899913718723
Glg1	0.04140863296053239
Glis2	0.0765486378268038
Glmn	0.16617039669580255
Glo1	0.06717948717948719
Glod4	0.12332510578279265
Glrx	0.10607750209088376
Glrx3	0.08647131762709652
Glrx5	0.09133753733820113
Glt8d1	0.10586666666666666
Glud1	0.07886340977068795
Glul	0.047209157866714
Glyr1	0.03529226406176146
Gm13889	0.016907266206564
Gm1673	0.06789448695440944
Gm2a	0.19418896321070234
Gm5127	0.16291462100347265
Gm527	0.037931034482758634
Gm6525	0.004602501544821121
Gmcl1	0.12057797708021922
Gmds	0.08236463750382379
Gmeb1	0.04728864218616567
Gmeb2	0.03627344597736785
Gmfb	0.01748099891422367
Gmfg	0.030594996619337393
Gmnn	0.2010592928876049
Gmppa	0.03591628959276018
Gmppb	0.027804738795318296
Gmpr	0.058924082453494224
Gmpr2	0.035330396475770916
Gmps	0.020507024059421928
Gna11	0.0009967353306561118
Gna12	0.01182589652340542
Gna13	0.036245353159851314
Gnai1	0.0017736544102599087
Gnai2	0.012632084534101829
Gnai3	0.0663271211945827
Gnal	0.04892638036809816
Gnao1	0.03187250996015936
Gnb1	0.006117593746459726
Gnb1l	0.11074004162431636
Gnb2	0.044975556762629015
Gnb4	0.027084556664709332
Gnb5	0.0072277434151087625
Gne	0.02664310954063604
Gng10	0.04793166178913233
Gng3	0.013441511261806734
Gng7	0.027111111111111117
Gngt2	0.05673110414489725
Gnl1	0.05980939861978311
Gnl2	0.10818735433426058
Gnl3	0.2286664650740853
Gnl3l	0.009761990110337987
Gnpat	0.20155776720034616
Gnpda2	0.09067813171780338
Gnpnat1	0.019097222222222224
Gnptab	0.10196620084497887
Gnptg	0.1186708860759494
Golga1	0.1491529824105926
Golga2	0.0991744573834126
Golga3	0.09456276140570166
Golga4	0.13532606766303382
Golga5	0.10423949659950422
Golga7	0.1859483365162328
Golgb1	0.15557210225862494
Golim4	0.10198845413726748
Golm1	0.0780977312390925
Golph3	0.01274152898347802
Golph3l	0.06784192497284651
Golt1b	0.01820091004550228
Gopc	0.057939712649075034
Gorab	0.1908450158779336
Gorasp1	0.03615371744101735
Gorasp2	0.12294154619736015
Gosr1	0.052023745277927684
Gosr2	0.061318206374932474
Got1	0.10106575144508673
Got2	0.03204549557681892
Gpaa1	0.07063157894736842
Gpam	0.0423062975945848
Gpank1	0.17288823110234064
Gpatch1	0.09995719178082192
Gpatch2	0.10980057422208428
Gpatch3	0.12566484646478973
Gpatch8	0.10237346296825853
Gpbp1l1	0.13680494263018536
Gpc3	0.1356758467869579
Gpc4	0.07862171174509078
Gpcpd1	0.11479736098020735
Gpd2	0.09057466693179557
Gphn	0.03856749311294766
Gpi1	0.05878609037782793
Gpihbp1	0.013060636217013828
Gpld1	0.17171641229982704
Gpm6a	0.05170556552962298
Gpm6b	0.08103727714748785
Gpn1	0.0941447764186886
Gpn2	0.062325454669300465
Gpr107	0.10175981750040736
Gpr108	0.0015852814098834818
Gpr137	0.03559366069108859
Gpr137b	0.046448087431693985
Gpr146	0.039525821538411
Gpr155	0.1327990260728416
Gpr160	0.10764651544698756
Gpr180	0.12396484705087035
Gpr37l1	0.06476125666326414
Gpr4	0.03312596373690647
Gpr85	0.0071546505228398454
Gpr89	0.01948741279951471
Gprc5a	0.13324590911682535
Gprc5b	0.08208240178856596
Gprc5c	0.06900160468848113
Gps1	0.03620857335228548
Gps2	0.02703065262593065
Gpsm2	0.062023385866802234
Gpsm3	0.17552858751407482
Gpx1	0.06524992517210416
Gpx4	0.06078487539386995
Gpx7	0.10038680043515047
Gpx8	0.11208757323465927
Gramd1a	0.06487625065824118
Gramd1b	0.02476265048448664
Gramd3	0.21111111111111114
Grap	0.005904913006912925
Grasp	0.0277339830872868
Grb10	0.057687807161245025
Grb14	0.13796564800356906
Grb2	0.016395610207589582
Grb7	0.09293320425943853
Grcc10	0.07065811764201317
Grhpr	0.08215873015873015
Grina	0.0796583850931677
Gripap1	0.03368364836254745
Grk4	0.1986199179410668
Grk5	0.038956447963800905
Grk6	0.03447037701974865
Grm3	0.03607317701623294
Grn	0.17259133483047598
Grp	0.2469095791471828
Grpel2	0.11741053478086047
Grsf1	0.10837727006444052
Gsdmd	0.2446517801374141
Gse1	0.05873269729222964
Gsk3b	0.06235827664399093
Gspt1	0.01733248784612133
Gsr	0.10601844273476292
Gss	0.10103987554245476
Gsta4	0.13426461428952755
Gstcd	0.14134428355305814
Gstk1	0.1543403402374467
Gstm5	0.08372799028536734
Gstt2	0.12808764940239045
Gstz1	0.10481085856557706
Gtdc1	0.2765198298339509
Gtf2a1	0.04567402833847858
Gtf2b	0.00581453634085213
Gtf2e1	0.055963094607880216
Gtf2e2	0.03852006848012175
Gtf2f2	0.11551515624390435
Gtf2h3	0.030661614689594868
Gtf2h4	0.01679340937896071
Gtf2h5	0.00882804201581494
Gtf2i	0.029302517540239367
Gtf3a	0.10064971434972554
Gtf3c1	0.11422752400349145
Gtf3c3	0.04539099636499208
Gtf3c4	0.06852128454070203
Gtf3c5	0.061408347122632836
Gtf3c6	0.14747628609014748
Gtpbp1	0.024804728731264512
Gtpbp10	0.1264770907982008
Gtpbp4	0.04237791932059448
Gtpbp6	0.00731583639352575
Gtpbp8	0.2355658198614319
Guf1	0.08026148538224079
Gulp1	0.0521368592555458
Gusb	0.09841335683915793
Gxylt1	0.1233961507618284
Gyg	0.1703649812052868
Gypc	0.21510999943152748
Gys1	0.030707166587565258
Gzf1	0.06540991902834008
H13	0.028436751410246507
H1fx	0.0012740276643820891
H2-Ke6	0.18726746589499796
H2afx	0.014285714285714284
H2afy	0.013819347085920287
H2afy2	0.07079812206572769
H2afz	0.017148014440433214
H6pd	0.090904195163983
Habp4	0.1672422298963986
Hace1	0.032374564684638216
Hadh	0.05914322250639386
Hadha	0.15188945880875118
Hadhb	0.08012204768900441
Hagh	0.09951205086500074
Haghl	0.027474239423141124
Hapln3	0.0954476123430717
Hars	0.0457516339869281
Hars2	0.11251224289911853
Hat1	0.1448214018831266
Haus1	0.14524421593830333
Haus2	0.3369827019925553
Haus4	0.08074928563869194
Haus5	0.107986066314024
Haus6	0.4526536679199091
Haus8	0.14214138984919086
Hbegf	0.12801496195021286
Hbp1	0.0937205355459174
Hccs	0.09645576760364764
Hcfc1	0.08461753992715046
Hcfc2	0.13033753558357056
Hcn2	0.002497532359942363
Hdac1	0.010696308724832215
Hdac11	0.1023994592767827
Hdac2	0.0021199748743718594
Hdac3	0.0044358888516906605
Hdac5	0.05529619255109451
Hdac6	0.120127420571716
Hdac8	0.04272509414584046
Hdac9	0.07222222222222223
Hddc2	0.10416992034983599
Hdgf	0.12213225371120108
Hdhd2	0.15942582270749026
Hdhd3	0.2384264811705445
Heatr1	0.13985270049099835
Heatr3	0.12868860186669182
Heatr5a	0.1052135382294711
Heatr5b	0.024560496380558426
Heatr6	0.14528317907786364
Hebp1	0.1183208634046216
Heca	0.0690548921595853
Hectd1	0.015701071080817915
Hecw2	0.0638032638259293
Helb	0.2317175532472983
Helq	0.14354788069073782
Helz	0.11865004703668862
Hemk1	0.14655091506335058
Herc1	0.030552423900789175
Herc2	0.03468697123519458
Herc3	0.061200301691628066
Herc4	0.047224315498618434
Herc6	0.3170731707317073
Herpud1	0.09671560466172242
Herpud2	0.12253002248696232
Hes1	0.04753208542586111
Hes6	0.09773143904674612
Hexa	0.1985953015257932
Hexb	0.22665044113173105
Hexdc	0.11290767617681145
Hexim1	0.0025001623879982397
Hey1	0.06596238082968307
Hey2	0.05035308566165183
Hgs	0.05043946472404783
Hgsnat	0.14550632492218027
Hhat	0.13910887129029678
Hhex	0.06299146021814493
Hibadh	0.07794689782267421
Hibch	0.11842105263157895
Hic1	0.043597665636800564
Hic2	0.0019958453830801197
Hif1a	0.10890666666666668
Hif1an	0.03857427599953101
Higd1b	0.17075480632635665
Higd2a	0.09551460069006144
Hinfp	0.09192374350086656
Hint2	0.13886113886113885
Hip1	0.08746355685131195
Hip1r	0.048272560440437234
Hipk1	0.05772230889235571
Hipk2	0.03767077861785383
Hipk3	0.12813807531380753
Hira	0.06511386267209282
Hirip3	0.24712150468425945
Hivep1	0.19636784111005307
Hivep2	0.1097196261682243
Hjurp	0.01798285333829789
Hk1	0.07005912918831751
Hlcs	0.13021074869892305
Hltf	0.12650021901007447
Hlx	0.09169121979964644
Hmbox1	0.02289089902159867
Hmbs	0.07142355502493153
Hmcn1	0.10448901623686724
Hmg20a	0.05600847008999471
Hmg20b	0.0013937944701606596
Hmgb2	0.0288049824834566
Hmgb3	0.008125677139761648
Hmgcl	0.13906729963697292
Hmgcr	0.047871472842929384
Hmgcs2	0.10925644916540213
Hmgn3	0.239120476408612
Hmgxb3	0.1357784569787904
Hmgxb4	0.13349727735815914
Hmmr	0.12613025542730946
Hmox2	0.14248853211009174
Hnrnpa0	0.024280245424510988
Hnrnpa1	0.044470885699412516
Hnrnpa2b1	0.003428136109700356
Hnrnpab	0.06451413754784542
Hnrnpc	0.019095927196777558
Hnrnpd	0.13532856213402733
Hnrnph3	0.025395958492626974
Hnrnpl	0.013223845579609685
Hnrnpr	0.005397301349325337
Hnrnpu	0.0427892234548336
Hnrnpul1	0.08485114935309633
Homer1	0.022631021704605608
Homer3	0.07359945009083321
Hopx	0.046876427766440264
Hp1bp3	0.14483105137545535
Hpca	0.046930422919508864
Hpcal1	0.029850746268656726
Hps1	0.10597589125416773
Hps3	0.1823429220287661
Hps4	0.2464956846422232
Hps5	0.1887207966296438
Hs1bp3	0.04439511653718091
Hs2st1	0.015778666378471848
Hs3st1	0.056425849659366464
Hs6st1	0.006257204017783633
Hsbp1	0.02604990870359099
Hscb	0.18323105656350053
Hsd17b10	0.0905775075987842
Hsd17b11	0.06665606108813238
Hsd17b12	0.15829724500138212
Hsd17b4	0.11791548781600805
Hsd17b7	0.13591117917304746
Hsd3b7	0.07827352915988696
Hsdl1	0.10252894576477756
Hsdl2	0.0685551458263493
Hsf2	0.12420382165605096
Hsf4	0.18144491152605335
Hsp90b1	0.034755249871954344
Hspa12b	0.03092638252905953
Hspa13	0.08585649108253836
Hspa14	0.08472495088408644
Hspa2	0.008269901507008577
Hspa4	0.055203194738078463
Hspa5	0.017326927620697805
Hspa8	0.0031432420296362822
Hspa9	0.021621621621621626
Hspb1	0.029037580201649864
Hspb2	0.034618959107806685
Hspb6	0.00911072362685266
Hspbp1	0.0024840340585479013
Hspd1	0.10366527765966492
Hspg2	0.10605299059381057
Hsph1	0.07448107448107448
Htatip2	0.13858797161001118
Htr2a	0.12303617099013515
Htra1	0.05922270203578036
Htra2	0.05991735537190083
Htra3	0.047012401352874864
Htt	0.07475426797723746
Hunk	0.06962621715003665
Huwe1	0.04403086699954608
Hyou1	0.08677900675525202
Iah1	0.1129614619409034
Iars	0.043873500917587814
Iars2	0.15115663076108068
Ibtk	0.14477949120911499
Ica1l	0.17840936231191784
Icam2	0.056697893511167566
Ick	0.09573810994441014
Icmt	0.057169416686033
Icosl	0.1163994144282164
Id1	0.02999180288345629
Id2	0.02069597069597069
